Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
11334,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,HOLDUP/ROBBERY,"4ID, PA ",OPNS-0410-1839-2010 ,04 Oct 2010,"On 040630 Oct 2010, one (1) shuttle bus of Surigao del Sur Development Corporation (SUDECOR) bearing plate number XLG-347 loaded with MOL 30 employees driven by Titing Orelianida was flagged down by five (5) armed CTs led by @NIKO (TNU) under GF30, NEMRC at Km 17 Plaka, Sitio Gakub, Carmen, Surigao del Sur. Other Details:",,,,,,,"The CTs carted away personal belongings such as cellphones and wallets of employees, one (1) laptop computer and two (2) ICOM radios of the company. After which the perpetrators tries to burn the bus damaging the engine. The CTs withdrew towards Southwest direction (Tabias area).","a. The CTs oredered all the passengers of the said bus to disembark, afterwhich, the perpetrators burned the front portion of the bus. After the incident, the CTs withdrew towards northest direction. No one was hurt during the incident, however, the engine of the said bus war partially damaged. b. At about 0610, same day, a section of BCoy, 36IB led by 2LT ARGOS PA, with one (1) armored personnel carrier conducted blocking operation to the fleeing CTs. While one (1) squad of SCAA led by SCAA Ranario conducted blocking at Lawaan Post, Placa area, Sitio Gacub, Brgy Hinapuyan, Carmen, SDS.",
11342,EASTMINCOM ,CARAGA,AGUSAN DEL NORTE ,DISCOVERY OF ENEMY CAMP,"4ID, PA ",OPNS-0410-1840-2010 ,05 Oct 2010,"On 040900 Oct 2010, one (1) Platoon of HHC, 30IB led by 1LT REYNALDO B GUILLERMO (INF) PA, discovered an abandoned enemy encampment with 21 bunkers which can accommodate MOL 100 persons, while conducting combat operations at vic GC 51P YL 9128905594, Sitio Kahanginan, Brgy Tagbongabong, Remedios T Romualdez, Agusan del Norte. Other Details:",,,,,,,"Said encampment was abandoned a day before the troops discovered, as evidence by the fresh tracks left by the CTs. Recovered from the area were personal belongings and subversive documents with high intel value.",Troops continue conducting pursuit operations.,
11346,EASTMINCOM ,REGION XII,COTABATO ,HARASSMENT,"6ID, PA ",6DTOC-0510-12-2010 ,05 Oct 2010,"On 041810 Oct 2010, Tuburan PB of 4th NC CAA Coy stationed at vicinity Brgy Tuburan, Tulunan, North Cotabato under Sgt Noralito S Lavilla (Inf) PA with 13 CAAs was fire upon with four (4) successive shot by undetermined number of armed CTs under unknown leader positioned approximately 300 meters Northeast from said PB. Negative casualty on the gov`t side.Action Taken:",,,,,,,,"CBO troops ACoy, 72IB, 10ID, PA were immediately deployed within the possible enemy withdrawal at the said Brgy.",
11347,EASTMINCOM ,REGION X,BUKIDNON ,SURRENDER,"4ID, PA ",OPNS-0510-1843-2010 ,05 Oct 2010,"On 010600 Oct 2010, a certain Aldie Salusad y Sulin-ay @BUTCHOY/RODEL/GITGIT/BART, CO, SPP5, GF6, NCMRC voluntarily surrendered to COL ROMEO L GAPUZ INF (GSC) PA, CO, 403Bde, thru the joint effort of 43MICO, 4MIB; operatives of 26IB and 8IB led by CPT ALLYSON A DEPAYSO (INF) PA, CO, 43MICO, 4MIB at Camp Osito D Bahian, Malaybalay City, Bukidnon.Firearms Gains:",,,,Recovered/2 - M16 rifles (sn: 4908016 & 4442981),,Recovered/12 - Long magazines for M16 rifle with ammunition/1 - Handheld (YAESU) radio /  - Subversive Documents,403Bde is currently conducting operation in the area and is further exploiting said surrenderee. The said incident has not been published to media for operational reason.,"Said surrenderee is presently undergoing custodial debriefing at Camp Osito D Bahian, Malabalay City, Bukidnon.",
11350,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY ,DISCOVERY OF CADAVER (HOSTILE,EASTMINCOM ,EMCOC-0510-812-10 ,06 Oct 2010,"Progress Report to Journal Item Nr: 11327 dtd 05 Oct 2010, re-discovered/exhumation of two (2) CTs cadavers identifies as certain Bobong Lunbanayan Anduyo @ ESU and Rito Mawang @JEFFREY (TNU) all member of SRGU, SMRC at vicinity Sitio Pondasyun, Brgy Concepcion, Laak CVP by the troops of 3SFBn on 041030 Oct 2010. Other Details:",,,,,,,"a. On 041030 Oct 10, SF teams 905 and 902 of 9SFC led by CPT ROLDAN P MIRA (INF) PA with 22 EPs, four (4) CAAs and elements of Special Forces Intel Detachment (SFID), 3SFBn reached the reported gravesite. On 1410 same day, LTC FERDINAND B NAPULI (GSC) PA, COMDR, 3SFBn with two (2) Officers and 13 EPs with PSI MOHAMMAD ALI DAMPAC PNP and six (6) PNCOs from Laak PNP arrived at the said gravesite. b. On 1520 same day, SOCO personnel led by PO2 Trixie Abellon and PO1 Ryan Dave Castillo both of Compostela Valley Provincial Crime Laboratory arrived at the said gravesite via UH-1H helis and subsequently examined the crime scene and exhumed the said cadavers. At about 1830 same day, said cadavers were transported to Laak Police Station escorted by Military and Police personnel onboard a saddam truck , two (2) KM 450 vehicles and one (1) PNP pick-up truck before proceeding to HQs 9SFC at Poblacion of Laak. c. At about 1950 same day, the cadavers were brought to HQs 3SFBn, Brgy San Isidro, Tagum City and arrived at about 2120 same day. After the turning over of the cavaders to their respective families, 3SFBn provided transportation assistance to ferry the remains of the two (2) CTs to Villa Funeral Parlor, Panabo City for proper disposition.",,
11351,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,HARASSMENT,EASTMINCOM ,EMCOC-0510-813-10 ,05 Oct 2010,"On 050600 Oct 2010, Pradise Embak PB located at Brgy Paradise Embak, Davao City, Davao del Sur under Sgt Nemeuel D Laid (Inf) PA was harassed by undet numbers of CTs believed to be members of PBC 1 under @RYAN at Brgy Paradise Embak, Davao City, Davao del Sur. Negative casualty on the gov`t side while undet on the enemy side.Action Taken:",,,,,,,,All nearby PBs were alerted for possible same harassment.,
11352,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,HARASSMENT,EASTMINCOM ,EMCOC-0510-814-10 ,06 Oct 2010,"On 050505 Oct 2010, troops of ACoy, 69IB under 2LT SUMAMBOD (INF) PA was harassed by MOL five (5) CTs believed to be members of PBC 1 under Leoncio Pitao @PARAGO while on their way to Brgy Lumiad, Paquibato District, Davao City, Davao del Sur. Negative casualty on the gov`t side while undet on the enemy side.Action Taken:",,,,,,,,"CCoy, 69IB conducted pursuit operation to the withdrawing enemy. Troops under 2LT SUMAMBOD PA also conducted Pulong-Pulong with the populace of Paquibato proper to exploit the incident.",
11354,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,SURRENDER,EASTMINCOM ,EMCOC-0510-817-10 ,05 Oct 2010,"On 041300 Oct 2010, a certain Petronilo Ligutan y Amper @BRANDO, VCO, SYP Platoon, GF-30, NEMRC voluntarily surrendered without FA to LTC RENE R CAÑETE INF (GSC) PA, COMDR, 36IB and 1LT JASPER T GACAYAN (INF) PA at Brgy Dayo-an, Tago, Surigao del Sur thru Brgy Captain Myrna A Siega of Brgy Mabuhay, Tandag City.Action Taken:",,,,,,,,"Said surrenderee is presently at H36IB, Brgy Bayo-an, SDS undergoing custodial debriefing.",
11355,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY ,HARASSMENT,EASTMINCOM ,EMCOC-0510-819-10 ,05 Oct 2010,"On 052030 Oct 2010, TPB of the PDT/71IB under 2LT JOVER ONDOY (INF) PA located at vicinity Brgy New Leyte, Maco, CVP was harassed by undet number of CTs. Accordingly, the CTs fired five (5) rounds at the said TPB. Negative casualty on the gov`t side while undet on the enemy side.",,,,,,,,,
11356,EASTMINCOM ,REGION XII,SARNGANI ,SURRENDER,EASTMINCOM ,EMCOC-0510-815-10 ,05 Oct 2010,"On 051400 Oct 2010, a certain Ruben Lukina @JIGEEB, 19 years old, team leader, Squad DOS, Platoon MAZDA and Genelyn Juan @GERLYN, 19 years old, an elements of squad DOS, Platoon MAZDA all of GF-71, FSMR voluntarily surrendered without FA to S2 of 73IB and 102MICO at Sitio Supan, Brgy Pag-asa, Alabel, Sarangani  Province.Enemy Side:",Surrendered/ Ruben Lukena @ Igeeb,,,,,,,The dou is now at HQ 73IB for custodial debriefing.,
11364,EASTMINCOM ,REGION XII,NORTH COTABATO ,HARASSMENT,EASTMINCOM ,EMCOC-0710-822-10 ,07 Oct 2010,"On 062130 Oct 2010, troops of 3/3/A/39IB, 10ID, PA led by Cpl Bandas (Inf) PA based at Brgy New Bulatukan, Makilala, North Cotabato was harassed by undet number of armed men believed to be CTM. The harassment lasted for about five (5) mins after which the enemy withdrew towards unknown direction. Negative casualty on the gov`t side.Other Details:",,,,,,,The enemy fired M203 rounds and followed by volume of fire to the troops. ,Nearby troops are alerted to prevent enemy diversionary tactics.,
11373,EASTMINCOM ,REGION XI,DAVAO CITY ,ENCOUNTER,EASTMINCOM ,EMCOC-0710-825-10 ,07 Oct 2010,"On 070845 Oct 2010, a Platoon/103DRC/10ID under 2LT PACAÑA (INF) PA encountered MOL undet number of LE of GF-54, SMRC of unknown leader at vicinity Sitio Ligabato, Brgy Carmen, Baguio District, Davao City. Negative casualty reported on the gov`t side.Other Details:",,,,,,,"accordingly the encounter was initiated by 103DRC thru an information received that on or about 061500 Oct 2010, MOL 30 armed LE were seen traversing Sikaw Village, Brgy Tamayong, Calinan District and heading to Sitio Ligabato, Brgy Carmen, Baguio District, Davao City.","a. At about 0850H Oct 10, Division Battle Staff convened at 10ID, TOC. b. TOG 11, PAF, 10K9 Coy and 7EODT were alerted for combat support.",
11374,EASTMINCOM ,REGION XI,DAVAO CITY ,DISCOVERY OF ENEMY CAMP,EASTMINCOM ,EMCOC-0710-825-10 ,07 Oct 2010,"On 061500 Oct 2010, troops of 103DRC, 10ID, PA while conducting operation discovered an abandoned LE Camp at vicinity Brgy Carmen, Baguio District, Davao City. At About 1900H same day,  troops were able to close-in another LE Camp within the immediate vicinity of said Sitio that can accommodate MOL 30 persons.",,,,,,,,,
11378,EASTMINCOM ,REGION XII,NORTH COTABATO ,RECOVERY OF WAR MATERIEL,EASTMINCOM ,EMCOC-0710-829-10 ,07 Oct 2010,"Progress Report to Journal Item Nr: 11364 dtd 07 Oct 2010, re-harassment of PDT/A/39IB/1002BDE under Cpl Bandas  (Inf) PA at Brgy New Bulatukan, Makilala North Cotabato on 062130 OCt 2010.On 060600 Oct 2010, element from PNP Makilala led by SPO4 Danilo Paragas Minaling conducted investigation regarding the incident, while in the process of investigation, the investigating PNP recovered one (1) unexploded 40MM and rifle grenade at New Bulatukan, Makilala, North Cotabato.",,,,,,,a. The said recovered war materiel believed to be from the perpetrators. /b. One (1) M16 rifle was partly damaged on lower reciever (Upper of Buffer receiver).,The recovered items were kept by the PNP elements for proper disposition and possible use as evidence for filling of appropriate charges.,
11379,EASTMINCOM ,REGION XII,DAVAO DEL SUR ,RECOVERY OF IED,EASTMINCOM ,EMCOC-0710-830-10 ,07 Oct 2010,"Progress Report to Journal Item Nr: 11373 dtd 07 Oct 2010, re-encounter of 103DRC, 10ID under 2LT PACAÑA (INF) PA OPCON to 84IB, PA, at Sitio Ligabato, Brgy Carmen, Baguio District, Davao City on 070845 Oct 2010.On 071225 Oct 2010, one (1) Sqd of 103DRC and one (1) Pltn of 10th K9 Coy were inserted to the encounter site via helis and were able to recovered one (1) imporvised claymore mine and CT`s personal belongings at vicinity Sitio Ligabato, Brgy Carmen, Baguio Dist, Davao City.",,,,,,,The said troops with the K9 unit continue scouring the encounter site.,,
11396,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,RECOVERY OF WAR MATERIEL,EASTMINCOM ,EMCOC-0810-837-10 ,08 Oct 2010,"Progress Report to Journal Item Nr: 11379 dtd 08 Oct 2010, re-encounter of one (1) Pltn, 103DRC under 2LT PACAÑA (INF) PA against MOL 100 fully armed CTs at Sitio Ligabato, Brgy Carmen, Baguio, DC on 070845 Oct 2010.Other Details:",,,,,,,The following items were recovered are: One (1) Anti-personnel mine; One (1) HH Radio (Kenwood); One (1) Medical Kit; Two (2) Rds ammo for M203 GL; One (1) M203 Hand guard; Personal belongings; Subversive Documents; and Seizure of enemy camp.,"a. At about 1220H same day, two (2) UH-1H helis inserted one (1) Pltn, 10th K9 Coy and one (1) squad from 103DRC to conduct tracking operations in the area. b. 1/B/69IB, under 1LT DAIROCAS PA, immediately inserted in the area to conduct blocking position to possible route of withdrawal. c. At about 1230H same day, LTC VIRAY, Commander 84IB together with P/INSP CAPUTE conducted dialogue to Brgy Chairman Crensecion Crislogo and his constituent and assured them of their safety due to the presence of Military and Police forces on their Brgy.",
11406,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,BURNING,EASTMINCOM ,EMCOC-0910-842-10 ,09 Oct 2010,"On 061400 Oct 2010, one (1) ten-wheller hauler truck bearing plate nr LMH 367 owned by SUDECOR Company, while proceeding towards the cutting area from SUDECO Compound was flagged down through series of warning shots, then burned the truck by undet number of CTs under @RODEL (TN: Brando Juapao) of GF-30, NEMRC at vic P-4, Danao, Brgy Hinaouyan ,Carmen, Surigao del Sur.Other Details:",,,,,,,"Accordingly, one (1) CT member was identified as @JESTONI (TNU). Said CTs withdrew towards west direction (Kidapawan Area), Recovered from the incident are were empty shell for M16, M14 and AK-47 rifle.","One (1) sec from BCoy 36IB, led by 2LT ARGOS PA conducted blocking operation to intercept the withdrewing CTs at Sitio Togopon, Brgy Hinapuyan, SDS.",
11415,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY ,SURRENDER,EASTMINCOM ,EMCOC-0910-844-10 ,09 Oct 2010,"On 082200 Oct 2010, five (5) SYP members of GF-27 voluntarily surrendered without FAs to the elements of SOT/39IB under 2LT MORAL and 10MIB ERS under Tsg Giner at vic Brgy Hall Purok 4, Brgy Andili, Mawab, CVP.Enemy Side:",Surrendered/ Eddie I Megrito @EUGENE/ Felipe P Villaflor @ROCO/ Jodila A Linsag  @PIPOY/ Raul C Briones @SORO/ Rodolfo P Cemine  @BALDO,,,,,,"The surrender was made possible through the effort of Bgy Chairman Antonio Urbano, Danny Plazo  Helconido Cemine; and Julius Constantino Bgy Kagawad all of Bgy Andili, Mawab, CVP",Said surrendrees are still undergoing custodial debriefing.,
11416,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,DISCOVERY OF ENEMY CAMP,EASTMINCOM ,EMCOC-0910-845-10 ,09 Oct 2010,"On 08 Oct 2010, one (1) sec of 41DRC under 1LT BRIGOLI PA while looking for harboring area at vic So Boak na Bato, Buenavista, Tandag City, Surigao Del Sur discovered a temporary enemy encampment which can accommodate MOL 10 CTs. Said encampment believed to be occupied for a week. Recovered the following: one (1) ltr of Kerosene gas, one (1) mtr of coaxial wire and some tablets of mefenamic acid.Action Taken:",,,,,,,,Troops continue conducting prusuit operations.,
11426,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,SURRENDER,EASTMINCOM ,EMCOC 1010 853 10 ,10 Oct 2010,"On 10 Oct 2010, a certain Edgar S Tioson, 37 yrs old, a member of SYP, GF27, SMRC, resident of purok 10, Sitio RCO Bgy Andili, Mawab, CVP voluntarily surrendered w/o FA`s to the elements of PDT 39IB led by 2LT MORAL and Cpl Caw-it at Bgy Hall of Bgy Andili, Mawab, CVP.Enemy Side:",Surrendered/ Edgar Tioson  ,,,,,,Subject is undergoing initial custodial debriefing.,,
11433,EASTMINCOM ,REGION X,BUKIDNON  ,SHOOTING,4ID ,OPNS-1110-1872-2010 ,11 Oct 2010,"On 101030 Oct 2010, a ceratin CAA Manuel Fajardo, assigned Foxtrot Company, 23IB(Cadre), a Brgy Chairman of Brgy Tumaras, Kibawe, Bukidnon was shot to death by five (5) unidentified armed men believed members of GF 53, SMRC at Purok 5, Sitio Kogan of same barangay. The victim suffered GSW on the different parts of the body causing his instantaneous death. Immediately after the incident the perpetrators withdrew towards Brgy Bukang Liwayway and Brgy Cagawasan passing the hanging bridge (crossing Pulangi River) at Brgy Natulungan, Kibawe, Bukidnon.Government Side:",,KIA/CAA Manuel Fajardo   ,,,,,"a. Accordingly, the perpetrators were armed with one (1) M16 rifle and four (4) cal .45 pistols./b. Prior to the incident, Municipal Mayor Minerva C Casinabe of Kibawe. Bukidnon conducted ""Pulong-pulong"" at said place./c. The victim was utilized by Foxtrot Company, 23IB(Cadre) as their Intel operatives.","Intel operatives of 8IB together with the PNP of Kibawe, Bukidnon are conducting investigation regarding the said incident.",
11449,EASTMINCOM ,REGION XII,COMPOSTELA VALLEY PROVINCE ,HARASSMENT,EASTMINCOM ,EMCOC-1210-858-10 ,12 Oct 2010,"On 12 Oct 2010, SOT TPB of 71IB, 7ID, PA (OPCON to 10ID, PA) under 2LT JOVER ONDOY PA with one (1) squad, Scout Pltn, 71IB led by Sgt Rodrigo PA located at vicinity Brgy New Leyte, Maco, Compostela Valley Province was harassed by undetermined number of CTs under GF 15, SMRC positioned approximately 350 mtrs from the said TPB. No casualty was reported on either side. Action Taken:",,,,,,,,Troops conducted clearing operation against the fleeing CTs.,
11459,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,SHOOTING,"4ID, PA ",OPNS 1210-1881-2010 ,12 Oct 2010,"On 120930 Oct 2010, CAA Joel M Napongahan, married 48 yrs old, assigned at Mahagsay CAA PB was shot to death MOL five (5) fully armed CTs while on his way to his farm, at vic Kinayang Creek, Brgy Mahagsay, San Luis, Agusan del Sur. Other Details:",,,,,,,The victim sustains five (5) guns shot wounds on the different parts of his body which caused his instantaneous death. Said CAA had an existing death threat from the CTs. ,"One(1) squad of CAA from Mahagsay PB led by Cpl Wilfredo M Napongahan (Inf) PA proceeded to the area of incident together with the Brgy Officials at said Brgy to recover the cadaver of subject CAA. The victim of said CAA lies at his residence at Brgy Mahagsay, San Luis, ADS for proper disposition.",
11475,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,BURNING,ISAFP ,STL ,13 Oct 2010,"On 131700 Oct 2010, two (2) tractors owned by Filipinas Palm Oil Plantation Incorporated based at Brgy Maligaya, Rosario, Agusan del Sur were burend down by MOL 15 CTs led by @CHARLIE of SECON 14, NEMRC at Sitio Pentokayan, Brgy Cabantao, Rosario, Agusan del Sur.Other Details:",,,,,,,"The burning of tractors was initiared due to the continued refusal of FPPI to gave in the extortion demand of the CTs. Afterwhich, the CTs withdrew towards Sitio Matanog of same Brgy.",,
11480,EASTMINCOM ,REGION X,MISAMIS OCCIDENTAL  ,SURRENDER,ISAFP ,STL SUBJ SURRENDER ,14 Oct 2010,"On 13 Oct 2010, Ruben Perong Y Maghanoy, SO, CO, SYO, FC SENDONG, WMRPC voluntarily surrendered without FA to joint elements of MIG9, this Service, Zamboanga del Norte Provincial Intelligence Tm; RIU9; PNP IG; and PIB Zamboanga del Norte PPO in Bgy Ventura, Sapang Dalaga, Misamis Occidental. Subject is presently undergoing Custodial debriefing at MIG9.Enemy Side:",Surrendered  Ruben  Perong  ,,,,,,,,
11484,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY  ,HARASSMENT,EASTMINCOM ,EMCOC 1410 869 10 ,14 Oct 2010,"On 14 Oct 2010, Mipangi PB/D/72IB at Bgy Mipangi, Nabunturan, CVP under TSg Archie with 16 CAA was fired upon twice by undet number of CTs of SECOM 33, SMRC under @ Wendel. Accordingly the CTs were positioned approximately 200 mtrs for said PB. negative casualty on both sides.Action Taken:",,,,,,,,"a. At around 140400 Oct 10, a Sqd/Mipangi PB led by Cpl Cantomayor (Inf) PA conducted clearing operations to possible CTs route of withdrawal. b. On 0500 same day, a Sqd/New Sibonga PB led by Cpl Sibulburo (Inf) PA conducted blocking operations in the bounderies of Brgy Mipangi and New Sibonga all of Nabunturan, CVP. c. Nearby PBs and PDTs were alerted to pre empt enemy diversionary tactics.",
11488,EASTMINCOM ,REGION XI,SURIGAO DEL SUR  ,DISCOVERY OF ENEMY CAMP,EASTMINCOM ,EMCOC-1510-874-10 ,14 Oct 2010,"On 141054 Oct 2010, one (1) section from HHC (LRPU), 36IB under 2LT LEOPOLDO P DAPAT III (CAV) PA, discovered an abondoned enemy encampment that can be accommodate MOL 30 CTs while conducting combat clearing operations at vic Brgy Siagao, San Miguel, SDS.Enemy Side:", Apprehended/ Sammy  Azarcon @SAGANI a Militia Ng Bayan member,,,Recovered/1 - Cal .38 revolver (sn: Defaced),,,"While scouring the area, the troops  apprehended one CT a Militia ng Bayan member and confiscate from his possession one (1) Cal .38 revolver.",The apprehended person is on the process of custodial debriefing.,
11502,EASTMINCOM ,REGION XII,SARANGAI PROVINCE ,ABDUCTION,EASTMINCOM ,EMCOC-1510-879-10 ,16 Oct 2010,"On 14 Oct 2010, two (2) civilians identified as Tony Maguan, 28 yrs old and Diel Maguan, 40 yrs old, both residents of Brgy Kinamm Malapatan, Sarangani Province were abducted by undetermined number of CTs believed to be members of Pltn MAZDA, GF 17, FSRM under CTL @ Yoyong and @ Harry at vicinity Sitio Datal Salo, Brgy Kinam of the same municipality.Other Details:",,,,,,,"a. The dou were reportedly cutting of trees using chainsaw at said vicinity when the CTs arrived and abducted them, afterwhich, said CTs withdrew towards unknown direction with the Maguan brothers./b. Accordingly, the Maguan brothers were abducted becuased the did not agreed with the CTs to support the candidacy of Jimboy Tairos as Brgy Captain and to withdraw their support with the incumbent Brgy Captain Belen.","At about 1400H same day, one (1) squad of CAA from Kinam PB led by SSg Casaba PA immediately conducted pursuit operation to the most probable enemy route of withdrawal. ",
11503,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,ENCOUNTER,EASTMINCOM ,EMCOC-1610-880-10 ,16 Oct 2010,"On 160910 Oct 2010, operating elements of ACoy, 39IB, 10ID, PA under LT MENESES PA encountered undetermined number of CTs under @ Marvin @ (TNU) at vicinity Sitio Libudon (51N YH 638650), Brgy Sta Cruz, Davao del Sur.Government Side:",,WIA/Pfc Milko R Dela Cruz 847182 /Pfc Glenn I Basinilio 866360 /Pfc Gorio G Degorio 866402 ,,,,,,K9 and 6SRC from 1002BDe are on their way to H39IB for intitial debriefing prior to dispatch to the encounter area.  Progress report to follow.,
11510,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,ENCOUNTER,EASTMINCOM ,EMCOC-1610-885-10 ,16 Oct 2010,"Progress Report to Journal Item Nr: 11503 dtd 16 Oct 2010, re-encounter of operating elements of ACoy, 39IB, 10ID, PA under LT MENESES PA against undetermined number of CTs under @ Marvin @ (TNU) at vicinity Sitio Libudon (51N YH 638650), Brgy Sta Cruz, Davao del Sur, on 160910 Oct 2010.Other Details:",,,,,,,"a. On 1305 same day, three (3) WIAs arrived Panacan satationed Hospital via two (2) UH1H helis (513 under CPT LACBAN/1LT DAVID and 606 under CPT CATIBOG/ CPT MAGTUBA). Likewise, insertion of K9 completed at about 1438H same day. b. At about 161130 Oct 2010, QTR/10CMO BN composed of one (1) Officer and four (4) EP proceeded towards H39IB in the exploitation of the incident.",,
11511,EASTMINCOM ,REGION XI,COMPOSTELA VALLEY PROVINCE ,BURNING,EASTMINCOM ,EMCOC-1610-886-10 ,17 Oct 2010,"On 16 Oct 2010, one (1) Sadam Truck of SUMIFRU was burned by more or less ten (10) unidentified armed men believd to be CTs at vicinity Sitio Sibuli, Brgy Kapatagan (51N ZJ 091521), Laak, Compostela Valley Province.Other Details:",,,,,,,Said truck was partly damaged.,"Two 92) teams of 9SFC, 3SFBn SOCOM, PA conducted pursuit operation against the perpetrators while Laak PNP conducted investigation regarding the incident.",
11512,EASTMINCOM ,REGION VIII,NSAMAR ,DISCOVERY OF ENEMY CAMP,"8ID, PA ",8D3-OPN-1191-1610-10 ,17 Oct 2010,"On 15 Oct 2010, a Pltn (-) of BCoy, 20IB, 8ID, PA composed of one (1) officer and 17 EP under 1LT LFORENCIO G TAYO (INF) PA while on combat operation, discovered an abandoned enemy camp at vic Brgy E. Duran, Bobon, Northern Samar.Other Details:",,,,,,,Said encampment can accommodate more or less 15 CTs.  ,,
11526,EASTMINCOM ,CARAGA,SURIGAO DEL SUR  ,ENCOUNTER,EASTMINCOM ,EMCOC-1710-893-10 ,17 Oct 2010,"On 160500 Oct 2010, Intel Pltn of 75IB, 4ID, PA led by SSg Edwin F Bacaoco (Inf) PA, together with Alsa Masa Bagani assets, encountered undetermined number of CTs from SECOM-14, NEMRC under Renato Sayasat @ Friday at vicinity Road 48B, between the boundary of Brgy Manat and Sitio Mabog, Brgy San Roque (52P AP 7877794902), both of Bislig City, Agusan del Sur.Enemy Side:",Killed/ 1 Killed (BC)  Name not reorted  ,,Killed/Mr John Mark  Damogoy /Mr Joel   Iligan/Wounded/M r Jonard  Talikog /Mr Jason   Damogoy,"Recoveed/3 - M14 rifles (sn: 135792, 1211193 & 1466970)",,Recovered/29 - Ammunition for M60 LMG/6 - Magazines for M14 rifle/107  - Ammunition for M14 rifle/1 - Claymore Mine/1 - Improvise Explosive Device (IED)/1 - Hand Grenade/1 - Improvise Hand Grenade/2 - Rifle Grenades/1 - Bandoleer/1 - Sonny Voice Recorder/3 - Detonating Cords/1 - Antenna/1 - ICOM IC-VS/7 - Combat Packs/10 - Assorted Dental Forceps/15 - Assorted Surgical Forceps/1 - Sphygmometer/1 - Stethoscope/1 - Jungle Hammock/1 - Tent/2 - Communist Flags and subversive documents/  - Assorted medicines and IV Fluids,"a. The cadavers of both John Mark Demogoy and Joel Iligan now lies in state at Gamalinda Funeral Homes, Bislig City, Surigao del Sur. b. The two (2) assets WIA were confined at at Patin-ay Hospital, Agusan del Sur for medical treatment. c. The CTs withdrew towards Kabauhan, Bunawan Brooks, Agusan del Sur.       ",,
11535,EASTMINCOM ,REGION XII,SARANGANI PROVINCE ,SURRENDER,EASTMINCOM ,EMCOC-1710-897-10 ,18 Oct 2010,"On 16 Oct 2010, CT Renato Amgalao Lawi @ Jan-Jan, 28 yrs old of Purok Malbag, Brgy Datalbukay, Glan, Sarangani Province, former member of GF-71, FSRMC voluntarily surredered with firearm to MAJ ESPUELAS PA, CO, 73IB, 10ID, PA at vicinity Sitio Tipang of the same barangay.Enemy Side:",Surrendered/ Renato Amgalao Lawi @Jan-Jan,,,Surrendered/1 - Garand rifle (sn: 18199),,,"The surrender was falitated by SOT of 73IB led by 1LT GUMABAO PA at the said barangay. Accordingly, subject CT was on lie-low status since 2000.","The surenderee is now undergoing custodial debreifing at Hqs 73IB, 10ID, PA for proper disposition.",
11537,EASTMINCOM ,CARAGA,AGUSAN DEL SUR ,LIQUIDATION,"4ID, PA ",OPN-1710-1904-10 ,18 Oct 2010,"On 16 Oct 2010, CAA Ronald M Magallanes AN-A001516 assigned at 6th Agusan del Norte CAA Coy located at Balongagan, Las Nieves, Agusan del Norte was shot to death by three (3) unidentified gunmen believed to be member of NPA SPARU using Cal .45 pistol at his residence at vicinity Purok 2, Brgy Maasin, Esperanza, Agusan del Sur.Government Side:",,KIA/CAA Ronald M Magallanes   ,,,,,"The victim sustained multiple gunshot wound at the different parts of his body that caused his instataneoud death. Afterwhich, the perpetrators fled towards unknown direction.",All nearby Patrol Bases and units were directed to conduct checkpoint in coordination with PNP for possible apprehension of the suspects.,
11563,EASTMINCOM ,REGION XII,COTABATO ,BURNING,"6ID, PA ",6DTOC-1910-59-2010 ,19 Oct 2010,"On 190615 Oct 2010, one (1) boom spray truck of SUMIFRO was stolen by unidentified fully armed CTs from GF53 under unknown Cmdr.  At about 0720H, the said truck was burned at Sitio Natutungan, Brgy Basak, Magpet, Cotabato. The perpetrators later fled towards So. Buay-Buay, Brgy Basak, Magpet, Cotabato.Other Details:",,,,,,, a. Eight (8) persons were temporarily held by the CTs but was released afterwards unharmed while one of the helper`s cellular phone was confiscated by the armed men./ b. The burning incident was made because the said company did not give-in to the ten (10) Extortion demand letters sent by CT`s.,"One (1) section of BCoy, 57IB led by 1LT AGUILAR (INF) PA presently at Brgy Gubatan, Magpet, COtabato conducted pursuit operations while Cpl Florentino (Inf) PA, Intel operative, 57IB proceeded towards the scene of incident to conduct investigation.",
