Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
10864,NOLCOM ,CAR,MT PROVINCE ,ENCOUNTER,5ID ,D3-17-08-108 ,17 Aug 2010,"On 170610 Aug 2010, one (1) Pltn of CCoy, 50IB under 1LT KARANAIN PA encountered MOL fifteen (15) fully armed CTs believed to be elements of KLG MARKO at vicinity So Maitim (former Pangiew), Brgy Laylaya, Besao, Mt Province.Items Recovered / Loss: ",,,,,,Recovered   - BDA Uniforms   - Flashlights,,Troops are still scouring the adjacent areas of the encounter site for possible enemy presence.,
10871,NOLCOM ,CAR,MOUNTAIN PROVINCE  ,ENCOUNTER,NOLCOM ,084-17-08-10 ,18 Aug 2010,"Progress Report to Journal Item Nr: 10864 dtd 17 Aug 10, re encounter of one (1) Pltn of CCoy, 50IB under 1LT KARANAIN PA with MOL fifteen (15) fully armed CTs believed to be elements of KLG MARKO at vicinity So Maitim, Brgy Laylaya, Besao, Mt Province on 170610 Aug 2010.Firearms Gains:",,,,Recovered 1 - M16  Rifle (sn: 824884) 1 - Cal .22 (sn: Not Reported),,Recovered 1 - ICOM radio 1 - Cellphone   - Assorted foodstuffs  3 - Camouflage (upper garments),,Operating troops searched the  vicinity of the encounter site.,
10873,NOLCOM ,REGION III,BULACAN  ,SURRENDER,ISAFP ,STSL DTD 18 AUG 10 ,18 Aug 2010,"On 171100 Aug 2010, one (1) CT of OBL M23, PIL Iskwad Tersera, SPP Bulacan voluntarily surrendered without firearm to the joint elements of ISAFP and S2 Bulacan PPO at vic Sitio Sabitan, Brgy Sto Rosario, Malolos City, Bulacan.Enemy Side:",Surrendered  Ernesto Castro Y Balicha @ Jack,,,,,,"Subject was accompanied by his aunt, Rebecca Rebadinera and a certain @ Frank, a minister of Iglesia ni Cristo in Malolos.","Surrenderee was brought to PIIB, Bulacan, PPO for proper documentation and phsyco-social processing.",
10906,NOLCOM ,CAR,MT PROVINCE ,SURRENDER,5ID ,D3-21-08-129 ,21 Aug 2010,"On 190700 Aug 2010, a certain Jerry Y Aroy @ Benjie/Jebon, Non OBL, a resident of Brgy Dalican, Bontoc, Mt Province and member of 1st Pltn, KLG MARCo, ICRC surrendered without FA to elems of MBO team under 1LT SUDIO PA at Brgy Balitauagan, Bauko, Mt Province through a peaceful negotiation made by joint elems of BCoy, 54IB, SPOT 1-4, MIG1, 51MICO, 5MIB and Mt Province PPO.Enemy Side:",Surrendered  Jerry Aroy @ Benjie/Jedon,,,,,,,"Custodial debriefing was conducted by SPOT 1-4, MIG1, ISAFP and other intel units in the area.",
10975,NOLCOM ,REGION III,BATAAN ,RECOVERY OF FA,NOLCOM ,ISORE 154-29-08-10 ,30 Aug 2010,"On 291830 Aug 2010, intel operatives of BCoy, 3IB together with two (2) RR`s under 1LT ARLIS ARTURO J JARDIN JR PA conducted intel special opns and proceeded at Brgy Binukawan, Bagac, Bataan to recover the reported LPFA  to a certain Baseng  Masa @ Ka Ponce of SPP Bataan. The two (2) RRs talked to Ka Ponce, after the negotiation said LPFA was turned -over to the troops.  Firearms Gains:",,,,Recovered 1 - Cal .45 (Colt) (sn: defaced),,,"The FA was deposited by @ Ka Luis/Ronnie/Jess, CO, SPP Bataan to @ Ka Ponce after the encounter at So Victory, Brgy Bamban, Hermosa, Bataan on 27 Mar 10.",Said FA was in the position of said unit for proper disposition.,
10689,SOLCOM ,REGION IV-A,QUEZON ,APPREHENSION,SOLCOM ,SLCOC-3107-701-10 ,31 Jul 2010,"On 291930 Jul 2010, combined elements of BCoy, 1IB, 2ID, PA under 2LT AMANDO N MONCAYO JR (INF) PA and elements of Infanta MPS under PINSP BALLERA, OIC while conducting joint ISO checkpoint at the DENR checkpoint apprehended three (3) personalities at vicinity Brgy Minoson, Infanta, Quezon, for possession of fragmentation grenades. Enemy Side:", Apprehended  Allan Sol    Carmelo Huerto    Jason Asis  ,,,,,,"The suspects were later identified as Carmelo Huerto @ Jigs and Jason Asis @ Bong, active member of SPN Balaraw. The third suspect, Allan Sol, was identified as a personal bodyguard of Mayor Diestro of Real, Quezon. Recovered from their possession were four (4) cell phones, ten (10) SIM Cards and subversive documents and passwords used by the CTs.",,
10700,SOLCOM ,REGION IV-A,QUEZON  ,APPREHENSION,SOLCOM ,SLCOC-0108-704-10 ,01 Aug 2010,"Progress Report to Journal Item Nr: 10689 dtd 01 Aug 2010 re-Apprehesion by the combined elements of BCoy, 1IB, 2ID, PA under 2LT AMANDO N MONCAYO JR (INF) PA and elements of Infanta MPS under PINSP BALLERA, OIC while conducting joint ISO checkpoint at the DENR checkpoint apprehended three (3) personalities at vicinity Brgy Minoson, Infanta, Quezon, on 291930 July 2010.On 310530 Jul 2010, combined COLT Teams of 1IBn with elements of MPS Infanta, Quezon led by PO1 Rommel Tondo PNP all under 1LT ARNIEL C TORMIS (INF) PA while conducting follow on intel opetation at Brgy Ingas, Infanta, Quezon.",,,,"Recovered 1 - 9mm pistol (sn: R72136) 2 - cal .45 pistol (sn: 11033591, 2116762)",,Recovered 1 - one mag with six (6) rounds ammo. 1 - one mag with eleven (11) rounds ammo.,"a. The recovery of firearms was the result of the revelation of @ JIGS (TN: Carmelito Huerto), one of the apprehended CTs during the conduct of checkpoint at Brgy Minoson, Infanta, Quezon. b. @ JIGS owned the 9mm pistol while the two (2) cal .45 pistols were owned by @ BONG (TN: Jason Asis) and the certain Rodel Pradillada, a CT contact and supporter. c. Also recovered were subversive documents, acupuncture equipments and medical book owned by @ JIGS, who was also believed to be the medical officer of SPN Balaraw.",@ JIGS and @ BONG underwent custodial debriefing at 1IB while appropriate charges are being filed against the duo at Quezon Regional Trial Court.,
10724,SOLCOM ,REGION V,CATANDUANES ,ENCOUNTER,SOLCOM ,SLCOC-0308-707-10 ,04 Aug 2010,"On 03 Aug 2010, operating elements of 83IB, 9ID, PA under LT MARIANO PA encountered MOL 18 CTs under @ Melvin at vicinity Gigmoto, Catanduanes. Firefight lasted for about five (5) minutes. Afterwhich, the CTs withdrew toward different directions. No casualty was reported on either side.Action Taken:",,,,,,,,Same troops conducted pursuit operations against the fleeing CTs while one (1) section under LT PAROHINOG PA was inserted  by two (2) UH IH helicopters from HTOG5 to conduct blocking operations on the possible enemy route of withdrawal.,
10740,SOLCOM ,REGION V,ALBAY ,ENCOUNTER,SOLCOM ,SLCOC-0508-714-10 ,05 Aug 2010,"On 041210 Aug 2010, one (1) squad led by Sgt Estomata (Inf) PA of Bonnga Det. BCoy, 22IB (CAFGU) while conducting combat patrol at vicinity Brgy Tastas, Ligao City, Albay encountered three (3) CTs. Firefight lasted for about three (3) minutes afterwich enemy withdrew towards Brgy Lumacao, Guinobatan, Albay. Negative Casualty on the government side while undetermined on the enemy side.Action Taken:",,,,,,,,"Same troops conducted clearing operations at the encounter site, Iluluan and Pinamaniquian Det. and BCoy, 22IB were tasked to conduct blocking operation on the southern and eastern portion of the encounter site in order to track down the fleeing CTs.",
10742,SOLCOM ,REGION V,CATANDUANES  ,RECOVERY OF UXO,SOLCOM ,SLCOC-0508-715-10 ,05 Aug 2010,"On 04 Aug 2010, section (-) of 83IB, 9ID PA under 1LT PAROHINOG (INF) PA while conducting pursuit operation ICOW the recent encounter of 2LT MARIANO in Brgy Villa Aurora, Viga, Catanduanes recovered a link of cal M60 with forty four (44) rds of ammo at vicinity Brgy Tinago, Viga, Catanduanes believed to be owned by CTs.Items Recovered / Loss: ",,,,,,Recovery 44 - forty four (44) rds M60 ammo with link ,,Troops are still in the area for the posible neutralization of the CTs in the area.,
10767,SOLCOM ,REGION V,SORSOGON ,RECOVERY OF WAR MATERIEL,SOLCOM ,SLCOC-0708-719-10 ,07 Aug 2010,"On 051338 Aug 2010, one (1) squad of Scout Platoon, 49IB led by Tsg Senobio PA while conducting combat strike operation discovered an enemy makeshift encampment at vicinity Brgy Cawayan, Irosin, Sorsogon.Items Recovered / Loss: ",,,,,,Recovered 2 - two (2) combat packs 2 - two (2) hand grenade 30 - thirty rds ammo for M16   - subversive documents with high intelligence value,,One (1) section of same unit under 2LT SELLORIN PA continued scouring the area.,
10787,SOLCOM ,REGION V,CAMARINES SUR  ,SURRENDER OF FA,SOLCOM ,SLCOC-0908-724-10 ,09 Aug 2010,"On 090700 Aug 2010, CT Ramil Moralida @ Eric a resident of Brgy Himagtocon, Lagonoy, Camarines Sur who was earlier captured by the elements of 42IB, 9ID, PA surrendered one (1) Garand rifle with SN: 2517667 and six (6) clips of ammunitions to the elements of COLT of 42IB led by SSg Payne Peter R Pramis (Inf) PA at vicinity Brgy Mabalodbalod, Tigaon, Camarines Sur.Firearms Gains:",,,,Surrendered 1 - Garand rifle (sn: 2517667),,,"@ Eric was captured last July 2010 by intel operatives of 42IB led by Pfc Joseph C Pacon PA as an outcome of the intel case operation ""BIGWAS"". Said CT became cooperative and eventually surrendered his issued firearm. He was a propagandist and member of SPP codename ""SUN CELLULAR"" under @ Fredo of FC 75.",Subject surrenderee is now under 42IB custody for further investigation projection for a possible mission.,
10800,SOLCOM ,REGION V,CAMARINES NORTE  ,DISCOVERY OF ENEMY CAMP,SOLCOM ,SLCOC-1008-728-10 ,10 Aug 2010,"On 091230 Aug 2010, one (1) intel section (-) of 31IB, 9ID under 2LT CASTRO PA while conducting combat operations discovered an enemy camp which can accomodate MOL sixty (60) CTs at vicinity Brgy Malaya (51P VR 547603), Labo, Camarines Norte. Other Details:",,,,,,,The enemy encampment was abandoned by the CTs during the conduct of theintensified combat operation in the area last 18 to 22 July 2010.,The combat operation still ongoing and has intensified intel collection and monitoring for the presence of the armed groups in the area.,
10819,SOLCOM ,REGION IV-A,QUEZON  ,RECOVERY OF WAR MATERIEL,SOLCOM ,SLCOC-1108-731-10 ,11 Aug 2010,"On 10 Aug 2010, Intel personnel of 76IB, PA together with rebel returnee recovered war materiel from a ceratin Ricky Orogo, former member of organized mass base at vicinity Brgy Esperanza, Lopez, Quezon.Firearms Gains:",,,,Recovered 1 - Cal .38 pistol (ARMSCOR) (sn: P03523),,Recovered 1 - Hand grenade 6 - Rounds of live ammo for Cal .38,,Ricky Orogo was recruited as informant of 76IB. The recovered items were properly turned-over to Bn RSO for proper disposition.,
10827,SOLCOM ,REGION V,CATANDUANES  ,ENCOUNTER,SOLCOM ,SLCOC-1209-733-10 ,12 Aug 2010,"On 120730 Aug 2010, joint operating troops from 83IB, ECoy, 22IB (CAFGU), 9ID, PA under 1LT LIBELO PA and one (1) team from 7SRC under 1LT ESTABILO PA encountered more or less eighteen (18) CTs at vicinity Brgy San Isidro (51P VQ 358481), Bagamanok, Catanduanes. Firefight lasted for about five (5) minutes. Afterwhich, the enemy withdrew towards Southwest direction.Firearms Gains:",,,,Recovered 1 - M14 rifle (sn: 176538),,Recovered 3 - Backpack with CT document 2 - ICOM radio   - IED`s 1 - Mag for M14 rifle 1 - Mag for M16 rifle,,Troops still scouring the area.,
10847,SOLCOM ,REGION V,CAMARINES SUR  ,SURRENDER,SOLCOM ,SLCOC-1408-742-10 ,14 Aug 2010,"On 14 Aug 2010, a certain @ Marcial/Tomas/Romnick member of fighting unit KLG 75 voluntarily surrendered with FA to the Intel operatives of 42IB under 1LT NELTON S PACUDAN (INF) PA at vicinity Brgy Sabang, San Jose, Camarines Sur.Enemy Side:",Surrendered  @ Marcial/Tomas/Romnick    ,,,Recovered 1 - Carbine rifle (sn: (defaced)),,Recovered 2 - magazine with live ammo,,"Said CT was brought to 42IB, PA for further investigation and proper disposition.",
10869,SOLCOM ,REGION IV-A,BATANGAS  ,ENCOUNTER,SOLCOM ,SLCOC-0817-748-10 ,17 Aug 2010,"On 17 Aug 2010, one (1) squad of 740TH CG, SPOW, PAF led by A1C Cabasi PAF while conducting combat patrol encountered MOL eleven (11) CTs at vic Sitio Piit, Brgy Calantas, Rosario, Batangas. Firefight lasted for about ten (10) minutes after which the enemy withdrew towards Brgy Tubahan, Rosario, Batangas. No government casualty was reported.Firearms Gains:",,,,Recovered 1 - M14 rifle (sn: 1570843) 2 - M16 rifle (sn: RP 149030 & RP 179608),,Recovered 2 - Hand grenades 2 - Rifle grenades 2 - Bandoleers for M16 2 - Bandoleers for M14 1 - Back pack,,"a. one (1) section (+) OF 740th CG, PAF with V-150 ACP under LTC VILLAREAL PAF, GC, 740TH CG reinforced the troops. b. All squadron, CODE and CBO PR`s were alerted and established blocking position.",
10870,SOLCOM ,REGION IV-A,QUEZON  ,ENCOUNTER,SOLCOM ,SLCOC-1708-750-10 ,17 Aug 2010,"On 17 Aug 2010, one (1) section of 21DRC, OPCON to 1SFBn, SFR(A), SOCOM, PA encountered undetermined number of CTs while on combat patrol at vic Brgy Samil, Lucban, Quezon.Government Side:",,WIA Pfc Romualdo Atole 840177  Pvt Jessie Zulueta 880572 ,,,,,,"a. Two (2) UH-1H helicopters were prepositioned at HTOG4. b. One (1) Commando & one (1) KM450 of 4LAB departed OOA 1405H for Lucban, Quezon. ",
10881,SOLCOM ,REGION IV-A,QUEZON ,ENCOUNTER,SOLCOM ,SLCOC-1808-753-10 ,18 Aug 2010,"Progress report to Journal Item Nr 10870 dtd 18 Aug 10, re encounter of one (1) section of 21DRC, OPCON to 1SFBn, SFR(A), SOCOM, PA with undetermined number of CTs while on combat patrol at vic Brgy Samil, Lucban, Quezon on 171100 Aug 10.Other Details:",,,,,,,Abovementioned CTs are believed to be members of newly organized SRMA Pltn CN; Magnum under @ Enchong/Cuba. Firefight lasted for about thirty (30) minutes.,"a.  At about 1230H same day, SFT 302 and SFT 305 of 3SFC, 1SFBn jumped off ACP, 1SFBn at Brgy Lakawan, Tayabas, Quezon on board 1 M450 and 1 Armored veh of 42LAB and conducted pursuit operations and extricated the two (2) WIA. b.  At about 1900H same day, K9 Team jump off Hqs, CCTR to TCP, 1SFBn for possible tracking opns. c.  The two (2) WIA were evacuated to SOLCOM Hospital and subsequently brought to AFPMC, Quezon City for medical treatment.",
10891,SOLCOM ,REGION IV-A,LAGUNA ,DISCOVERY OF ENEMY CAMP,SOLCOM ,SLCOC-2008-757-10 ,20 Aug 2010,"On 191210 Aug 2010, one (1) squad led by Sgt Peter M Sapao (OS) PA, scout platoon, 1IB, 2ID, while scouring at the vicinity of Brgy Bukal, Majayjay, Laguna, discovered a CT temporary encampment that can occupy MOL thirty (30) CTs.Other Details:",,,,,,,"That the CTs had stayed overnight in the area and immediately abandoned said encampment upon sensing the presence of operating troops. Evidently, a notebook containing NPA lectures and leftover of foodstuffs were found in the area.","a. The operating troops composed of pltn (-) under 2LT VAY L CABALLERO (INF) PA of ACoy, 1IB, 2ID was directed to clear VGL 33-35 and HGL 57-60. b. One (1) pltn (-) under 2LT IAN CHRISTOPHER EDA (INF) PA, shifted to VGL 37-39 and HGL 59-61 to support the squad of Sgt Sapao PA.",
10893,SOLCOM ,REGION V,CAMARINES SUR  ,ENCOUNTER,SOLCOM ,SLCOC-2008-758-10 ,20 Aug 2010,"On 181530 Aug 2010, one (1) Team fm ACoy, 42IB under 1LT JIMENEZ (INF) PA while conducting combat operation at vicinity Sitio Namangka, Brgy San Rafael, Baao, Camarines Sur, an improvised landmine exploded followed by burst of fires directly to the operating troops from MOL five (5) CTs . The troops immediately retaliated aftewich, the enemy withdrew towards southwest direction of the encounter site. Items Recovered / Loss: ",,,,,,Recovered 1 - Landmined 1 - Master Switch 50 - Meters Wire 1 - Multi-tester 2 - Blasting Caps,Firefight lasted for five (5) minutes. Negative casualty of government side while undetermined enemy side.,a. Engaged troops conducted pursuit operation against withdrawing CTs. b. TOG5 helis were alerted and ready to respond when the need arises.,
10895,SOLCOM ,REGION V,MASBATE ,ENCOUNTER,SOLCOM ,SLCOC ,20 Aug 2010,"On 192330 Aug 2010, one pltn (-), CCoy fm 9IB, 9ID and one (1) team from Cataingan MPS while conducting combat operation encountered MOL five (5) CTs at vicinity Mabunga, Brgy Quezon, Cataingan, Masbate. The casualty is believed to be a member of KSSI II KSPN, KLG 83 South, KOMPROB Masbate.Enemy Side:",Killed  Pastor V Llaran @ Syaong (NOBL),,,Recovered 1 - cal .38 (sn: 57625),,,The cadaver of said CT was brought to Cataingan District Hospital for post mortem examination.,"The troops under 1LT GARCHITORINA (INF) PA, PPSMC (PNP) and MPS Cataingan continue search operations and investigation at the encounter site.",
10900,SOLCOM ,REGION V,ALBAY ,APPREHENSION,ISAFP , STL DTD 21 AUG 10 ,21 Aug 2010,"On 202130 Aug 2010, a certain Alvin Orplada @ Bong/Noel, CO, SDG, FC77 CN: MARS was apprehended by joint elems 97MICO, 9MIB, SWG, 901Bde and S2, 2IB led by 1LT JEFFREY S BAPORA PA while on drinking spree with his friends at So Libas, Brgy Maguiron, Guinobatan, Albay.Action Taken:",,,,,,,,"Subject is now under custody of S2, 901Bde for investigation and proper disposition.  Custodial debriefing to follow.",
10913,SOLCOM ,REGION IV-A,QUEZON  ,DISCOVERY OF ENEMY CAMP,SOLCOM ,SLCOC-2208-765-10 ,22 Aug 2010,"On 201210 Aug 2010, one (1) squad of CCoy, 74IB, 2ID under 2LT BAHIAN (INF) PA while conducting combat patrol discovered an abandoned CT temporary encampment at vicinity Sitio Pinamanguhan, Brgy Cawayan 1, San Francisco, Quezon.Other Details:",,,,,,,Said encampment can accommodate MOL fifteen (15) CTs.,,
10921,SOLCOM ,REGION V,SORSOGON  ,AMBUSH,SOLCOM ,SLCOC-2308-769 ,23 Aug 2010,"On 22 Aug 2010, two (2) EP assigned 49IB, 903Bde, 9ID, PA while onboard a motorcycle heading back to their designated SOT area from a day pass were ambushed by undetermined number of CTs between the vicinity of Brgy Union & Brgy Sangat, both of Gubat, Sorsogon. Government Side:",,KIA Pfc Jayson A Cerdon 871716  WIA Pfc Erwin C Barraga 874204 ,,,,,"Said personnel were both members of SOT squad of BCoy, 49IB deployed at Brgy Sangat, Gubat, Sorsogon","Elements of BCoy & HCOY, 49IB conducted hot pursuit operation while CCoy, 49IB was deployed at the Eastern portion of the incident area towards the CTs most probable area of withdrawal",
10929,SOLCOM ,REGION IV-B,OCCIDENTAL MINDORO ,APPREHENSION,SOLCOM ,SLCOC-2408-775-10 ,24 Aug 2010,"On 230800 Aug 2010, Rodolfo del Cruz @ Jackson, a rebel returnee of 80IB received infromation that a certain @ Ryan was sighted at vicinity So Gutad, Brgy Tanyag, Calintaan, Occ Mindoro riding at the back of a truck heading towards San Jose, Occ Mindoro.  AA 0900H same day, COLT 801 led by Cpl Lasco PA together with @ Jackson conducted surveilance at San Jose Public Market wherein the subject was headed.  AA 1030H same day, @ Ryan was spotted by @ Jackson and immediately COLT 801 led by Cpl Lasco apprehended the subject CTM.Enemy Side:", Apprehended  Ronalyo  Sanyawe @ Ryan,,,,,,,Custodial debriefing is being conducted to CTM Ronalyo Sanyawe @ Ryan (NOBL).,
10930,SOLCOM ,REGION IV-A,QUEZON ,RECOVERY OF WAR MATERIEL,SOLCOM ,SLCOC2408-774-10 ,24 Aug 2010,"On 230730 Aug 2010, Intel Operatives of BCoy, 1IB led by Tsg Taboada PA with Carmelo Huerto @ JIGS as guide recovered 437 pcs of printed Permit to Campaign (PTC) from a certain @ JHING (TN: Unknown) at vicinity Brgy Banugao, Infanta, Quezon.Other Details:",,,,,,,"@ JIGS had surrendered to CO, BCoy, 2ID.  He was instrumental in the recovery of said PTCs.  Accordingly, @ JIGS disclosed that the PTC card were part of the many PTC used during the recent May 10 National and Local Election by the Apolonio Mendoza Command, BHB, Quezon.","BCoy, 1IB is continously monitoring the activity of @ JHING and conduct intelligence build-up with the support of @ JIGS to recover other enemy documents and paraphernalia including war materials in the area of SPN Balaraw.",
10936,SOLCOM ,REGION V,CAMARINES SUR  ,RECOVERY OF FA,SOLCOM ,SLCOC-2508-776-10 ,25 Aug 2010,"On 242330 Aug 2010, one (1) squad of intel pltn, 42IB, 9ID composed of two (2) officers and seven (7) EP conducted  special intel operation at vicinity Buri, Brgy Camuning, Calabanga, Camarines Sur that resulted to the recovery of one (1) HPFA.Firearms Gains:",,,,Recovered 1 - M14 rifle (sn: 1240101),,Recovered 5 - M14 magazine 69 - rounds ammo of 7.62mm,The succesfully recovery was the result of an intel report by an action agent that the one (1) HPFA was under the safekeeping of a certain @ Damian of said Brgy. ,"Recovered items were brought to 42IB, 9ID, Brgy Mabalodbalod, Tigaon Camarines Sur for proper disposition.",
10954,SOLCOM ,REGION IV-A,RIZAL  ,HARASSMENT,SOLCOM ,SLCOC-2808-786-10 ,28 Aug 2010,"On 25 Aug 2010, San Jose CAA patrol base, 59IB, 2ID, PA  under SSg Samsung PA was harassed by undet number of CT`s believed to be member of KLG 53, KOMPROB Rizal, STRPC at vic Sitio San Joseph, Brgy San Jose, Antipolo City, Rizal. No reported casualty was reported.Action Taken:",,,,,,,,one (1) squad of said detachment led by SSg Samsung Pa conduct pursuit operations against the perpetrators.,
