Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
12676,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,8ID ,8D3-OPN_116-0202-11 ,02 Feb 2011,"On 011310 Feb 2011, operating troops of 3rd SRCoy composed of one (1) officer and fourteen (14) EP under 2LT CARLO CANICO V IREBERRI PA discovered an abandoned enemy camp at the boundary  of Brgy Inaguingayan and Don Sixto Balaquit both of Pambujan, Northern Samar and San Andress of Las Navas, Northern Samar. Said encampment can accomodate MOL fifty (50) CTs and had been abandoned for almost six (6) months. Action Taken:",,,,,,,,Troops continued with their combat clearing operation to locate any enemy presence and encampment.,
12678,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,8ID ,8D3-OPN-117-0202-11 ,02 Feb 2011,"On 301100 Jan 2011, combined operating troops of Alpha and Charlie Company,63IB composed of three (3) officers and sixty two (62) EP, under 1LT ALBER SOTELO PA, 1LT ROSUELO PA and 1LT SINOY PA  discovered an abandoned enemy camp at Brgy Paco, Las Navas, Northern Samar. The enemy encampment can accommodate 15 CTs and has been abandoned for about one (1) year.Other Details:",,,,,,," The apprehended civilinas could possibly be LTs courier/contact in the area considering the recpovered letter/memo from their posseeion which was menat to be distributed/fdelivered to another contact in order to desseminate the planned KT meeting to be held in the area of Las  Navas, NSamar./Further more, the presence of the duo in the operational arae could be part of the deceptive ploy of the LTs to mislead the on-gong military operations that could possibly disrupt ther upcoming KT meeting.",Operating troops under Lt SOTELO PA continued the conduct of interrogation to the subject to extrct more information that could result to a decisive enggagement against the enemy.,
12684,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011-044 ,02 Feb 2011,"On 011040 Feb 2011, 1/1/C/47 led by 1LT FRANKLIN Z EMBAT PA and CAA elements of Canliente CAA Detachment 0f 24th NOC CAA Coy, C/12 discovered an abandoned enemy encampment and three(3) satellite outposts at Sitios Kantupa and  Amaga both of Brgy Buenavista, Himamalaylan, Negros Occidental. Other Details:",,,,,,,"Said enemy Camp can accomodate MOL 20 CTs with one (1) outpost and two (2) makeshift huts made up of bamboo and cogon grass, still intact and is believed to have been abandoned for almost week.  Same day , the said troops discovered another enemy camp and satellite outpost at Sitio Amaga of said place while conducting combat/clearing operation.  Likewise while scouring the area, the troops discovered another enemy satellite outpost (still intact) at Sitio Amaga.  Then about 1510H same day, another enemy satelite outpost was discovered, which can accomodate MOL 15CTs.",,
12691,CENTCOM ,REGION VIII,SAMAR ,SURRENDER,8ID ,8D3-OPN-122-0402-11 ,04 Feb 2011,"On 032130 Feb 2011, a certain Rommel L Abayan @ JIM member of RHB operating in Paranas Samar surrendered with FAs to Task Group Gabay, 801Bde Operatives led by CPT JOSE WILFREDO G PANES PA at Brgy Apolonia, Paranas, Samar.Enemy Side:",Surrendered/ Rommel Abayan Jim,,," Surrendered/2 - M16 rifle (sn: defaced, SN3398763 )",, Surrendered  1 - long magazine   31 - ammo (5.56mm ball),,,
12694,CENTCOM ,REGION VIII,SAMAR ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011-044 ,03 Feb 2011,"On 021330 Feb 2011, one (1) section of CCoy, 20IB under 2LT JOTER M LOBO PA  discovered enemy abandoned camp at Brgy Somoroy, Lope de Vega, Northern Samar. Said camp has 25 bunkers, two (2) CR and one (1) kitchen that can accommodate MOL fifty (50) CTs and is believed to have been abandoned two (2) days earlier. Other Details:",,,,,,,"The said camp has twenty five (25) bunkers, two (2) CR and one (1) kitchen and believed to be abndoned for two (2) days and the troops still scouring the area.",The troops continued scouring the area.,
12712,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,8ID ,8D63E-OPN-179-05-02-11 ,05 Feb 2011,"On 051210 Feb 2011, augmented troops of Scout Platoon under 2LT PAN-OY PA 1/BCoy led by 2LT YANTO PA discovered an abandoned enemy camp at Brgy Lakandula, Las Navas, Northern Samar. The camp can accomodate MOL 30 CTs.Other Details:",,,,,,,It was believed that the said encampment has been abandoned for about one week.,Troops still continue scouring the area in order to track down the enemy.,
12724,CENTCOM ,REGION VIII,ESAMAR ,ENCOUNTER,CENTCOM ,"TEXT MSG FM COC, CENTCOM DTD 161710 FEB 11 ",06 Feb 2011,"On 060900 Feb 2011, one (1) Sec (-), ACoy, 14IB, 8ID led by Sgt Enreras PA encountered MOL eight (8) CTs at vic Brgy Salvacion, Can-avid, ESamar. No casualty has been reported on gov`t side while undet on the enemy side.  Firearms Gains:",,,,Recovered/1 - M16 rifle (sn: Defaced)/1 - Carbine rifle (sn: 107050),,Recovered/1 - Mag for 16 rifle with 20 live ammo,,Progress report to follow.,
12725,CENTCOM ,REGION VIII,NORTHERN SAMAR  ,ENCOUNTER,"8ID, PA ",CNR 8D3-OPN-134-0602-11 ,06 Feb 2011,"On 061510 Feb 2011, Operating troops of Sec 1, TGP composed of one (1) Officer and 16 EP under 1LT COLOMA (INF) PA SR CL 177-10 while on combat operation encountered undetermined number of CTs at vic boundaries of Brgy P. Rebadulla, Catubig and Brgy San Jose, Mapanas all of NSamar. Firefight lasted for five (5) minutes. Afterwich, the enemy withdrew towards west directrion. No casualty on the gov`t side while undetermined casualty on the enemy side was resported resulting from the said incident..Items Recovered / Loss: ",,,,,,Recovered   - Persona belongings of the CTs,,,
12735,CENTCOM ,REGION VIII,EASTERN SAMAR ,ENCOUNTER,8ID ,CNR 8D3-Opn-134-0702 ,07 Feb 2011,"On 070721 Feb 2011, joint operating troops of 14IB and 14IB and 81st MICO, 8MIB under 1LT DARIEL M DAGPIN (INF) PA composed of two (2) Officers, 21 EP and three (3) CAAs encountered MOL 25 CTs under Jovencio Daiz @BURNOK/SURAM, FEC, SSE, ESPPC, EVRPC while on combat strike operation at Sitio Cagbunot, Brgy Macapagal, Mc Arthur ESamar.Government Side:",,WIA/Pfc Harry Ngallawen 841717 ,, Recovered/4 - M16 rifles (sn: Two (2) Defaced and two (2) (1) with SN: 4801590 & 9004465),,,Pursuit operations still going on.,,
12748,CENTCOM ,REGION VI,ILOILO ,HARASSMENT,CENTCOM ,COC-2011-051 ,08 Feb 2011,"On 080040 Feb 2011, Igcadios CAA Detachment at Brgy Igcadios, Leon, Iloilo was fired upon by undetermined number of CTs from the northeast portion of the detachment at an estimated distance of about 200 meters.  The harassment lasted for about 10 seconds. Afterwhich, another burst of fire came from the south portion of said detachment at an estimated distance of about 70 meters. Action Taken:",,,,,,,,One (1) squad from B/82 at TPB of said CAA Det was directed to conduct counter attack and clearing operation towards the enemy position and probable withrawal route.,
12753,CENTCOM ,REGION VIII,ESAMAR ,ENCOUNTER,"8ID, PA ",8D3-OPN-145-0802-11 ,09 Feb 2011,"Progress Report to Journal Item Nr: 12735 dtd 07 Feb 2011, re-encounter/raid previously reported as encounter of 14IB and 8MIB against the CTs at Sitio Cagbunot, Brgy Macapagal, Mc Arthur ESamar on 070721 Feb 2011.Items Recovered / Loss: ",,,,,,Recovered/7 - Magazines for M16/200 - Live ammo for M16/1 - Rifle Grenade/1 - Binocular/1 - Hand Grenade w/o safety pin/8 - Live ammo of 9mm pistol/1 - Live ammo for Garand rifle/1 - Cell phone Nokia 3315 w/o simpack/1 - TM simcard/1 - Smart simcard/1 - FM transistor radio/4 - Flashlight/1 - Sack of rice/1 - Tarpauline of Liza Masa & Satur Ocampo/2 - Sacks of voluminous subversive documnets with high  intelligence value/  - CTs personal belongings,"a. The Camp has 16 bunkers made of round logs, bamboo and laminated sack. Firefight lasted for almost 30 minutes. Afterwhich, the enemy withdrew towards vic Brgy Macapagal, Mc Arthur, ESamar. b. Pfc Ngallawen (Inf) PA previously reported WIA was wounded of  on his left wrist while undetermined casualty on the enemy side as traces of blood stains seen on the route of withdrawal. c. One (1) M16 rifle w/ SN: 4801590 (previously reported) was recovered by SSgt Harry C Talbo 783651 (Inf) PA, and three (3) M16 rifle (previously reported) were recovered by the personnel of 81MICO, 8MIB namely: Sgt Roland l Simborio 790373 (Inf) PA with SN: 9004465 and two (2) M16 rifles with defaced SN recovered by Cpl Rey B Pabunan 839171 (Inf) PA and Pfc Gerantony T Superal 851541 (Inf) PA.",,
12768,CENTCOM ,REGION VIII,LEYTE ,RECOVERY OF WAR MATERIEL,"8ID, PA ",8D3-OPN-154-1002-11 ,10 Feb 2011,"On 090717 Feb 2011, one (1) Squad from Hugpa Det, ACoy, 52IB (CAFGU) composed of one (1) EP and eight (8) CAAs led by SSg Dario B Cruzada (Inf) PA, while conducting security patrol a certain Donghoy Refonte 48 yrs old, and a residence of  Sitio Canjose, Brgy Borok, Ormoc City approached and informed the troops that has in his possession one (1) Radio believed to have been abandoned by the CTs near his property at vic Sitio Tunguhan, Brgy Borok, Ormoc City,Other Details:",,,,,,,The informat voluntarily offered his service to be our BIN in the area.,"The troops immediately went to the location of the said item and were presented with one (1) unserviceable HF ICOM Base Radio (IC-M700 TY) bearing SN: 20523 with handset. The item is now under safekeeping of ACoy, 52IB (CAFGU).",
12771,CENTCOM ,REGION VII,NEGROS ORIENTAL  ,SURRENDER,CENTCOM ,COC-2011-055 ,10 Feb 2011,"On 101000 Feb 2011, a certain Ruel Delos Santos @HARD member, member of Squad 2, Pltn Unitop, SEF and a resident of Brgy Calango, Zamboanguita, NOR and a certain Rosalina Cabanag @CHONA, member of Communications Bureau, SEF and a resident of Sitio Mainit, Brgy Tayak, Siaton, NOR voluntarily surrendered without firearms to elements of Colt 201, COLP2 at Poblacion, Zamboanguita, NOR.Enemy Side:",Surrendered/ Ruel Delos  Santos  @HARD / Rosalina  Cabanag  @CHONA,,,,,,,Follow-up operations is ongoing to retrieve firearms as revealed by the surrenderees. Progress report to follow.,
12789,CENTCOM ,REGION VIII,NORTHERN SAMAR ,SNIPING,"8ID, PA ",OPN-160-1202-11 ,12 Feb 2011,"On 121000 Feb 2011, Section 1 of SRC Cl 177 composed of one (1) officer and 16 EP under 1LT COLOMA PA while on combat operation was snipped by CTs at vic Brgy Lunoy, Gamay, Northern Samar.Government Side:",,WIA/1LT   COLOMA   ,,,,,"On 121048 Feb 2011, two (2) UH-1H Helis piloted by CPT YAMBING and LT ARELLANO took off from H8ID together with medical team under MAJ PARAYAO to pick-up the WIA, 1LT COLOMA PA who suffered bullet wound on his left arm and landed at pick-up zone at vic Brgy Gamay, NSamar at about 1130H same day. The WIA was airlifted to Camp Station Hospital, 8ID, PA, Camp Lukban, Catbalogan, Samar and landed at about 1200H same day and was subsequently brought to Remedios Trinidad Romualdez (RTR) Hospital, Tacloban City and is now undergoing proper medical treatment thereat.",Troops together with the adjacent sections conducted pursuit operations against the CTs.,
12790,CENTCOM ,REGION VIII,LEYTE ,DISCOVERY OF ENEMY CAMP,"8ID, PA ",8D3-OPN-1202-158-11 ,13 Feb 2011,"On 101400 Feb 2011, elements of 4SRC TACON to 19IB, 8ID under CPT ELMER A NAMACAT (INF) PA while on combat operation discovered CT abandoned camp at vic Brgy Old Roxas, Burauen, Leyte.Items Recovered / Loss: ",,,,,,Recovered/  - CT personal belongings/7 - Rounds ammo of Cal .7.62mm,"Said encampment has an boservation post, ridge line nearest to water point and can accommodate more or less 15 CTs. ",,
12809,CENTCOM ,REGION VIII,SAMAR ,APPREHENSION,"8ID, PA ",8D3-OPN-165-1402-11 ,14 Feb 2011,"On 131000 Feb 2011, Operating troops of CCoy, 34IB, 8ID, pa composed of one (1) Pltn under 2LT JACOB B MADARANG (INF) PA, while conducting combat operations intercepted a certain Ericson Legaspi Acosta aka August Lim, male, 37 yrs old, while he was about to board a pumpboat towards the municipal proper of San Jorge, Samar  at Brgy Bay-ang, San Jorge, Samar accompanied by Brgy Secretary Pepito Dacales of Brgy Bay-ang. Items Recovered / Loss: ",,,,,,"Recovered/1 - Fragmentation grenade/1 - Laptop Notebook with complete accessories and spare battery/  - External hard drive/  - Globe tattoo (USB globe broadband)/1 - Cellphone Nokia 3530/6 - SIM card/  - Cash amounting to 4,800.00 pesos/  - Personal belongings","a. Suspicion arose when subject personality gave conflicting answers/responses from queries of the troops as regards to his presence at said location. The subject appeared nervous and suddenly tried to pull something from the right front pocket of his pants which turned out to be a hand grenade./b. The troops immediately grabbed his arm and he was forced to surrender the explosive. After being pacified, the subject gave-in to the short interview of the troops and revealed that he is alias August Lim of Annapolis, Cubao, Quezon City, who is working under the instruction of Bureau of the National Department of the Central Commitee of the CPP/NPA/NDF. His presence at the location is to facilitate the reproduction of various propaganda materials such as ""ANG BAYAN"". Subject was brought to CCoy CP at Brgy Blanca Aurora, San Jose, Samar for documentation. Troops returned to proper station together with the subject at about 2200H same day","Subject was brought to CCoy CP at Brgy Blanca Aurora, San Jose, Samar for documentation.  He was still under the custody of 34IB while criminal charges are being prepared.",
12811,CENTCOM ,REGION VIII,NSAMAR ,DISCOVERY OF ENEMY CAMP,"8ID, PA ",8D3-OPN-164-1402-11 ,14 Feb 2011,"On 131200 Feb 2011, and 140930 Feb 2011, Sections 1 and 2 of SR CL-177-10 led 2LT NIEVES (INF) PA and PINSP TRIA PNP, discovered abandoned enemy camps in two locations at Brgy Lunoy, Gamay. NSamar. The encampment which discovered earlier can accommodate MOL 70 CTs with MOL 50 bunkers while the second one can accommodate MOL 40 CTs and has MOL 20 bunkers, both has several foxholes and OP sites.  Other Details:",,,,,,,The CTs are capable of laying claymore mines and IEDs as wires were recovered by the troops within the perimeter  of the said encampment discovered earlier. The camp believed to  have been abandoned for almost three (3) weeks.,The troops continued scouring the area.,
12844,CENTCOM ,REGION VII,NEGROS ORIENTAL ,SHOOTING,CENTCOM ,COC-2011-060 ,19 Feb 2011,"On 15 Feb 2011, CAA Lustino Temperatura of Candalanon CAA DEtachment under ACoy, 12iB, 3ID, PA chased upon and fired one (1) round using cal .357 revolver towards four (4) unidentified personalities believed to be member of SPARU at vicinity Sitio Calabaclabacan, Brgy Trinidad, Guihulngan, Negros Oriental.Other Details:",,,,,,,"a. Accordingly, the four (4) unidentified person had arrived at the area on board a habal habal motorcycle where one of them was wearing black jacket armed with unidentified firearm. Sensing to be out numbered by the suspected SPARU members, said CAA withdrew towards the detachment and borrowed a Cal .357 revolver from his fellow CAA and chased the withdrawing NPA by firing another rounds towards the direction of the fleeing SPARU. b. CAA Temperatura revealed that he positively identified one of the fleeing personalities as member of CTs they have encountered at vic Sitio Casingan, Brgy Trinidad of the same municipality last 20 Nov 2010 which resulted to the wounding of his son (CAA Alexander Temperatura) ",,
12863,CENTCOM ,REGION VIII,ESAMAR ,AMBUSH,CENTCOM ,8D3-OPN-186-1902-11/COC-2011-063 ,20 Feb 2011,"On 201350 Feb 2011, troops from 2/B14IB/8ID/PA under 2LT TIBAYAN PA composed of one (1) Officer and 20 EP were prematurely fired upon by undetermined number of CTs while on security patrol as part of their SOP in protecting their temporary base at Brgy Alang-Alang, Mc Arthur, ESamar. Negative casualty on the gov`t side while undet casualty on the enemy side.Enemy Side:",Wounded/ Jaime Pagala  ,,,,,Recovered/1 - Electric blasting cap/2 - Dry cell batteries/50 - Mtrs Electric wire/flat cord (0.75mmx2cm)/1 - Short magazine for M16 rifle with 20 rds ammo/1 - Rolls of electric tape/1 - Claymore mine laid down and ready for blasting,"a. An ndetermined number of CTs were seemingly setting-up an ambush for coming troops, a claymore mine was set-up along the road going to Brgy Roxas, Gen Mc Arthur, ESamar where the troops would most probably pass. However, the CTs position was compromised prompting them to fire at the troops. The troops fired back towards the CTs position, thus firefight ensued for about 10 mins./b.  Acoordingly, the CTs failed to detonate the claymore mine because of the premature shot that alerted the troops and avoid the killing zone they set up, plus the fact that they were outmaneuvered by the troops that forced them to withdrew towards NE direction. In the course of withdrawal, one of the CTs was hit at the back and captured.","a. Immediately, 2/1BCoy, 14IB under Sgt Mole (Inf) PA brought the wounded caputed CT to their temporary patrol base where first aid was applied. b. At about 1545H same day, 2/1Pltn, BCoy led by Cpl Bacuetes (Inf) PA accompanied by some Brgy Alang-Alang residents brought the wounded CT to Mc Arthur Hospital for treatment. c. The attending Physician however recommended for the patient to be transferred to a bigger hospital so the troops further brought Mr Pagala to Guian Hospital for proper medication.",
12884,CENTCOM ,REGION VII,NEGROS ORIENTAL ,ENCOUNTER,CENTCOM ,COC-2011-064 ,22 Feb 2011,"On 22 Feb 2011, one (1) team of 79IB led by Pfc Elbert V Ucag (Inf) PA, under the operating troops of 2LT ESLAVA encountered MOL ten (10) armed CTs belonging to Pltn ""UNITOP"", SEF, KR-SB under unknown leader while conducting combat patrol/dialogue with the residents of Sitio Katubahan, Brgy Tayak, Siaton, NOR. Government Side:",,WIA/Pfc Roilo C    Anadia   ,,,,,"The troops was having a dialogue with the residents regarding the repair of their basketball court when the CTs fired upon them from a distance at about 250 meters. The sporadic fires lasted for about 25 mins, afterwhich the enemy withdrew towards North and North-West directions.",Four (4) Squads from 32DRC conducted pursuit operations to the fleeing CTs while Pfc Anadias was initially evacuated to Siaton District Hospital for treatment and was later brought to Dumaguete City Provincial Hospital further treatment.,
12894,CENTCOM ,REGION VIII,LEYTE ,RECOVERY OF FA,CENTCOM ,COC-2011-068 ,23 Feb 2011,"On 19 Feb 2011, intel operatives of 19IB, 8ID, PA led by Sgt Jostilo P Javier (Inf) PA confiscated one (1) Springfield type Carbince rifle loaded with one (1) live ammo from the possession of a CT supporter identified as Celso Carbon y Calaba @ Abay while the troops conducting surveillance operation at vic Sitio Naga, Brgy Tinag-an, Albuera, Leyte.Firearms Gains:",,,,Recovered/1 - Carbine tifle (sn: Not reported),,,,Recovered firarm was brought to Hq 19IB for safe keeping.,
12895,CENTCOM ,REGION VIII,NSAMAR ,DISCOVERY OF ENEMY CAMP,"8ID, PA ",8D3-2302-201-11 ,23 Feb 2011,"On 23 Feb 2011, 2nd Pltn (-), ACoy, 63IB, 8ID, PA under 2LT SANTIAGO (INF) PA discovered enemy encampment while conducting combat operations at vic Brgy Ynaguingayan, Pambujan, NSamar.Other Details:",,,,,,,"Said camp composed of four (4) makeshifts, one (1) CR amd one (1) kitchen that can accommodate MOL 20 CTs and believed to be abandoned for about six (6) months ago.",Same troops scoured the area to trackdown possible CTs presence.,
12896,CENTCOM ,REGION VIII,NSAMAR ,DISCOVERY OF ENEMY CAMP,"8ID, PA ",8D3-OPN-2302-202-11 ,23 Feb 2011,"On 231000 Feb 2011, 2nd Pltn (-) from CCoy,  63IB, 8ID, PA under 1LT RETUMBAN (INF) PA discovered enemy temporary encampment while conducting combat operations at vic Brgy San Vicente, Catubig, NSamar.Other Details:",,,,,,,The said encampment is believed to be occupied by MOL nine (9) CTs which approximately abandoned for about one (1) month ago.,Said troops scoured the area to trackdown possible enemy presence.,
12905,CENTCOM ,REGION VII,NEGROS ORIENTAL ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011-069 ,23 Feb 2011,"On 220800 Feb 2011, 1/C/11 led by 1LT MULTOC  discovered an abandoned CT camp while scouring the area at Brgy Tacpao, Guilhulngan, NOR.  Based on the traces, said camp was abandoned before the arrival of the operating troops.Other Details:",,,,,,,"Recovered from the abandoned camp were empty boxes of cigarettes, biscuits, two (2) empty bandoleers for M14 rifle and fresh markings of jungle hammock tied on the trees.",Troops continued scouring the area.,
12909,CENTCOM ,REGION VIII,SAMAR ,ENCOUNTER,8ID ,8D3-205-2402-11 ,24 Feb 2011,"On 240742 Feb 2011, operating troops of three (3) sections, TGP composed of (3) three officers and forty eight (48) EP under 1LT LEYBA (INF) PA encountered undetermined number of CTs at Brgy Maduruto, Matuguinao, Samar. Firefight lasted for about 15 minutes. Afterwhich the enemy withdrew towards different directions.Firearms Gains:",,,, Recovered/  - caliber .22 revolver (sn:  not reported)/  - home -made shotgun (sn:  ),,,"On 24100 Feb 2011, a certain Abel Dela Cruz @ Boby at vic Brgy Maduruto, Magtuguinao, Samar a native of Matuguinao, Samar was turned over to Matuguinao Police Station in good condition by 1LT LEYBA (INF) PA. The officer secured a certification testifying that @BOBOY was properly turn over to Matuguinao Police Station. After which, the troops continue to truck and pursue the enmy towards North direction.",Said troops continued conducting pursuit operation to the fleeing CTs.,
12914,CENTCOM ,REGION VIII,LEYTE  ,RECOVERY OF FA,"8ID, PA ",8D3-OPN-   -2402-11 ,24 Feb 2011,"On 241419 Feb 2011, Pltn (-) of HHSCoy, 19IB composed of one (1) Officer and 18 EP under 1LT JERSON M PALAWAN (INF) PA confiscated one (1) Cal .38 revolver with five (5) live ammo and one (1) improvised Cal .22 from the possession of Mr Wilson Dagoy, a resident of Purok 4, Brgy Quezon Jr, Ormoc City.  According to the residents, Mr Dagoy and his wife Ma. Gemma Nepocio were former CTs.Firearms Gains:",,,,Confiscated/1 - Cal 38 revolver  (sn: Not reported)/1 - Improvised Cal .22 (sn:  ),,5/5 - Live ammo for Cal .38 revolver,"The duo was turned-over to Julito A Yabot, Brgy Chairman of said Brgy for proper disposition.",,
12916,CENTCOM ,REGION VI,CAPIZ ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011-071 ,24 Feb 2011,"On 230900 Feb 2011, 1/2/B/61 under 2LT VALENTINO M PASCUA (INF) PA, discovered an abondoned CT encampment that can accommodate MOL 20 to 30 persons with the shelf type structures made up of Bamboos while conducting security operations at vic Sitio Tubi, Brgy Abngay, Tapaz, Capiz.Other Details:",,,,,,,"a. A local contact revealed that the camp was abandoned on or about 221200 Feb 2011 by the CT armed group of CF, KR-P led by @JOE believed to be Norberto Falmaera and @JANICE (TNU). b. Information gathered by the operating troops in the area stated that the CT armed group that occupied the encampment/structures were planning to attack the Abangay CAA Det, Brgy Abangay, Tapaz, Capiz at any opportune time.",,
12932,CENTCOM ,REGION VIII,NORTHERN SAMAR  ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011-073 ,25 Feb 2011,"On 241330 Feb 2011, Pltn (-) of ACoy, 63IB, composed of one (1) Officer and 23 EP under 1LT ROSUELO (INF) PA discovered enemy temporary encampment while conducting combat operations at vic Brgy Lourdes, Las Navas, NSamar. The temporary encampment is believed to be occupied by MOL 20 CTs and abandoned for almost two (2) months.",,,,,,,,,
12941,CENTCOM ,REGION VIII,EASTERN SAMAR  ,AMBUSH,"8ID, PA ",8D3-OPN-218-2602-11 ,26 Feb 2011,"On 261100 Feb 2011, the convoy of Hon Rolando Evardone, Mayor of Arteche, Eastern Samar; Personnel of 3rd Pltn, 2nd Coy, Regional Public Safety and Management BN 8 (RPSMB8), PRO 8 under Police Inspector AL TANTIADO, Platoon Leader and member of Arteche local PNP were ambushed by undetermined number of CTs while heading back towards the town proper of Arteche, ESamar at Sitio Subok between Brgy Catumsan and Brgy Tangbo, Arteche ESamar.Government Side:",,KIA/PI AL   TANTIADO   /WIA/PO1 Sherwin Furtagada   /PO1 Elmer Tesado   /PO1 Keneth Tapalla   ,Wounded/Mr Noe Operario/Firearms Losses: /Losses/3 - M16 rifles (sn: Not reported)/1 - M14 rifle (sn: Not reported)/3 - Cal .45 pistols (sn: Not reported)/1 - 9MM pistol (sn: Not reported),,,,Progress report to follow.,,
12960,CENTCOM ,REGION VI,NEGROS OCCIDENTAL  ,APPREHENSION,CENTCOM ,COC-2011-080 ,27 Feb 2011,"On 270730 Feb 2011, two (2) Squads of combined elements from ACoy, 47IB and 14CAA Coy, 12IB led by Sgt Albert Ursabia (Inf) PA apprehended (5) armed members of RPA-ABB at the residence of a certain Wilma Semilla at vicinity of Sitio Karaan, Brgy Tampalon, Kabankalan City, NOC.  Enemy Side:"," Apprehended/ Richard  Abellanosa 36 yrs old, fm Brgy Tampalon, Kabankalan, NOC/  Paymund  Ramirez 30 yrs old, fm Brgy Mainit, Cauayan, NOC/ Rozano Gabriel 42 yrs old, from Brgy Mainit, Cauayan, NOC/ Sanny  Tapdasan 34 yrs old, fm Brgy Tampalon, Kabankalan, NOC/ Jurry  Martinez 28 yrs old, fm Sitio Lag-it, Brgy III, Himamaylan, NOC",,,Confiscated/1 - M653 rifle  (sn: (SN: 042011-Tampered) )/1 - Cal .45 pistol  (sn: (SN: 839551))/1 - Cal .357 revolver (Homemade) (sn:  )/1  - Cal 38 revolver (Homemade) (sn:  ),,Confiscated 4 - Magazines for M16 rifle loaded with 107 rds of ammo 1 - Magazine for Cal .45 pistol loaded with eight (8) rds of ammo 3 - Hand grenades 5 - Cellular phones 7 - Ammo for Cal .357 revolver 1 - Ammo for Cal .38 revolver,,,
12961,CENTCOM ,REGION VIII,LEYTE ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011-079 ,27 Feb 2011,"On 251100 Feb 2011, Pltn (-) of ACoy, 19IB composed of one (1) Officer and 19 EP under 1LT JAIRUS MIRA (INF) PA discovered an abandoned enemy encampment while conducting combat operations at vic Jaro, Brgy Baruguhay Sur, Carigara, Leyte. The enemy encampment is believed to be abandoned for the past 10 or 12 months.",,,,,,,,,
12962,CENTCOM ,REGION VI,NEGROS OCCIDENTAL  ,APPREHENSION,CENTCOM ,COC-2011-078 ,27 Feb 2011,"On 271100 Feb 2011, a 14-man squad from 33DRC led by 2LT FRANCE JUNE P MACATUAL (INF) PA apprehended two (2) CT members while conducting combat operations at vic So. inapugan, Brgy Santol, Binalbagan, NOC.Enemy Side:", Apprehended/ Hergen Villaespin  / Randy Villaespin   ,,,,,,,"The apprehended persons were brought  to TCP at Sitio Candida CAA Det, Sitio Candida, Brgy Biao, Binalbagan, NOC for proper disposition and investigation.",
12653,EASTMINCOM ,REGION XII,SARANGGANI PROVINCE ,,EASTMINCOM ,EMCOC-3101-11 ,31 Jan 2011,"Progress report to Journal item number12632 dtd 30 Jan 2011 re Capture at Brgy Kinam, Malapatan, Saranggani Province. Same troops captured three (3) CTs hiding at same Brgy.Enemy Side:",Captured/ Jomar Galleo Jhong/ Joel Maguan Joy/ Arnel Maguan Bayot,,, recovered/ 2 - Homemade 12-gauge shotguns (sn:  ),,,,Said catured Cts are now undergoing interview at HQs 73rd IB. The capture of the Cts were made possible by Dondon Caray Maguan @ Bador during the interview of 73rd IB.,
12655,EASTMINCOM ,CARAGA,SURIGAO DEL NORTE ,HARASSMENT,4ID ,3101-163-2011 ,31 Jan 2011,"On 311345 Jan 2011, community organizing for Peace and Development Team (COPDT) of 26IB under 2lT ROBINSON A BANOT PA was fired upon by more or less five (5) CTs believed to be Militia ng Bayan (MB) of SPP 16A, NEMRC at Brgy Sapa, Claver, Surigao Del Norte. Troops retaliated and firefight lasted for three (3) minutes. The enemy withdrew towards unknown direction.Government Side:",,WIA/Cpl Ribuan Dambong 813161 ,,,,,Cpl Ribuan A Dambong who was hit at his left hand and right thigh.,"a. At about 1500H same day, one (1) Squad under 1LT VOLTAIRE L PURUGGANAN (INF) PA extricated the wounded personnel and further evacuated to Miranda Hospital, Surigao City for medical treatment. b. At about 1530H, same day, one (1) Squad from ACoy, 30IB led by Cpl Wijan A Abani (Inf) PA & one (1) Squad from Sapa Patrol Base, 23IB led by Sgt Jonathan M Bayeta (Inf) PA were dispatched and conduted combat/clearing operations in the area.",
