Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
10343,WESTMINCOM ,REGION X,LANAO DEL NORTE ,ENCOUNTER,"1ID, PA ",3006-1268-2010 ,30 Jun 2010,"On 290845 Jun 2010, 1st Pltn, ACoy, 35IB, PA, led by 1LT ALDWIN G CORTEZ (INF) PA while on combat operation at vicinity Brgy Big Medaduc, Tangcal, Lanao del Norte encountered MOL ten (10) LMG members under AKA Akreem. Said group opened fire at the operating troops while the latter were approaching the logging area which was their temporary encampment. Firefight lasted for about fifteen (15) minutes. Afterwhich, the enemy withdrew towards southeast direction. Negative casualty on the gov`t side while two (2) followers of AKA Akren were captured.Enemy Side:","Captured  Sakriman Datu 35 yrs old    Bukay Ali, 36 yrs old  ",,,,,,The troops recovered one (1) chainsaw.,The troops continued scouring and clearing the area and the two (2) captured enemies were turned-over to PNP-Tangcal for proper disposition.,
10357,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE  ,HARASSMENT,1ID ,1DC 1007-1279-2010 ,02 Jul 2010,"On 282245 Jun 2010, A certain Abdulair C Conding, 45 YO, married and resident of Bgy Matiag Siocon (1NVJ 029558), Siocon, ZDN, was harassed at his residence by a certain Nanot Abundol, son of MILF Commander  Sibbit, together with four (4) unidentified LLEs. The perpetrators withdrew towards unknown directions after the incident. No casualty resulted to the incident. Motive is still unknown.   Other Details:",,,,,,,The victim accompanied by the Bgy Chairman filed a police blotter report at Siocon Municipal PS.,"On 290438 June 2010, platoon (-) of BCoy, 44IB, PA led by 2LT KETH S PINEZ PA (INF) jumped-off Coy base on board KM45DA and proceeded said barangay to check the incident.",
10393,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,SHOOTING,"1ID, PA ",1DC-0507-1299-2010 ,05 Jul 2010,"On 042035 Jul 2010, a certain CAA Ismael Sandag AOO5974 placed duty at Dona Cecilia CAA detachment, Sirawai, married and resident of So Labuk, Bgy Bitugan,Sirawai, ZDN was shot by unidentified gunmen using Cal .45 pistol at vicinity Sitio Lote, Brgy Saint Mary, Sirawai, ZDN. The victim suffered eight (8) GSW on his body that caused his instantaneous death. After which the assailant fled towards unknown direction.Other Details:",,,,,,,"a. Investigation conducted by the troops under 1LT RESUELO together with PNP of Sirawai under PI AL Dojesa revealed that the late CAA Sandang visited his family in the area when liquidated by unidentified perpetrators. b. The cadaver of the victim was brought to his residece at Sitio Labuk, Brgy Bitugan, Sirawai, ZDN.","a. On or about 042045 Jul 2010, troops led by SSg Sebastian displaced Wharf PB to check the incident at Sitio Lote, Brgy Saint Mary, Sirawai, ZDN and recovered eight (8) empty shells of Cal .45 pistol at the crime scene. b. On or about 042050 Jul 2010, troops led by 1LT RESUELLO and 1LT IBRAHIM onboard Isuzu elf displaced Bn Hqs to conduct pursuit operation and investigation in the area. Said troops returned Bn Hqs at about 2200 same day.",
10394,WESTMINCOM ,ARMM,LANAO DEL SUR ,ABDUCTION,"1ID, PA ",STL-DTD-30-JUN-10 ,06 Jul 2010,"On 202125 Jun 2010, (Belated report) the son of COMELEC Commissioner Elias Yusop identified as Nuraldin Yusop Aka ALDIN, 24 years old, married was abducted by the group of Mitimbang Odal @ABU ALI, a former MILF leader, he is also the leader of ""AL NUSUR"" Group of MARKAZO SABAB, and a resident of Brgy Moriatao Bae, Masiu, LDS, at vicinity Bato Alih Masjid, Marawi City.Other Details:",,,,,,,"a. The abdcution is believed to be election related as the kidnappers demanded the nulification of the result of elections in the Municipalities of Picong, Malabang, Masiu and Taraka, all under 1st District of LDS, (Congressional level) due to alleged election fraud. b. The abductors demand 20,000,000.00 to the Yusoph family for the safe release of the victim.",The provincial crisis commitee headed by the provincial governor convenes to monitor the whereabout of the victim. Since the Brigade is in support role with the PNP.,
10459,WESTMINCOM ,ARMM,LANAO DEL SUR ,AMBUSH,"1ID, PA ",1DC-1307-1342-10 ,13 Jul 2010,"On 13 Jul 2010, elements of ACoy, 51IB, 1ID, PA under 2LT SALVA (INF) PA on board a forward truck owned by ROGENOX Company were ambushed by unidentified armed men believed to member of MILF Lost Command led by Comdr DELTA at vicinity Brgy Poona-Bayabao (GC 477676), Lanao del Sur. Firefight lasted for about ten (10) minutes after which the enemy withdrew towards different directions.Government Side:",,KIA Pfc  Nelvin C Balvistamin 868651  WIA Cpl Rey O Catubig 827144  Pfc Mohammad P Asnawi 807677  Pfc Junard S Bantillo 858893  Pfc Bryan B Santander 859656  Pfc Roy B Piquiro 867789 ,,,,,"a. Accordingly, the government troops were on their way to Marawi City to fetch the Manager of ROGENOX Company who is the contractor of the circumferential road around Lake Lanao. Commander Delta (TNU) is a former member of 103rd BC who is the suspected abductor of the son of COMELEC Commissioner YUSOPH.  b. Pfc Balvestamin PA was declared  dead on arrival by attending physician  at Amai Pak-pak Hospital, Marawi City.","a. At about 0656H same day, 2LT SALVA PA with escorts onboard one (1) ambuland vehicle and one (1) Isuzu elf forwarder vehicle and proceeded to Iligan City purpsely to MEDEVAC the treated wounded personnel to Sanitarium Hospital and to bring the cadaver of late Pfc Balvestamin at Cosmopolitan Funerl Homes. b. ACoy and BCoy, both of 51IB proceeded to the area to conduct clearing operation and to arrest Dimaporo Maniri Demasacal @ Delta/Delta Force.",
10473,WESTMINCOM ,ARMM,LANAO DEL SUR ,SIGHTINGS,WESTMINCOM ,WMC-1407-01 ,14 Jul 2010,"Progress Report to Journal Item Nr: 10459 dtd 13 Jul 2010, re-ambush of 51IB, 1ID, PA, under 2LT SALVA (INF) PA onboard a forward truck owned by ROGENOX Company against member of lost Command led by Comdr Delta at Brgy Poona-Bayabao, Lanao del Sur on 130500 Jul 2010. On 130600 Jul 2010, Dimaporo Masacal @DELTA FORCE together with four (4) followers armed with three (3) M16, with one (1) attached M203 and two (2) M14 rifle left at Brgy Cadayaonan, Poona Piagapo, Bayabao, LDS onboard motorized pump boat heading towards Brgy Rugnan, Masiu, LDS.",,,,,,,"The incident was believed to be a diversionary tactics of LEs under @DELTA to divert the ongoing military operations in Kapai, LDS. It was known that @DELTA is one of the primary suspects on the kidnapping of Nuraldin Yusoph before they turn over the younger Yusop to the group of Sobra @Abu Aisah","a. On or about 130950 Jul 10, 2LT GABIA (INF) PA left Lumbayanague, LDS to conduct manhunt operation against @DELTA Force along Masiu, LDS. b. On or about 131500 Jul 2010, LTC FRAMZA (INF) PA, CO, 51IB arrived in the area to personally supervise the ongoing operation in Masiu, LDS. c. On or about 131700 Jul 2010, Coy (-) of CCoy, 51IB under 1LT ABDULLAH (INF) PA, with two (2) wheeled armored vehicles arrived Masiu, LDS.",
10478,WESTMINCOM ,ARMM,LANAO DEL SUR ,ENCOUNTER,"1ID, PA ",1DC-1407-1348-2010 ,14 Jul 2010,"On 141530 Jul 2010, combined elements of 51IB, 103rd Bde, 1ID, PA and PNP troops encountered the group of @ Commander Delta Force, leader of lawless group and suspect to the abduction of the son of COMELEC commissioner Yusoph at Brgy Caramian Aleem Rayah, Masiu LDS. No casualty was reported on the gov`t side while one (1) killed (BC) on the enemy side.Enemy Side:",Killed  Dimaporo Masakal @Comdr Delta ,,Wounded Mr  Muhamad Ahor  Kabugatan Mrs Mimi  Kabugatan,Recovered 1 - M16 rifle w/ M203 GL (sn: 844103/11433),,Recovered 2 - Long magazines for M16 rifle 14 - Ammunitions for M16 rifle 3 - Ammunitions for 40MM,"a. The wounded couple were hit in the cross fire and were immediately brought to Amai Pakpak Hospital in Marawi City for treatment. b. Dimaporo Maniri Dimasakal @DELTA has standing warrant of arrest, Criminal Case Number 5036-06, for multiple-murder. c. @DELTA is also responsible for the ambush of 51IB personnel on 13 July 2010 at Poona Bayabao, LDS; the disarming of 51IB in Basak Area sometime 2008 and is the leader of the KFRG who allegedly took the son of COMELEC Commissioner Yusop, Mr Nuraldin Yusop from the hand of @Abu Nail, who later turn-over the kidnapped victim, Mr Nuraldin Yusop, to the hands of the Arafat KFRG, the group present holding the kidnapped victim. ",The troops continue conducting pursuit operation for the possible rescue/recovery of kidnapped victim Mr Nuraldin Yusop.,
10484,WESTMINCOM ,ARMM,LANAO DEL SUR ,APPREHENSION,"1ID, PA ",1307-1341-2010 ,14 Jul 2010,"On 121837 Jul 2010, one (1) Pltn of 65IB, 9ID, PA under 1LT NOEL J ACEDA (INF) PA, apprehended a certain Abul Maina, 35 yrs old, and a resident of said Brgy while conducting combat patrol at vic Brgy Maina, Kapai, LDS.Other Details:",,,,,,,"The subject was apprehended at the vic of the house of a certain ""Imam Papayongan"" which was reported to be the hideout of the kidnappers of Nuraldin Yusoph. Subject person is alleged member of Taka-Taka group led by Abu Arsan, a kidnap for ransom group that was suspected of handling kidnap victim Nuraldin Yusop.","The subject was brought to 103Bde TCP and subsequently turn-over to H15MICO station at H103Bde, Kamp Ranao, Marawai City for interrogation.",
10492,WESTMINCOM ,ARMM,BASILAN ,EXPLOSION IED,WESTMINCOM ,WMC-1607-01 ,16 Jul 2010,"On 161740 Jul 2010, an Improvised Explosion Device (IED), was planted at the house of Issah Heneral, and detonated by the perpetrators causing severe damaged of the said house at Brgy Cabcaban, Sumisip, Basilan Province.Other Details:",,,,,,,"A certain Atang Muhammad and Esmael (LNU) both res of sitio Look Pasil, Brgy Cabcaban were ident by the residence as the primary suspects of said explosion, however, MBLT7 inquiry disclosed that the incident that transpired was part of the plan to harass/scare residence in the said Brgy, who were now planning to return to their respective houses after learning the deployment of the MBLT7 thereat.",a. MBLT7 operatives heard a loud explosion coming from said area and was immediately dispatched to verify/confirm the said explosion. b. Said troops temporary flagged down one (1) owner type jeep with two (2) passengers and subsequently allowed them to proceed after a few minutes to ensure their safety.,
10524,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR  ,ENCOUNTER,1ID ,1DC-1707-1366-10 ,17 Jul 2010,"On 17 Jul 2010, one (1) squad of ACoy, 53IB, PA composed of eight (8) EP led by Sgt Romeo B Comendador 787719 (Inf) PA while on strike operations encountered MOL ten (10) Lawless Elements led by a certain Fernando Villacarios bearing assorted HPFAs at vicinity Keing beach, Brgy Poblacion, Pitogo, Zamboanga del Sur. No government casualty was reported.Enemy Side:",Captured  Elser Galvan    Fernando  Villacarios    Rene  Sulano    Aljay Patalot   Killed  Ernesto Habir  ,,,Recovered 1 - Garand rifle (sn: 2511981) 1 - M16 rifle (sn: defaced) 1 - Carbine rifle (sn: 37731),,Recovered 2 - Magazine for M16 rifle 3 - Rifle grenade 1 - Clip with 5 live garand ammos,,"The four (4) apprehended LLEs and the cadaver of Ernesto  Habir were turned over to PNP Pitogo, ZDS for proper disposition while FAs were brought to his Hqs for safekeeping.",
10537,WESTMINCOM ,REGION X,LANAO DEL NORTE ,RECOVERY OF FA,"1ID, PA ",1DC-1907-1374-10 ,20 Jul 2010,"On 190500 Jul 2010, LT LALANGAN (INF) PA, CO, BCoy, 35IB, 1ID, PA, with one (1) squad under Sgt Jariol PA, conducted intelligence operation at vicinity (GC 117976) Brgy Mahayahay, Maigo, Lanao del Norte.  Said operation resulted to the recovery of firearms.Firearms Gains:",,,,Recovered 1 - M16 rifle (sn: 9115289) 1 - M14 rifle (sn: 7946) 1 - Cal .45 pistol (sn: 210538),,Recovered 1 - Mag for Cal .45 pistol 3 - Mags for M14 rifle with 647 rounds ammunitions 1 - Ammo box 1 - Bandoleer,"a. Allegedly, Jerry Culanag is a member of a hired armed group and is occasionally being employed by the owner of a disputed coconut farm land located at Lumbac, Kolambugan, Lanao del Norte during harvest season. Furthermore, report reaching the H35IB stated that the suspect was brandishing his firearms indiscriminately which created fear and panic among the immediate residents in the area thus prompting intel operatives of COLT B of 35IB to conduct surveillance and casing operation on the said suspect to pinpoint exactly the movements and the location of his firearms. b. After a thorough surveillance, the operatives of COLT B were able to confirm the reports that the suspect is in custody of high powered firearms.  An intelligence operation under LT LALANGAN PA was conducted in order to recover the high pwered firearms.","Arrested person is now undergoing tactical interrogation at Hq BCoy, 35IB and will be turned over to Maigo PNP for inquest and filing of appropriate charges.",
10544,WESTMINCOM ,REGION X,MISAMIS ORIENTAL ,RELEASE OF HOSTAGES/KIDNAP VICTIMS,WESTMINCOM ,WMC-2007-01 ,20 Jul 2010,"On 191700 Jul 2010, kidnapped victim Mr Nuraldin Yusoph, son of Commissioner Yusoph was safely released by his abductors at vicinity road junction in Brgy Balulang, Cagayan de Oro City after thirty (30) days of captivity.Other Details:",,,,,,,"a. The abductors released the victim outside Lanao Province area to evade series of combat operations conducted by the government forces. b. Accordingly, Mr Nuraldin Yusoph was left at said place by his abductors before he was fetched by his brother Mr Arafat Yusoph. The victim is now at the residence of Mr Arafat Yusoph`s Father-in-Law in Cagayan de Oro City as of this report.",,
10555,WESTMINCOM ,REGION X,LANAO DEL NORTE ,SURRENDER OF FA,"1ID, PA ",1DC-2007-1384-10 ,21 Jul 2010,"Progress report to Journal item # 10537 dtd 20 Jul 2010, re surrender of FAs (Not recovery of FAs) by elements of BCoy, 35IB, 1ID, PA after conducting intel operation at the house of a certain Jerry Culanag at vicinity Brgy Mahayahay, Maigo, Lanao del Norte on 190500 Jul 2010.Other Details:",,,,,,,"a. The said operation was launched in response to information that the suspect, Jerry Culanag, 38 yrs old, a farmer/businessman is allegedly lending his firearms to a gun-for-hire group which are being employed during harvest season by an unidentified claimant-owner of a disputed coconut farmland located at Brgy Lumbac, Komlambugan, LDN. With this information, intel operatives of COLT B of BCoy, 35IB conducted surveillance and casing operations in the said area to confirm the veracity of the said report. After confirming that indeed the subject is possessing firearms, whether licensed or unlicensed, a strike/intel operation was luanched by said troops. b. On 182300 Jul 2010, elements of BCoy, 35IB under 1LT LALANGAN negotiated for the surrender of said FAs.  The subject was asked on the whereabouts of the firearms, he then silently took the firearms from his room and peacefully turned them over to the troops of 1LT LALANGAN. c. During the questioning, the subject revealed that he acquired his firearms long ago for the protection of his properties.  He averred that he is not connected to a private armed group or gun for hire.  What prompted him to surrender his firearms is for him to live peacefully. Later, he was released after signing a surrender paper and that he was received by Felipe Ronolo, Brgy Councilor of Mahayahay, Maigo, Lanao del Norte.",,
10561,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,ENCOUNTER,WESTMINCOM ,WMC-2107-01-10 ,21 Jul 2010,"On 19 Jul 2010, troops of NTG 61 and PNP-SAF encountered members of an unidentified armed group believed to be the abductors of kidnapped victim Vicente ""Teng"" Barrios while conducting operations on the three (3) possible locations of the kidnap victim at vicinity Sacol Island, Zamboanga City. Firefight lasted for about ten (10) minutes. Afterwhich, the enemy withdrew towards unknown direction. No casualty was reported on the government side while the LLEs sustained one (1) killed (BC).Enemy Side:",Killed  Jun Akilan @ Temeng,,,Recovered 1 - Cal .45 pistol (sn: not reported),,,"Jun Akialn @ Temeng has a standing warrant of arrest under criminal case number 23708 for kidnapping and serious detention issued by Judge Renerio G Estacho of 9th Judicial Region, RTC, SC Branch 14 dated 17 Sep 2008.",Cadaver of Jun Akilan was brought to Villa Funeral Home in Zamboanga City for post mortem examination.,
10569,WESTMINCOM ,ARMM,SULU ,HARASSMENT,WESTMINCOM ,WMC-2207-01-10 ,22 Jul 2010,"On 22 Jul 2010, Laumsaing Detachment of 36MC, MBLT6 located at Brgy Laumsaing, Indanan, Sulu was harassed by undetermined number of LLEs. Government Side:",,WIA Cpl Jun M Morato 840611 ,,,,,,Progress report to follow.,
10576,WESTMINCOM ,ARMM,LANAO DEL SUR  ,EXPLOSION (GENERAL,1ID ,1DC-2207-1398-10 ,22 Jul 2010,"On 212315 Jul 2010, one (1) 40mm GL ammo exploded at the residence of Usodan Ali, Disbursing Officer of the Provincial Engineer Office and resident of Sitio Salam, Brgy Lumindong, Marawi City. Accordingly, it was fired by unidentified suspects that hit the fence and exploded. No reported injured on said incident. The suspects immediately escaped the area heading towards unknown direction.Action Taken:",,,,,,,,"one (1) squad of HHC, 65IB led by 2LT GALE (INF) PA immediately proceeded to the area to verify the incident.",
10583,WESTMINCOM ,ARMM,SULU ,HARASSMENT,WESTMINCOM ,WMC-2207-02 ,22 Jul 2010,"Progress Report to Journal Item Nr: 10569 dtd 22 Jul 2010, reharassed of Laumsaing Detachment by MOL thirty (30) LE MILF led by Tahil Sali and Ahadun Andak which resulted to the wounding of Cpl Jun M Arto 8408811 PN(M) (Not Jun Morato) as priviously reported at Brgy Laumsaing, Indanan, Sulu on 220830 Jul 2010.Other Details:",,,,,,,"a. Subject EP was evacuated to Trauma Hospital for proper medical attention using Marine Utility Boat (UB) and same completed at about 1410 same day. b. At about 221510 Jul 2010, Cpl Arato PN(M) onboard PG384 was retro-evacuated to CNGH, Zamboanga City for further medical attention.",,
10602,WESTMINCOM ,REGION IX,ZAMBOANGA CITY ,ENCOUNTER,WESTMINCOM ,WMC-2507-01 ,26 Jul 2010,Correction Report to Journal Item Nr: 10561 dtd 21 Jul 2010 re encountered at vicinity Sacol Island Zamboanga City on 190730 Jul 2010. Other Details:,,,,,,,"Re-neuralization of a MILF-SOG/KFRG leader identified as a certain Jun Akilan @ Temeng as reported, as per validation made by ZCPO, real identity of the suspect who was killed in action by combined elements of NTG61 and PNP-SAF was Emol Gailin, KFRG member under Uztada Wahid Pingli.",,
10629,WESTMINCOM ,ARMM,BASILAN ,HARASSMENT,"1ID, PA ",1DC-2607-2010 ,28 Jul 2010,"On 271703 Jul 2010, 1 section from 1st Pltn, ACoy, 32IB under 2LT FREDERICK P BABSA-AY (INF) PA while manning Hill 187 PB at Brgy Lebong, Tipo-Tipo, Basilan Province was harassed by more or less nine (9) unidentified armed group. Immedaitely, the troops established defensive position and fired three (3) rounds of 60MM mortar towards enemy position. The enemy withdrew towards southwest direction heading toards Brgy Bakisong, Albarka, Basilan Province. No casualty was reported on either side.Action Taken:",,,,,,,,Progress report to follow.,
10635,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,APPREHENSION,"1ID, PA ",1DC-2707-2010 ,28 Jul 2010,"On 27 Jul 2010, one (1) squad of BCoy, 53IB, 1ID, PA composed of one (1) officer and eight (8) EP under 1LT JEFFERSON M SOMERA (INF) PA while on combat patrol apprehended four (4) armed men suspected to be members of Partisan Armed Group (PAG) wearing BDA and PNP uniforms at vicinity Bayog Municipal Public Market, Poblacion Bayog, Zamboanga del Sur.Firearms Gains:",,,,"Recovered 4 - M653 rifles (sn: 4    M653 rifles   (SN: RP 9060043, RP 151797, RP 184098 & One (1) Defaced SN))",,Recovered 4 - Mags for M16 rifle,"a. On 270130 Jul 2010, information received that the PNP Bayog released the apprehended personalities together with the FAs. Immediately, 1LT SOMERA ordered 2LT QUITORAS, Pltn Ldr of BCoy conducted pursuit oprations and apprehend the said personalities and recovered the firearms. The troops were able to recover the two (2) M16 rifles with four (4) mags for M16 rifle. b. Initial investigation revealed that the apprehended personalties were alledged goons maintained by incumbent Mayor Leonardo Babasa Jr of Bayog, Zamboanga del Sur.","Apprehended personalities were turned over to PNP Bayog, ZDS for proper dispotion.   WMC JOURNA WESTMINCOM (ARMM) LANAO DEL SUR (AMBUSH) Ref: C, 1ID, PA Report RN: CN IDC 1307-1342-2010 dtd 13 Jul 2010 On 130500 Jul 2010, one (1) section of “A” Coy, 51IB, 1ID, PA under 2LT JIVIS S SALVA O-140881 (INF) PA onboard one (1) Izusu Elf (forward) purposely to pick-up/escort the owner of ROGENOX Construction Company at Iligan City, who will conduct ocular inspection to Lake Lanao Circumferential Road Project funded by the Saudi government, was ambushed by estimated five (5) armed men at vicinity GC 477676, Brgy Gata Poona, Bayabao, LDS. Firefight lasted for ten (10) minutes after which the enemy withdrew toward different directions.   ",
WMC10366,WESTMINCOM ,REGION X,LANAO DEL NORTE ,ENCOUNTER,1ID ,1DC 2606-1260-2010 ,29 Jun 2010,"On 290845 Jun 2010, 1st Platoon “A” Coy, 35IB led by 1LT ALDWIN G CORTEZ O-136969 PA, while on combat operation against LLEs encountered more or less ten (10) LMG member under AKA Akreem at Vic Brgy Big Meladuc, Tangkal, LDN (GC PXJ 077905). Said group opened fire to the operating troops while approaching the logging area which was made as their temporary encampment. Firefight lasted for fifteen (15) minutes and afterwhich the enemy withdrew towards southeast direction    Other Details:",,,,,,,"290845H June 2010, 1ST platoon of “A” Coy, 35IB under 1LT CORTEZ PA at Brgy Melandok, Tangkal, LDN that led to the seizure of temporary encampment of LMG led by “AKA  Akrreem” and captured of two (2) of his followers/operators of his illegal logging activity of said Brgy.","The troops continued scouring and clearing the area and the two (2) captured personalities were turned-over to PNP – Tangkal for proper disposition. The two (2) captured lawless elements were handed over by 1LT CORTEZ to Tangkal PNP under P/Insp Daheli for proper disposition and witnessed by Kagawad Mutia of said Brgy Small Melandok, Tangkal, ZDN and one (1) PNP personnel.",
WMC10369,WESTMINCOM ,65,65 ,65,1MBDE ,1MBDE2-0710-28 ,16 Jul 2010,0203-EASTMINCOM (ARMM),,,,,,,PROGRESS REPORT TO FOLLOW.,SAID TROOPS CONTINUE SCOURING THE AREA WHILE CONFISCATED ITEMS WERE BROUGHT BY THE TROOPS TOWARDS THEIR NEXT OBJECTIVE FOR PROPER DISPOSITION.,
10359,NOLCOM ,CAR,MT PROVINCE ,SURRENDER,NOLCOM ,CN-094-0107-10 ,02 Jul 2010,"On 30 Jun 2010, CT Menard Tabling Dao-Ayan @ Yanky, a regular member of KLG Marko voluntarily surrendered with one (1) M16 rifle to joint elements of Task Force ""Montanosa"" 54IB and MIB under COL SOLIBA (GSC) PA in coordination with Sadanga PNP at Brgy Bekigan, Sadangan, Mr Province.Enemy Side:",Surrendered  Menard Tabling Dao-Ayan @Yanky,,,Surrendered 1 - M16 rifle (sn: 150203),,,"Accordingly, the surrender of CT Dao-Ayan was a  result of a long time project of TF ""Montanosa"" under COL SOLIBA thru the effort of CAA Jimmy Antayen Apo, a member of Tabulin Detachment and native of Demmang, Sadanga, Mt Province.","Said CT is undergoing tactical interrogation at Hq 54IB, 5ID, PA at PPO Compound, Bontoc, Mt Province.",
10395,NOLCOM ,CAR,KALINGA ,SURRENDER,"5ID, PA ",D3-06-07-29 ,06 Jul 2010,"On 060100 Jul 2010, a certain Noe Allig @KA CRIS, NOBL, member of KLG MARCO under Artos Talastas, currently an assistan team leader opearating in Tambaoan and Dandanac in Basao; Belwang in Sadanga; and Can-eon in Bontoc all of Mt Province, 34 years old Single and a resident of  Brgy Belwang, Sadanga, Mt Province voluntarily surrendered with one (1) M16 rifle to the negotiators of 5CMOBn headed by SSg Doingo Gaguhas (Inf) PA, at Municipal bounderies of Lubuagan and Tinglayan, Kalinga.Enemy Side:",Surrendered  Noe  Allig @AKA CRIS,,,Recovered 1 - M16 rifle (sn: Defaced),,Recovered 1 - Short magazine,"Said surrendered items was turned over to CO, 5CMOBn for safekeeping.",Subject personality was brought to the H5CMOBn for TI and temporary custodial.,
10423,NOLCOM ,CAR,MOUNTAIN PROVINCE ,SURRENDER,"5ID, PA ",D3-0708-49 ,08 Jul 2010,"On 080915 Jul 2010, TFM Comdr, COL SOLIBA (INF) PA, with his members of TFM, 54IB, 51MICOM, 5MIB, SPOT-4, MIG, ISAFP and MPPO, PIB in coordination with Sadanga Municipal Police Office proceeded towards Sadanga to accept the voluntarily surrender with firearm of a certain CT member Roland Chayucas Tar-odan AKA TORA, 25 years old, married, and a resident of Brgy Bekigan, Sadanga, Mt Province. ",,,,Surrenedered 1 - M16 rifle (sn: 031153),,Recovered 3 - Magazines for M16 rifle,The said surrenderee  was a long time project of TFM.,"Said CT member is now under the custody of MIG, 54IB and PNP at PPO Compound, Bontoc, Mt Province for Tactical Interrogation (TI).",
10424,NOLCOM ,CAR,MOUNTAIN PROVINCE ,AMBUSH,"5ID, PA ",D3-09-07-51 ,09 Jul 2010,"On 091150 Jul 2010, 52DRC under 1LT PUNIO on board one (1) KM 450 vehicle while traversing along the MSR towards their Coy CP were ambushed by undertermined number of CTs believed to be elements of KLG MARKO at vicinity Brgy Tocuran, Bontoc, Mountain Province. Firefight is still ongoing.Government Side:",,KIA 1LT   LITO H  PUNIO  0-136711   Sgt Melchor   Q Castro  817453  Cpl Conelio N  Balmes   827573  Pfc Camilo T  Topenio  847779  Pfc Wendel C  Gazzingan  847798   Pfc James F  Tio-an  862333   Pfc Antony T  Bunagan  863312   Firearms Losses:  Loses 2 - M16 rifles  (sn: 9018183/238582) 1 - M14 rifle  (sn: 875003) 2 - M16 rifles attached w/ M203 GL  (sn: 192869/131050) 1 - M4 Carbine   (sn: 740078),,,,"Losses 1 - HH Harris radio (SN: B25942) 28 - Long magazines for M16 rifle 10 - Shot magazines for M16 rifle 2 - GPS 1 - Compas 2 - Scope 1,240 rds of - 5.56mm cartridge ball 160 rds of - 7.62mm cartridge ball 24 rds of - grenade 40mm HE",,Personnel of Talubin Detchment and 54IB under 1LT LEGADA PA provided reinforcement to the engaged troops. Troops are still on pursuit operations. Progress report to follow.,
10496,NOLCOM ,REGION II,ISABELA ,ENCOUNTER,ISAFP ,INCIDENT REPORT DTD 16 JUL 2010 ,16 Jul 2010,"On 16 Jul 2010, joint elements of SPOT2-2, MIG2, ISAFP and Benito Soliven PNP under P/INSP ALFONSO DERATO while proceeding towards Brgy Villaluz, Benito Soliven, Isabela to conduct investigation on the reported burning of tractor owned by Miguel Bello, encountered undetermined number of fully armed CTs under SPP REMO, KR-HSL at vic Daripa Bato, Brgy Villaluz of the same municipality. Government Side:",,KIA P/INSPP ALFONSO DERATO    WIA SP02 Rodolfo Marin    SP02 Danilo Lanaguido    P03 Rosenito Sotelo    P02 Nap Dagman    P03 Crisaldo Ramos    P01 Alex Abolos   ,,,,,,Progress report to follow.,
10530,NOLCOM ,REGION I,PANGASINAN  ,APPREHENSION,NOLCOM ,22-18-07-2010 ,18 Jul 2010,"On 171000 Jul 2010, one (1) Pltn under 2LT BAGUIO (INF) PA of ACoy, 81IB, PA while scouring at vicinity Brgy Sta Rosa, San Nicolas, Pangasinan recovered one (1) HPFA owned by a certain Paulino Mateo @ Pauline a non OB listed.Enemy Side:", Apprehended  Paulino Mateo @ Pauline,,,Recovered 1 - M2 Carbine (sn: (defaced)),,,,Apprehended person and the recovered HPFA were properly turned-over of PNP San Nicolas at about 181600 July 2010 for proper disposition and filing of appropriate charges in court.,
10575,NOLCOM ,CAR,KALINGA  ,SURRENDER,5ID ,D3-22-07-153 ,22 Jul 2010,"On 22 Jul 2010, one (1) CT member of SYP2, KLG Baggas, ICRC surrendered without FA to elements of 21IB, PA throught a peaceful negotiation made by joint elements 51MICO, 5MIB and PNP Balbalan at vicinity Sitio Masait, Brgy Mabaca, Balbalan, Kalinga.Enemy Side:",Surrendered  Freddie Tongdo Y Dagawadaw @ Joper,,,,,,,"Tactical interrogation was made by 21IB, PA together with elements of PNP Balbalan.",
10581,NOLCOM ,REGION II,ISABELA ,BURNING,5ID ,D3-22-07-160 ,22 Jul 2010,"On 22 Jul 2010, undetermined number of CTs with four (4) Aetas (natives) of SPP Gani under unknown leader burned five (5) bulldozers and two (2) trucks owned by Montealto Logging Company at vicinity Sitio Nursery, Brgy San Miguel, Echague, Isabela. Afterwhich, the CTs withdrew on board one (1) logging truck towards Brgy Dicamay 1, Jones of same province.Other Details:",,,,,,,"a. The drivers and workers of the logging company were forced to witness the burning of the equipment while being held captives.  b. Allegedly, the CTs informed the workers that they came from Mt Province.",,
