Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
10000,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,AMBUSH,"1ID, PA ",1DC-0306-1094-2010 ,03 Jun 2010,"On 021725 Jun 2010, Hon Cemicilio M Francisco, Brgy Cahirman of Brgy Pisawak, Siocon, ZDN while riding on his motorcycle Yamaha (125) from Pob, Siocon to Brgy Pisawak, Siocon, ZDN was waylaid by MOL five (5) unidentified armed men at vic Brgy Malipot, Siocon, ZDN. Afterwhich the perpetrators withdrew towards unknown direction.Other Details:",,,,,,,"Hon Cemicilio M Francisco was unhurt during the incident and immediately proceeded at Siay Detachment of DCoy, 18IB to report the incident.","On 021740 Jun 10, one 91) squad of BCoy, 44IB under MAJ KANNUNG (INF) PA onboard KM450 truck with one (1) Simba as back-up proceeded to the incident area to conduct initial investigation.",
10097,WESTMINCOM ,REGION X,LANAO DEL NORTE ,CONFISCATION OF FA/DEADLY WEAPONS,"1ID, PA ",1DC-1106-1160-2010 ,11 Jun 2010,"On 110806 Jun 2010, BCoy, 35IB under 1LT GALUTERA, CO, BCoy, confiscated one (1) Cal .38 revolver, owned by Romel S Bongcawel 58 yrs old, a resident of Brgy Balagatasa, Maigo, LDN, while conducting strike operations at Brgy Ilaya, Maigo, Lanao del Norte.Enemy Side:",Captured  Romel Bongcawel  ,,,Recovered 1 - Cal .38 revolver (sn: Not reported),,Recovered 5 rounds - ammo for Cal .38 revolver,,,
10100,WESTMINCOM ,ARMM,LANAO DEL SUR ,HOLDUP/ROBBERY,"1ID, PA ",1DC-1106-1163-2010 ,11 Jun 2010,"On 111135 Jun 2010, robbery hold-up transpired at vic Banggolo, Marawi City wherein a certain Tahier Pundaudaya, married, of legal age, Anisah Pudaudaya, married , All Nuska, of legal age, married, and Mr Baingcon Marangit, disbursing officer of provincial government office, LDS, onboard a Toyota Revo colored gray with PN XTR 301 came from Land Bank, Marawi City, and was on their way to Provicial Capitol when an unidentified perpetrators with FAs suddently appreared from behind their vehicle and fired shots hiting both tires of their vehicle causing it to stop. The suspects declared a hold-up and carted away one (1) bag containing money amounting MOL one million pesos (1,000,000.00). Afterwhich the suspects fled to unknown direction using Toyota FX color gray without plate number.Action Taken:",,,,,,,,Elements of Marawi City Police Station led by COP PSUPT LOMONDA DAUD IDSLA conducted follow-up operations to locate the suspects.,
10101,WESTMINCOM ,REGION X,LANAO DEL NORTE ,CONFISCATION OF FA/DEADLY WEAPONS,"1ID, PA ",1DC-1106-1160-2010 ,11 Jun 2010,"On 111230 Jun 2010, 1LT LALANGAN, Operations Officer and 1LT TORINO, OIC, CCoy with one (1) section from SST and CCoy, 35IB confiscated one (1) Cal.45 pistol and One (1) 12 Gauge Shot Gun owned by  Mr Ronelo Nunez, 45 years old, Single and presently residing at Brgy Kidalos, Kapatagan, LDN, and alleged member of the reaffirmist faction of the CPP-NPA, while conducting commando operations at vicinity Brgy Kidalos, Kapatagan, Lanao del Norte. Progress report to follow.Enemy Side:",Captured  Ronelo Nunez   ,,,Recovered 1 - Cal .45 pistol (sn: 712834) 1 - 12 gauge shotgun (sn: 131855),,Recovered 25 rounds - ammunition for 12 gauge shotgun 2 - magazines for Cal .45 pistol with eleven (11) rds of Cal .45 ball ammo,,,
10132,WESTMINCOM ,ARMM,BASILAN  ,RECOVERY OF FA,WESTMINCOM ,WMC-1306-03 ,13 Jun 2010,"On 13 Jun 2010, operating elements of SOP7, MBLT7 under 2LT ALBANO PN (M) and elements of 62nd FRC led by 1LT JANDUSAY PN (M) while scouring within the vic Warnel, Brgy Cabcaban, Sumisip, Basilan Province recovered one (1) improvised shotgun (paltik) and three (3) packs yellow/green powder believed to be a substance (C4) for IED.Firearms Gains:",,,,Recovered 1 - HM shotgun paltik (sn:  ),,recovered 3 - packs of powder for IED,Said items are in temporary safekeeping of the operating troops of MBLT7.,,
10142,WESTMINCOM ,ARMM,LANAO DEL SUR  ,RECOVERY OF IED,1ID ,1DC-1406-1175-2010 ,14 Jun 2010,"On 13 Jun 2010, Brgy chairman of Kabasaran, Marawi City reported to CO, 65IB, PA that an Improvised Explosive Device (IED) was seen by a concerned citizen at the 138KB lines TRASNCO tower 6 located at So Bangko, Brgy Kabasaran, Marawi City, Lanao Del Sur.Items Recovered / Loss: ",,,,,,Recovered 1 - Ammo of 81MM mortar,,"one (1) squad of 1st pltn HHSVCoy led by 2LT SUPAT PA and elements of 64IB led by SSg Anecito A Ambong (MS) PA, as augmentation, proceeded to the area to verify and provide security while waiting for the EOD team. At about 2045H same day, MSg Cayod-ong of EOD team recovered one (1) ammo of 81MM mortar with bits of scrap metal as additional splinter fragments being tied to one of the post, said EOD personnel disarmed and recovered IED and later brought the same to Hqs 103bde for proper disposal.",
10143,WESTMINCOM ,ARMM,BASILAN  ,HARASSMENT,WESTMINCOM ,WMC-2010-02 ,14 Jun 2010,"On 14 Jun 2010, elements of 39MC, MBLT9 under 2LT DANAO PN (M) was harassed by undetermined number of enemy with gun fires of HPFAs positioned at four (4) different locations while manning hill 187 at Brgy Bohelebong, Tipo-Tipo, Basilan Province.  Relatedly, hostile fires included two (2) rounds of 60MM mortar that exploded near the perimeter of said detachment. No government casualty was reported.Action Taken:",,,,,,,,"Immediately, government troops delivered suppressive fires at the enemy positions with 81MM mortar rounds.",
10163,WESTMINCOM ,REGION IX,ZAMBOANGA PENINSULA ,RELEASE OF HOSTAGES/KIDNAP VICTIMS,WESTMINCOM ,WMC-1606-03-10 ,17 Jun 2010,"On 16 Jun 2010, kidnap victim Charlie Reith, 72 yrs old, Swiss-Filipino National, residing along Sea Shore of Brgy Patalon, Zamboanga City who was reportedly abducted last 041730 Jun 2010 was released by his abuductors somewhere in Brgy Labuan, Zamboanga City.Action Taken:",,,,,,,,"Intel personnel of TF Zamboanga in coordination with the Labuan Police Station 10, Zamboanga City are still determining the identities of the perpetrators. Charie Reith was brought to Camp General Navarro hospital for medical check-up.",
10171,WESTMINCOM ,REGION IX,SURIGAO DEL SUR  ,EXPLOSION (GENERAL,1ID ,1DC-1506-1180-10 ,17 Jun 2010,"On 15 Jun 2010, an explosion occurred at Gov Camins Ave, Zamboanga City particularly in front of Golden Rooster Night Club owned by a certain Merian Alvarez. Other Details:",,,,,,,Post blast investigation conducted by investigator from Zamboanga City Police Explosive Ordinance Division disclosed that said explosion was caused by Improvised Explosive Devise (IED) (firecracker powder wrapped in a plastic object). No casualty resulted from the incident due to the fact that said establishment was already closed when the incident happened. The ZCPO conducted further investigation to determine the motive of the incident and to identify the perpetrators.,Two Intel personnel of TFZ with bomb squad of PNP proceeded to the area to conduct post blast investigation.,
10175,WESTMINCOM ,REGION X,LANAO DEL NORTE  ,GRENADE THROWING,1ID ,1DC-1706-1191-10 ,17 Jun 2010,"On 17 Jun 2010, grenade explosion outside the residence compound of Atty, Cosain Macarambon at Brgy Panggao Saduc, Marawi City resulted to the injuries of a certain Macasabar Omar, 40 yrs old, married, gardener of Atty Macarambon and Bocari Omar, 10 yrs old both resident of said Brgy.Other Details:",,,,,,,Prior to the incident the victims while cutting off grasses at said area accidentally hit the said grenade that was left unattended by unidentified suspects which triggered its explosion. ,"a. The victims were rushed  to Amal Pak Pak Medical Center for medical treatment. b. PNP Marawi City is still conducting further investigation to identify the real motive of the incident. c. one (1) team from HHC, 65IB, PA led by 1LT RAMIL T MICARANDAYO (INF) PA immediately responded at said place and subsequently conducted mobile patrol.",
10178,WESTMINCOM ,REGION X,LANAO DEL NORTE  ,APPREHENSION,1ID ,1DC-1706-1190-10 ,17 Jun 2010,"On 17 Jun 2010, 1st pltn of ACoy, 35IB, PA led by 1LT CORTEZ PA while conducting combat patrol apprehended one (1) LE identified as a certain Mr Bernardino Ramos Y Daug at vic Brgy Lagapak, Magsaysay, Lanao Del Norte.Enemy Side:", Apprehended  Bernardino Ramos Y Daug  ,,,Recovered 1 - Garand rifles (sn: 140056),,Recovered 6 - Clips for garrand with 48 rounds ammo 1 - Bandoleer,,"The subject was brought to Magsaysay, LDN MPS for investigation and proper disposition.",
10202,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR  ,ENCOUNTER,WESTMINCOM ,WMC-1606-03 ,16 Jun 2010,"Progress Report to Journal Item Nr: 10163 dtd 17 Jun 10, re kidnap victim Charlie Reith, Swiss Filipino National, who was reportedly abducted last 041730 Jun 2010 was released by his abuductors somewhere in Brgy Labuan, Zamboanga City on 160300 Jun 2010, On 16 Jun 2010, combined elements of NISG WM, and JTF Charlie personnel while on hot pursuit operations encountered three (3) unidentified armed men believed to be the suspects for kidnapping of Charlie Reith.  The armed men were apparently waiting for a boat along shoreline of Brgy san Ramon, Zamboanga City for their possible escape. No government casualty was reported.",Killed  Ibno Kais  ,,,Recovered 1 - Cal 45 pistol (sn:  ),,,,,
10232,WESTMINCOM ,ARMM,LANAO DEL SUR ,ENCOUNTER,"1ID, PA ",1DC-2106-1211-10 ,22 Jun 2010,"On 210705 Jun 2010, one (1) Pltn of BCoy, 51IB, 1ID, PA composed of two (2) officers and thirty-nine (39) EP under 1LT RONALD E DACAWI (INF) PA and elements of 1504th PNP, while on security patrol, encountered four (4) fully armed men led by a certain Khalid Abubakar at vicinity Brgy Ingud, Pualas, Lanao del Sur. Firefight lasted for about five (5) minutes. Afterwhich, the armed men withdrew towards northwest direction. No casualty was reported on either side.Action Taken:",,,,,,,,Troops conducted pursuit operation against the fleeing armed men.,
10233,WESTMINCOM ,ARMM,SULU ,ENCOUNTER,WESTMINCOM ,WMC-2206-04-10 ,22 Jun 2010,"On 22 Jun 2010, elements of SOP3, MBLT11 while on combat operations encountered undetermined number of armed men at vicinity Brgy Lungkiaban (GC 957609), Talipao, Sulu. Firefight lasted for about ten (10) minutes afterwhich, the enemy withdrew toward unknown direction. No casualty was reported on either side.Action Taken:",,,,,,,,"At about 0145H same day, seaborne landing of raiding elements is still on progress at vicinity Brgy Mabahay (GC 51N TG 9353), Talipao, Sulu while elements of MBLT11 aboard at GC 51N TG 844559 and moving westwards of Brgy Upper Talipao, Sulu.",
10259,WESTMINCOM ,ARMM,LANAO DEL SUR ,ENCOUNTER,"1ID, PA ",1DC-2406-1238-2010 ,24 Jun 2010,"On 241430 Jun 2010, A hold-up incident transpired at vic Brgy Bolinsong, Pualas, LDS.  Upon receitp of information, one (1) section from BCoy of 5IB, 1ID, PA composed of one (1) officer and 17 EP under 2LT BALTAZAR L MARCOS 0-15563 (INF) PA immediately proceeded to the area. While heading towards vic GC 1795641, the troops encountered four (4) armed men led by a certain Calib Saripada. Firefight ensued for almost fifteen (15) minutes which resulted to one (1) WIA on the govt side while undet on the enemy side.  The armed men withdrew towards different directions. Government Side:",,WIA 2LT BALTAZAR L  MARCOS 0-15563  ,,,,,"The said four (4) fully armed men hold-up one (1) passenger Tamaraw FX driven by a certain Asag Maruhom, 40 yrs old, a resident of Brgy Punong, Picong, LDS, divested from the ten (10) passengers their cell phones, wallets and cash amounting to ten thousand pesos (P10,000.00), at vic Brgy Bolinsong, Pualas, LDS. ",,
10263,WESTMINCOM ,ARMM,SULU ,HARASSMENT,WESTMINCOM ,WMC-2406-02 ,24 Jun 2010,"On 232210 Jun 2010, elements of MBLT6 manning Baitamal detachment at Brgy Buansa, Indanan, Sulu was harassed by undet number of armed men. Immediately, the elements of MLT6 fired two (2) rounds of 60MM mortar at the suspected enemy position. Firefight lasted for ten (10) minutes with no reported casualty on the gov`t side while undet on the enemy side.",,,,,,,,,
10281,WESTMINCOM ,ARMM,BASILAN ,HARASSMENT,"1ID, PA ",1DC-1506-1245-10 ,26 Jun 2010,"On 25 Jun 2010, Bato-Bato Detachment of ACoy, 18IB, 1ID, PA under Sgt Altubar (Inf) PA located at vicinity Brgy Bato-Bato, Albarka, Basilan province was harassed by more or less eleven (11) law less elements. Firefight lasted for about thirty (30) minutes. Afterwhich, the enemy withdrew toward unknown direction. No casualty was reported on either side.Action Taken:",,,,,,,,"At about 0645H same day, one (1) squad from Bohe Lebung Detachment, Albarka, Basilan Province led by Cpl Tomo composed of one (1) EP and ten (10) CAAs immediately proceeded to Bato-Bato Detachment to reinforce the engaged troops and arrived at said place at about 0730H same day.",
10301,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,ENCOUNTER,"1ID, PA ",1DC-2606-1250-2010 ,26 Jun 2010,"On 261530 Jun 2010, one (1) squad of Intel Pltn of 44IB, under MICHAEL T DEFELIX (INF) PA encountered MOL three (3) fully armed LLEs under unknown leader while conducting security combat patrol along vicinity Sitio Balas 51N VJ 4555176472, Brgy Poblacion, Kalawit, Zamboanga del Norte. The troops were fired by LLEs using M16 and M203 while they are approaching an isolated area. Firefight ensued for ten (10) minutes after which the enemy withdrew towards unknown direction.Enemy Side:",Wounded  Two (2) LLEs (Name not reported)  ,,,Recovered 1 - Cal .45 pistol (sn: Not reported) 1 - Shotgun (sn: Not reported),,,"a. Troops are still conducting pursuit operation against the withdrawing wounded enemy. b. These LLEs were believed to be the same group that harassed the caa detachment at Pulo Langan, Poblacion, Kalawit, ZDN last 231945 May 2010.","a. On or about 261630 Jun 2010, one (1) squad of CCoy under LT MAMAUAG (INF) PA based at Imelda patrol based, Gutalac, ZDN, jump off and arrived PNP Station at Poblacion, Kalawit, ZDN for reinforcement at 1750H same day. b. On or about 261650 Jun 2010, Pltn (-) led by 1LT SUAYBAGUIO and 2LT DE DIOS onboard two (2) KM450 trucks jump-off Bn Hqs to conduct pursuit operations in the area. Said troops still mobile. Two (2) squad of CAA based in Kalawit were alerted for possible pursuit operations. Coordination has been made with PNP Kalawit for the whereabouts of the two (2) wounded LLes.",
10303,WESTMINCOM ,REGION IX,ZAMBOANGA SIBUGAY ,STRAFING,"1ID, PA ",1DC-2706-1252-2010 ,27 Jun 2010,"On 241845 Jun 2010, a certain Gregorio yuayan Yankee Siebert, a businessman, together with his wife on board motorized pump boat while leaving Sitio Guicam, Alicia bound for Municipalility of Talusan, both of Zamboanga Sibugay Province were fired by unidentified assailant using undet FAs also onboard unmarked motorized pump boat along the coastal area of Sitio Puting Bato, Brgy Florida, Talusan.Other Details:",,,,,,,"a. The victim sustained gunshot wound at the lower part of his left knee while his wife sustained gunshot wound on her buttocks. b. The unident suspects withrew towards High-Sea North direction of Talusan, Zamboanga Sibugay Province.",The victims were brought to Ipil Provincial Hospital for medical treatment.,
10311,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,ENCOUNTER,"1ID, PA ",1DC-2706-1254-2010 ,27 Jun 2010,"Progress Report to Journal Item Nr: 10301 dtd 27 Jun 2010, re-encounter of one (1) squad of Intel Pltn of 44IB, under 1LT MICHAEL T DEFELIX (INF) PA, encountered MOL three (3) fully armed LLEs under unknown leader while conducting security combat patrol along vicinity Sitio Balas 51N VJ 4555176472, Brgy Poblacion, Kalawit, Zamboanga del, Norte on 261530 Jun 2010.Other Details:",,,,,,,"a. Report from the municipal health center revealed that a 13-year old boy was slightly wounded during the encounter. According to Mrs Erlinda Tan, midwife and the attending medical officer, the boy was slightly wounded at the back and was given medical treatment.The boy was allowed to go home after undergoing said treatment. b. The LLes (MILF) were believed to be the same group that harassed the CAA detachment at Pulo Langan, Poblacion, Kalawit, ZDN last 231945 May 2010. The CAA detachment was fired upon by these LLEs with M203 grenade and M16 rifle. Same LLEs were also suspects on the attack of an ALGA Bus along the national highway of Imelda, Gutalac, ZDN last 040300 Nov 2009 which resulted to the killing of the bus driver and wounding of eight (8) of its passengers.",,
10325,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,ENCOUNTER,"1ID, PA ",1DC-2806-1261-10 ,29 Jun 2010,"Progress report to Journal item # 10301 dtd 27 Jun 2010, re encounter between the intel pltn of 44IB, 1ID, PA against MOL three (3) fully armed LLEs at vicinity Sitio Balas 51N VJ 4555176472, Brgy Poblacion, Kalawit, Zamboanga del Norte on 261530 Jun 2010. Enemy Side:",Killed  Jamar Yusop  ,"KIA CAA Bernardo M Anias Jr    CAA Bernardo M Anias Jr    CAA Bernardo M Anias Jr    Other Details: The victim was on his way going to his farm located at said place when the incident happened.  CAA Anias Jr sustained three (3) gunshot wounds on his right eye, breast and left arm that caused his instantaneous death. After the incident, the suspects withdrew heading towards Brgy Ocapan of the same municipality. The motive of the incident is still undetermined.",,,,,"A certain Jamar Yusop who was among the identified LLEs group encountered by the troops of 44IB, 1ID, PA under 1LT MICHAEL T DEMAFELIX (INF) PA died on 261900 Jun 2010 due to fatal gunshot wound at his stomach (upper portion) as monotored thru HUMINT. 9973 WESTMINCOM (REGION IX) ZAMBOANGA DEL SUR (AMBUSH) Ref: 1ID, PA Report RN: 1DC-0106-1083-10 dtd 02 Jun 2010 On 010900 Jun 2010, CAA Bernardo M Anias Jr ZS-G09-000425, 34 yrs old assigned at Hq 5th ZS CAA Coy, Brgy Dumalian, San Miguel, Zamboanga del Sur was ambushed by three (3) unidentified armed men using assorted HPFAs at vicinity Purok 4, Brgy Dumalian, Zamboanga de Sur.",The remains of subject CAA was brought to his residence for proper disposition.,
10019,NOLCOM ,CAR,MT PROVINCE ,ENCOUNTER,"5ID, PA ",D3-0506-05-10 ,06 Jun 2010,"On 051055 Jun 2010, elements of CCoy, 54IB, 5ID, PA under 1LT JAVA (INF) PA while conducting combat operations encountered more or less ten (10) CTs under FACTs of KLG MARKO at vicinity Brgy Bagnen, Bauko, Mt Province. Firefight lasted for about fifteen (15) minutes. Afterwhich, the enemy withdrew towards unknwon direction. No casualty was reported on either side.Items Recovered / Loss: ",,,,,,Recovered 1 - HP loptop computer 2 - USB flash desk 2 - Identification Card 2 - Civilian back packs   - Assorted LTG`s personal belongings and documents with high intel  value,"While scouring the encounter site, the troops discovered an enemy encampment composed of ten (10) bunkers that can accommodates fifty (50) persons, one (1) mess hall, electric wires and three (3) small fishponds.",Troops are still conducting pursuit operation against the fleeing CTs.,
10020,NOLCOM ,CAR,KALINGA ,DISCOVERY OF ENEMY CAMP,"5ID, PA ",D3-0506-29-10 ,05 Jun 2010,"On 041500 Jun 2010, one (1) section of Scout Pltn, 21IB under 2LT VILLANUEVA (INF) PA and one (1) squad from 52DRC led by Sgt Tanguilig PA while conducting combat operations, discovered an abandoned enemy camp at vicinity Brgy Mabaca, Balbalan, Kalinga.Other Details:",,,,,,,"The encampment is made of thirty (30) bunkers that can accommodate 2-3 persons, one (1) kitchen, one (1) mess hall, three (3) comfort rooms, one (1) classroom, three (3) guard posts and a creekline as a source of water.",Troops are still tracking enemy presence in the area.,
10029,NOLCOM ,CAR,MOUNTAIN PROVINCE ,DISCOVERY OF ENEMY CAMP,NOLCOM ,CN-0884-06-0610 ,06 Jun 2010,"Progress Report to Journal Item Nr: 10019 dtd 05 Jun 2010, re-encounter of troops under 1LT JAVA against MOL ten (10) fully armed CTs of KLG MARKO under unknown leader at Brgy Banen, Bauko, Mt Province on 051055 Jun 2010.Other Details:",,,,,,,"Engaged troops discovered enemy encampment at Brgy Bagen, Bauko, Mountain Province. Said encampment is surrounded by ten (10) Bunkers and recovered items the following items: One (1) HP Laptop Computer, Two (2) USB, Two (2) ID Card, Civilian Backpack and assorted personal belongings and documents with high Intel value ",,
10033,NOLCOM ,CAR,MOUNTAIN PROVINCE ,AMBUSH,5ID ,D3-06-06-38- ,07 Jun 2010,"On 060850 Jun 2010, one (1) squad of BCoy, 54IB led by Sgt Managuelod on board a KM450 were ambushed by MOL twenty (20) CTs of KLG MARKO under unknown leader at vic Sitio Kumusey, Brgy Bontoc III, Bontoc, Mt Province.Government Side:",,WIA Pfc  Salvador L Perez Jr 852090  Cpl Eduardo I  Managuelod  804922  WIA  Pvt  Mark M Cuaresma  877908   Pfc  Michael D   Telan 847838    Pfc  Roel P  Maribbay  852075  ,,,,,"a. Prior to the incident, personnel who were on board KM450 led by Cpl Managuelod were directed to coordinate about the upcoming MEDCAP at Brgy Bangaan, Sagada, Mt. Province and jibe transport of Cpl Managuelod and Cpl Daquioag who were advised to appear before PA Finance Center at Fort Bonifacio, Metro Manila. b. Two (2) KM 450 tires were damaged.","a. Elements under 1LT STA MARIA and 1LT INTING together with one (1) armor vehicle of 32LAC, 3LAB, jumped-off PPO Compound, Bontoc, Mt Province and proceeded towards ambush site to reinforce the beleaguered troops and evacuate the WIAs to Bontoc General Hospital for immediate medical treatment. b. 1LT LEGADA, the operation Officer of 54IB directed one (1) squad of 52DRC based at Talubin PB to conduct checkpoint at Brgy Bayyo, Bontoc, Mt Province in order to block the CTs route of withdrawal towards Barlig, Mt. Province. Progress report to follow. ",
10081,NOLCOM ,CAR,KALINGA ,SURRENDER,"5ID, PA ",D3-1006-68-10 ,11 Jun 2010,"On 08 Jun 2010, CT Dante B Cana-e @ Romfo/Charlie, member of the Underground Movement under CTL Simeon Naogsan and a resident of Brgy Saclit, Mt Province voluntarily surrendered to the elements of 5CMOBn, 5ID, PA with one (1) M16 rifle and three (3) magazines at vicinity between the boundary of Mt Province and Kalinga.Enemy Side:",Surrendered  Dante B Cana-e @Romfo/Charlie,,,Surrendered 1 - M16 rifle (sn: not reported),,Surrendered 3 - Magazines for M16 rifle,The surrender of said CT was made possible through the joint efforts of 54IB intel operatives and 5MIB.,,
10153,NOLCOM ,REGION III,PAMPANGA  ,APPREHENSION,NOLCOM ,1665-15-06-10 ,15 Jun 2010,"On 15 Jun 2010, joint elements of 7MIB, 703Bde, 3IB together with 31SU, RID and RIMD PRO3 apprehended CTL Eldo Sandoval @ Ka Gerry Vergara/Disodado Villganas Remulta/Tanda/Eldo, Secretary of SPP Pampanga, CLRC at vic Olongapo-Gapan road, Brgy Dolores, San Fernando, Pampanga.Enemy Side:", Apprehended  Eldo Sandoval  ,,,,,Recovered 2 - Cellphones 1 - Fragmentation grenade,,Subject CTL underwent custodial debriefing.,
10177,NOLCOM ,CAR,MOUNTAIN PROVINCE  ,DISCOVERY OF ENEMY CAMP,NOLCOM ,0873-17-06-10 ,17 Jun 2010,"On 16 Jun 2010, joint elements of 1st pltn, 52DRC led by 1LT PUNO PA and 1st pltn BCoy, 54IB, PA led by 1LT JAVA PA while conducting clearing operations at vic boundary of Sagada and Bontoc both Mountain Province discovered an abandoned  CT camp .Other Details:",,,,,,,"Said encampment has one (1) kitchen, one (1) mess hall, twenty (21) bunkers which can accommodate three (3) person each and a nearby creek serving as its main source of water.The camp has been  abandoned by the CTs a month ago.",Operating troops are still conducting clearing operations within the nearby areas of said abandoned camp.,
10223,NOLCOM ,REGION I,ILOCOS CUR ,DISCOVERY OF ENEMY CAMP,"5ID, PA ",D3-2106-136-10 ,21 Jun 2010,"On 20 Jun 2010, one (1) squad of 50IB, 5ID, PA under 2LT PENAFLORIDA (INF) PA while conducting combat operation discovered an abandoned enemy camp at vicinity Brgy Lucbuban (GC 391954), Salcedo, Ilocos Sur. Other Details:",,,,,,,Operating troops scoured the area and further recovered CTs supplies and foods stuff.,"LTC ROGELIO J MIGOTE INF (GSC) PA, CO, 50IB, 5ID, PA together with one (1) squad under Sgt Baoit (Inf) PA jumped-off Bn CP and proceeded to the site.",
10252,NOLCOM ,REGION XII,BATAAN ,SURRENDER,NOLCOM ,CN-0883-23-06-10 ,23 Jun 2010,"On 212200 Jun 2010, CT Dindo Pancho Restrum (Not OB Listed) 46 yrs old, married and a resident of Sitio Canawan, Brgy Binaritan, Morong, Bataan, a former member of Lino Blas Command (SPP Bataan) under late CTL @WARLO (TNU) holding a position as ""ISKWAD LIDER-IL"" voluntarily surrender with one (1) 1911 Cal .45 pistol to Special Operation Team (SOT) led by SSg Jose B Julio (Inf) PA at Brgy Binaritan, Morong, Bataan.Enemy Side:",Surrendered  Dindo Pnacho Restrum  ,,,Recovered 1 - Cal .45 pistol (sn: 942150),,Recovered 3 pcs - Magazines for Cal .45 pistol 21 rds - Live ammunitions for Cal .45 pistol,,Subject is undergoing tactical interrogation at 3IB. Progress report to follow.,
10277,NOLCOM ,REGION I,PANGASINAN ,HARASSMENT,NOLCOM ,NCR-CN-0888-2506-10 ,26 Jun 2010,"On 25 Jun 2010, Lincupan Detachment of 70IB, 7ID, PA located at Sitio Lincupan, Brgy Bitangon, San Quintin, Pangasinan was harassed by more or less ten (10) CTs position in front of post Nr 1 at the top of a hill. Firefight lasted for almost one (1) minute afterwhich, the CT withdrrew toward unknown direction. No casualty was reported on the government side while undet on the enemy side.Action Taken:",,,,,,,,Troops conducted pursuit operation against the fleeing CTs.,
10283,NOLCOM ,REGION III,PAMPANGA ,APPREHENSION,NOLCOM ,NCR CN-0890-25-06-10 ,25 Jun 2010,"On 230918 Jun 2010, joint operating elements of 7MIB, 3IB, 3ISU, 703Bde, Guagua MPS, Bacolor MPS, Pampanga PPSC, RID and RIMD PRO3 apprehended four (4) MLPP/RHB members operating in Pampanga Province, during the checkpoint along McArthur Hi-way, Brgy San Miguel Betis, Guagua, Pampanga.Enemy Side:"," Apprehended  Romeo Dianola  Nuñez aka Nelson, Head Political Dep & Concurrent CO of APC, NW Pampanga, OB listed Nr P3 of 1st Qtr 2010  Ferdinand R  Quiambao  aka Julius/Ferdie, OB listed Nr M29  Jerry C Lais Not OB listed  Zoren S Espiritu Not OB listed",,,Recovered 1 - Elisco M16 rifle (sn: 145506) 1 - Cal .45 pistol (Armscor) (sn: 1107694),,Recovered 1 - Magazine for M16 rifle w/ 30 live ammunition 1 - Magazine for Cal .45 pistol w/ 7 live ammunition 3 - Hand grenades,"Accordingly, aka Nelson and aka Julius has a standing warrant of arrest for murder and frustrated murder at Lubao MPS and Lubao Municipal Trial Court.","After the conduct of TI, above named CTs were brought to Pampanga Province Police Office for appropriate charges and proper disposition.",
