Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
11069,SOLCOM ,REGION V,ALBAY  ,SURRENDER,SOLCOM ,SLCOC-0909-819-10 ,09 Sep 2010,"On 08 Sep 2010, a certain Margie Baile @ Sherly (NOBL), 55 yrs old and a resident of so Kinawilan, Brgy Cabarian, Ligao City, Albay holding the position of BRC Vice Kalihim for Education voluntarily surrendered to MSOT Squad of ACoy, 2IB led by Cpl Gepoleo (Inf) PA. Enemy Side:",Surrendered  Margie Baile Sherly ,,,,,,,,
11075,SOLCOM ,REGION IV-A,LAGUNA ,RECOVERY OF WAR MATERIEL,SOLCOM ,SLCOC-0909-822-10 ,09 Sep 2010,"On 09 Sep 2010, SWG-SYP squad led by Cpl Edgar Macugay (Inf) PA of H1IB, 2ID, PA recovered enemy war materiel at vic Brgy East Talaongan (Lansay), Cavinti, Laguna.Items Recovered / Loss: ",,,,,,Recovered 1 - One (1) Binocular 1 - One (1) magazine for M14 rifle (unserviceable) 19 - Nineteen (19) rds ammo for M14 rifle 22 - Twenty-two (22) rds ammo for Cal .45 pistol 30 - Thirty (30) mtrs electric wires 1 - One (1) quartz Polituff (Polyester Body Filler),"1IB, 2ID, PA has conducted strike operation utilizing one (1) SWG-SYP Squad as ME & one (1) Squad as  SE at VGL 44-45 & HGL 80-82 in response to an intel report re presence of CT war materiel. It is believed that the Polituff (Polyester - Body Filler) substance is an ingredient in manufacturing Improvised Explosive Device (IED)","1IB, 2ID, PA is intesifying its effeorts in monitoring the movement of the remnants of Komprob-Laguna for a possible follow on operations. ",
11091,SOLCOM ,REGION V,ALBAY  ,SURRENDER,SOLCOM ,SLCOC-1009-826-10 ,10 Sep 2010,"On 09 Sep 2010, three (3) BRC personalities/former rebels (NOBL) voluntarily surrendered without FAs to the MSOT squad, ACoy, 2IB, PA led by Cpl Gepoleo (Inf) PA at Brgy Cabarian, Ligao City, Albay.Enemy Side:",Surrendered  Josalem Pintal Y Pedragosa    Mailou Orido Y Reyes    Edralyn Sudsod Y Rosana  ,,,,,,,Said personalities are undergoing custodial debreifing. ,
11103,SOLCOM ,REGION IV-A,QUEZON  ,HARASSMENT,SOLCOM ,SLCOC-1209-831-10 ,12 Sep 2010,"On 102155 Sep 2010, MOL six (6) suspected CT`s delivered automatic fires towards Hqs C/76IB, 2ID, PA located at Brgy San Miguel Dao, Lopez, Quezon lasting for about 15seconds. CT`s were grouped in two with two CT`s positioned approximately 150m north and four CT`s positioned approximately 100m west of the camp. After the initial automatic burst of fires, an M203 grenade was fired towards the troops but exploding outside of the fence of the Coy CP at the southern part after which the CT`s withdrew towards western direction.Other Details:",,,,,,,"The CTs may just be trying to divert attention away from the current ITDS operations in the MAGULO tri-boundary, or it could just be plain harassment in order to comply with the CTMs quarterly quota of TOs. Moreover, it might be an indirect statement of projecting that they are still a potent force and that they want to bolster their higher organs claim of OBL 2 failure. ","a. The duty sentinel at post number one returned fire towards the CT position b. Dispatched one (1) squad led by Cpl Morilio PA immediately conducted pursuit/area patrol within the ommediate periphery after which returned Coy CP with negative result. c. CO, 76IB alerted its line companies including OPCON CAA Dets and MPS in their AO to be on active defense.",
11108,SOLCOM ,REGION V,CAMARINES SUR  ,ENCOUNTER,SOLCOM ,SLCOC-1209-833-10 ,12 Sep 2010,"On 121900 Sep 2010, On 121900H September 2010, one (1) squad, ACoy, 42IB under 1LT NYRO B JIMENEZ (OS) PA encountered undetermined number of CTs at vicinity Brgy Pawili, Bula, Camarines Sur.Government Side:",Killed  enemy killed (BC)  ,WIA Pfc Falguera (Inf) PA   ,,Recovered 1 - HPFA (sn: still being determined),,,,"42IB evacuation team, evacuated the WIA from the encounter site and brought to the casualty pick-up point at Hqs ACoy, 42IB. One (1) Ambulance from 9Med Coy was dispatched to Hqs ACoy, 42IB to pick-up and subsequently transported said WIA to Mother Seton Hospital, Naga City for treatment.",
11111,SOLCOM ,REGION V,CAMARINES SUR  ,ENCOUNTER,SOLCOM ,SLCOC-1309-834-2010 ,13 Sep 2010,"Progress Report to Journal Item Nr: 11108 dtd 12 Sep 2010 re Encounter at vic Bgy, Pawili, Bula, Camarines Sur.On 12 Sep 2010, one (1) Squad from ACoy, 42IB, 9ID, PA under 1LT JIMENEZ PA while conducting combat operation encountered undet number of CTs at vicinity Brgy Lubngan, Bula, Cam Sur.",Killed    names not reported  ,WIA PFC Marciano Falguera 853600 ,,Recovered 1 - Logger KJ9 Sub-machinegun (sn: 367517) 1 - M16 rifle (sn: 100895) 2 - M653 rifles (sn: 109633/480492),,Recovered 1 - Air Gun 1 - GPS   - Map of Caramoan   - Subversive documents,,"a. OOA 121940 Sep 2010, LTC CRUZ PA, CO, 42IB, 9ID, PA on board one (1) pick-up proceeded to ACoy CP, 42IB, 9ID, PA at Bgy Panoypoyan Bula, Cam Sur to surpervise the operation and evacuation of one (1) WIA, while one (1) Squad under 2LT BONILLA PA on board one (1) KM450 proceeded to Tandaay CAA Det at Bgy Tandaay, Nabua, Cam Sur to support the engaged troops on order. b. OOA 12200H Sep 2010, one (1) Sec, Recon Pltn, 42IB, 9ID, PA on board Isuzu Elf proceeded to Panoypoyan Det ready to be deployed and reinforce engaged troops. c. OOA 122100H Sep 2010, CPT SASUCA PA, CO, 9Med Coy on board ambulance arrived at ACoy CP, 42IB at Bgy Panoypoyan, Bula, Cam Sur. d. OOA 122300H Sep 2010, one (1) squad of SWG led by 2LT BONILLA PA left Tandaay Det and proceeded to Brgy Pakili Bula, Cam Sur to assist the evacuation of PFC Falguera PA from encounter site. e. OOA 122300H Sep 2010, CO, 42IB & CO, 9Med Coy and one (1) section Recon Platoon led by 2LT SERINO PA left ACoy CP, 42IB and proceeded to Bgy Pakili, Bula, Cam Sur to evacuate PFC Falguera PA and to give immediate first aid and subsequently bring the WIA to Mother Seton Hospital for proper medication. f. OOA 130025H Sep 2010 CO, 42IB one (1) section of Recon Pltn led by 2LT SERINO PA, one (1) squad of SWG led by 2LT BONILLA PA, one (1) squad led by 1LT JIMENEZ PA and one (1) squad led by 2LT CABANG PA proceeded to ACoy CP, 42IB for proper planning. g. OOA 130120H Sep, after the briefing of 1LT PACUDAN PA, Bn S2 and 1LT DIVINA PA, Bn S3 of 42IB, one (1) squad from ACoy, 42IB, 9ID, PA led by 2LT CABANG PA, one (1) squad of Recon Platoon led by 2LT SERINO PA and one (1) squad of SWG led by 2LT BONILLA PA on board of two (2) KM450 troop carrier left ACoy CP, and proceeded to Bgy Lubgan, Bula Cam Sur to scour the encounter site and its adjacent areas.",
11146,SOLCOM ,REGION IV-A,QUEZON  ,HARASSMENT,SOLCOM ,SLCOC-1709-838-10 ,17 Sep 2010,"On 17 Sep 2010, Silang Det (CAFGU), 59IB, 2ID, PA based at Brgy Silang, Lopez, Quezon was harassed by undet number of CT`s. Around twenty (20) rds from the enemy were fired towards the detachment.Other Details:",,,,,,,No reported casualties on both sides.,"All patrol bases were informed/alerted by 76IB, 2ID, PA in connection with the incident",
11156,SOLCOM ,REGION V,ALBAY ,SURRENDER,SOLCOM ,SLCOC-1809-840-10 ,18 Sep 2010,"On 161330 Sep 2010, a certain Homer Espana Y Dilao @ Lito former CT member and Jose Lupera Y Elaurza @ Juan, former BRC member and BRC Kabataan/Edukasyon voluntarily surrendered to the MSOT, 2IB, 9ID, PA led by Cpl Arcega PA at vicinity Brgy Maonan, Ligao City, AlbayEnemy Side:",Surrendered  Homer Espana Lito  Jose Lupera Juan,,,,,,,"Said surrenderee`s have undergone custodial debriefing at Hqs 901BDe, to further evaluate their involvement in the CTM activities and continued indoctrination to twist their BEBOA towards the gov`t side.",
11159,SOLCOM ,REGION IV-A,BATANGAS ,ARSON,SOLCOM ,SLCOC-1809-96-10 ,18 Sep 2010,"On 172245 Sep 2010, a Batching Plant of Sandari Balulao in Brgy Kaylway, Nasugbo, Batangas was burned by MOL seven (7) CTs. Afterwhich, the CTs fled towards Sitio Pulo of same Brgy.Other Details:",,,,,,,Estimate cost of damaged of said Plant - still to be determined. Motive of the incident is still unknown.,"730CG, PAF conducted pursuit operations in the area.",
11162,SOLCOM ,REGION IV-A,BATANGAS ,ARSON,SOLCOM ,"SLCOC, 1809-843-10 ",19 Sep 2010,"On 172245 Sep 2010, a Batching Plant of Sandari Batulao located at Brgy Kaylaway, Nasugbo, Batangas was burned by more or less seven (7) CTs. After the incident, the CTs fled the area heading toward Sitio Pulo of the same barangay.Other Details:",,,,,,,"Estimated damaged of the said establishment is amounting to Php400,000.00 pesos. The perpetrators further attempted to burn the heavy equipment. However, it was prevented due to immediate response of CODE team (SOTRA) Kaylaway of 730th CG, PAF and Barangay Tanods of the said place. Likewise, a newly constructed Globe Cell Site located nearby was fired upon wherein its generator set suffered nine (9) bullet holes, but the cell site remains operational.","CODE Team Kaylaway of 730th CG, PAF was tasked to conduct pursuit operation against the fleeing CTs.",
11163,SOLCOM ,REGION V,ALBAY ,SURRENDER,SOLCOM ,SLCOC-1809-844-10 ,19 Sep 2010,"On 17 Sep 2010, seven (7) BRC personalities/supporters (NOBL) were voluntarily surrendered to the MSOT squad of ACoy, 2IB, 9ID, PA led by Cpl Gepoleo (Inf) PA at vicinity Brgy Cabarian, Ligao City, Albay.Enemy Side:",Surrendered  Marilon Orido @ Lay  Joe Morada @ Boy  Santos Alcaldeza @ Karantong  Ronado Almojuela @ Joy  Nicanor Lambo @ Bugoy  Alexander Diaz   Monida @ Danilo  Glenjoy Arellano Ofracio @ Glen  Flordeliza Magdamit @ Alejo  Edralyn Sudsod @ Che  Margie   Bayle @ Cheryl,,,,,,"At about 1030H same day, another three (3) BRC personalities/supporters are voluntarily surrendered to the MSOT of HHC, 2IB, 9ID, PA led by Cpl Arcega (Inf) PA at vicinity Brgy Maonon of the same municipality.","Said personalities are undergoing custodial defriefing at Hq 2IB, 9ID, PA to further evaluate their involvement in the CTM activities and continued indoctrination to twist their Belief Emotions Behavior Opinion Attitudes (BEBOA) towards the government side.",
11170,SOLCOM ,REGION V,ALBAY ,SURRENDER,SOLCOM ,SLCOC-1909-847-10 ,19 Sep 2010,"On 18 Sep 2010, two (2) CT supporters identified as Joseph Avila y Lupera @ Jo/Joseph, 42 yrs old, CT Post/Collector and Rolando Lupera y Balingasa, CT supporter, 52 yrs old, both residents of Sitio Tambak, Brgy Maonon, Ligao City, Albay, voluntarily surrendered to the MSOT of 2IB, 9ID, PA led by Cpl Arcega PA at vicinity Brgy Maonon, Ligao City, Albay.Enemy Side:",Surrendered  Joseph L Avila @ Jo/Joseph  Rolando Balingasa Lupera  ,,,,,,,Said surrenderees were released after undergoing custodial debriefing.,
11171,SOLCOM ,REGION IV-A,QUEZON ,SHOOTING,SOLCOM ,SLCOC-1909-846-10 ,19 Sep 2010,"On 182034 Sep 2010, a certain Danilo H Villamor, 50 yrs old, married, businessman of Masbate, Masbate was shot to death by three (3) unidentified CTs from KSPN EDLE 1, GFC 41 using M16 rifle at his residence at Sitio Taingon, Brgy Cawayan 1, San Francisco, Quezon. After the incident, the pertrators left the crime scene and proceeded towards east direction.Other Details:",,,,,,,The victim sustained multiple gunshot wounds on his right eyes and body that resulted to his instantaneous death. Motive of the killing is still being determined.,"COLT operatives of 74IB, 2ID, PA were closely monitoring the enemy movement for the conduct of combat operation.",
11179,SOLCOM ,REGION IV-B,OCCIDENTAL MINDORO  ,SHOOTING,SOLCOM ,SLCOC-2009-848-10 ,20 Sep 2010,"On 190900 Sep 2010, a certain Ariel Castigador y del Castillo, Brgy Captain of Bgry Balansay, Mamburao, Occidental Mindoro was shot to death by eleven (11) CTs with one (1) amazon led by @JAOAN (TNU), while eating breakfast together with his family at his residence at Sitio Liwliw of said Brgy, Other Details:",,,,,,,.,"a. 1LT RAMONES of A/80IB assisted the family of the latter in filing appropriate charges against a certain @JOAN (TNU) and other members of NPA. b. One (1) squad of A/80IB led by Sgt Anquillano with CMO team deployed at Sitio Liwliw, Brgy Balansay, Mamburao, Occ Min to conduct pulong-pulong and psyops operations. c. One (1) squad of A/80IB led by Cpl Mosquito immediately established ambush position at Sitio Ligang, brgy San Luis, Mamburao, Occ Min. d. COLT operatives of 80IB were closely monitoring the enmy movement fot the conduct of combat operations.",
11189,SOLCOM ,REGION V,CAMARINES NORTE  ,ENCOUNTER,SOLCOM ,SLCOC-2109-849-10 ,21 Sep 2010,"On 21 Sep 2010, joint elements of COLT from ACoy, 31IB and 95th MICO, both of 9ID, PA composed of one (1) officer, fourteen (14) EPs and one (1) CAA under 1LT SALIK PA while conducting strike operation encountered MOL sixteen (16) fully armed CTs at vicinity Purok 4, Brgy Calabasa, Labo, Camarines Norte.  Firefight lasted for about ten (10) minutes afterwhich, the enemy withdrew towards different directions. No casualty was reported on either side.Firearms Gains:",,,,Recovered 1 - Ingram rifle  (sn: not reported) 1 - Cal .38 revolver (sn: not reported),,Recovered 2 - ICOM radios 1 - Hand grenade 2 - Bandoleers 7 - Backpacks and CT subversive documents with high intel value,,Said troops conducted pursuit operation against the fleeing CTs.,
11209,SOLCOM ,REGION IV-A,QUEZON  ,ENCOUNTER,SOLCOM ,SLCOC 2209-856-10 ,22 Sep 2010,"On 22 Sep 2010, troops of 1SFB, 2ID, PA under CPT BAUTISTA PA, Bn S2 together with elements of PNP Sariaya, Quezon and QPPSC while conducting operations at vicinity Bgy Pili Sariaya, Quezon captured two (2) CTs.Enemy Side:",Captured  Gemma Carag Morgan/Siera/Zedy  Vergie Baao Aira/Hazel/Flofie,,,Recovered 2 - Cal .45 pistols (sn: 1387704 & 958434),,"Recovered  - Other items, cash, personal belongings & subversive documents",,,
11210,SOLCOM ,REGION V,CAMARINES SUR  ,ENCOUNTER,SOLCOM ,SLCOC 2209-855 ,22 Sep 2010,"On 22 Sep 2010, one (1) pltn of C/42IB, 9ID, PA under 1LT ELIOT PA while conducting combat operations encountered undet nr of CTs at So Sigsag, Bgy Lamon, Goa, Camarines Sur. Firefight lasted for about ten (10) minutes after which, the enemy withdrew towards different directions.Enemy Side:",Killed  Body Count (Name not reported)  ,,,Recovered 1 - Cal .45 (sn:  ) 1 - 9mm Beretta (sn:  ),,,,"Command group of 42IB, 9ID, PA under MAJ AMBE PA with security escort on board a Tamaraw FX left H42IB and proceeded to Hiwacloy Detachment to supervise the conduct of pursuit operations while SWG under 1LT ALCALA PA and one (1) Recon platoon under 2LT SERINO PA on board two (2) KM450 troop carrier jumped-off H42IB and proceeded to Hiwacloy Detachment to support the engaged troops.",
11258,SOLCOM ,REGION V,CAMARINES SUR ,RECOVERY OF FA,SOLCOM ,SLCOC-2709-867-10 ,27 Sep 2010,"On 111930 Sep 2010, joint intel team from 31IB, 95MICO and 32IB (CAFGU), 9ID, PA led by Pfc Melchor V Escano PA, and one (1) civilian asset recovered one (1) Garand rifle at Sitio Puntagen, Brgy Patalunan, Ragay, Camarines Sur.Firearms Gains:",,,,Recovered 1 - Garand rifle (sn: 4265685),,Recovered 3 - Clips of Garand rifle,"The FA was carted away by a civilian asset from a certain @OSCAR, a CT member residing at said area.",,
11269,SOLCOM ,REGION V,ALBAY ,LIQUIDATION,SOLCOM ,SLCOC-2809-868-10 ,28 Sep 2010,"On 271330 Sep 2010, seve (7) personnel of Hi-Tone Construction Company onboard one (1) owner type jeep were flagged down with initial burst of fire by MOL five CTs at vic 51P WQ 586511, Brgy Sinungtan, Guinobatan, Albay. Civilian Side:",,,Death Mr  Wilfredo Asaytuno - Buldozer operator Injured Mr  jayson Orbigo Diaz - Motorcycle driver ,,,,"The personnel were ordered to drop on the ground by the CTs. Incidentally, a certain Wilfredo Asaytuno, 56 yrs old, bulldozer operator and a resident of Brgy Nagotgot, Manito, Albay was shocked/panicked and attempted to flee but was shot by the CT that caused his instantaneous death. Afterwhich, the CTs forcibly took the workers cellphone, wallets and personal belongings. Also a certain Jayson Orbigo Diaz, 23 yrs old, motorcycle driver and a resident of brgy Bololo, Guinobatan, Albay was caught by CTs fired that sustained abration on the chest by sharpnel.","The injured person was brought to JBDMDH, Ligao City, Albay for medical treatment.",
11275,SOLCOM ,REGION V,CATANDUANES  ,ENCOUNTER,SOLCOM ,SLCOC 2809 869 10 ,28 Sep 2010,"On 28 Sep 2010, one (1) squad of ACoy, 83IB, 9ID, PA composed of eight (8) EP and one (1) CAA led by Cpl Bomalay PA while on combat operation encountered MOL fifteen (15) CTs under Daniel Frias @ Tabs/Niel (OBL), Sec of KSPN, PUSA, BRPC at vicinity Bgry Magsaysay, Bagamanoc, Catanduanes. The firefight lasted for a few minutes, afterwhich  the CTs withdrew towards south direction. No casualty was reported on either side.Firearms Gains:",,,,Recovered 1 - M16 rifle (sn: 4732232),,Recovered 3 - Jungle Packs,,Troops conducted pursuit operation gainst the fleeing CTs.,
11278,SOLCOM ,REGION IV-B,OCCIDENTAL MINDORO ,RECOVERY OF FA,SOLCOM ,SLCOC-2909-870-10 ,29 Sep 2010,"On 040900 Sep 2010, Brgy Captain Percival Limos of Brgy Tangkalan, Mamburao, Occidental Mindoro turned-over one (1) M16 rifle to Sgt Manuel Lagustan PA, CMO NCO of ACoy, 80IB, 2ID, PA, while troops was conducting CMO activities at Brgy Tangkalan, Maburao, Occidental Mindoro.Firearms Gains:",,,,Recovered 1 - M16 rifle (sn: 191631),,,"a. The said FA was recovered by a certain Romeo Damasco at vic Tugas, Brgy Tangkalan, Mamburao, Occ Min, (Previous encounter site between the elements of ACoy, 80IB and CTs last 23 May 2009) and handed over to the aforementioned Brgy Captain. b. Said FA was not reported immediately for the reason that the troops are still awaiting for the possibly surrender of other firearms, one (1) M14 and one (1) Cal .45 pistol but no avail as of report. c. This could br the result of ITDS in the area through PSYOPS, CMO, INTEL OPNS and discipline wherein the resident were acquired and has been cooperative to the soldiers. Operatives of ACoy, 2ID, PA continued its monitoring for the possible surrender of other FAs.","CO, ACoy, 80IB, 2ID, PA under 1LT EMIL A DELOS REYES (MI) PA, together with Sgt Manuel Lagustan (Inf) PA, CMO, NCO of same Coy with security personnel proceeded to the residence of Brgy Captain Percival Limos, Brgy Tangkalan, Mamburao, Occ Min for questioning and verification.",
11286,SOLCOM ,REGION V,CAMARINES NORTE ,SHOOTING,ISAFP ,SPOT REPORT DTD 09 SEP 2010 ,30 Sep 2010,"On 29 Sep 2010, a certain Raul V Oresca, 40 yrs old was shot to death by more or less 17 CTs, four (4) of them are Aetas (Bihog) at vicinity Brgy Maot, Labo, Camarines Norte.Other Details:",,,,,,,"a. Prior to the incident, Oresca`s family had received threats from the CTs in the area. b. Accordingly, the CTs introduced themselves to the populace of said barangay as members of the AFP then shot the victim that resulted to his instantaneous death. Afterwhich, positioned themselves in an advantage position in anticipation for the arrival of the elements of AFP or PNP who will responded to the incident. c. Two (2) brothers of the victim were also shot to death by suspected CTs in Brgy Calabasa, Labo, Camarines Norte in a separate incidents identified as Dario Oresca on 15 Jul 2005 and Rico Oresca on 03 Aug 2007. SLCOC 796 SOLCOM (REGION IV-A) QUEZON (HARASSMENT) Ref: 2ID Report RN: 2ID/OPNS-3108-278 dtd 30 Jul 2010 On 302000 Jul 2010, Command Post of 'C' Coy, 74IB, 2ID, PA based at So Malamig, Brgy Sto NiÑo, San Francisco, Quezon was fired upon by MOL three (3) CTs from approximately 300 meters away from the position of said Company Command Post.","1. All PBs were advised to be on heightened alert and conduct security patrol in their respective areas. 2. COLT of 'C'Coy, 74IB, 2ID, PA is directed to closely monitor the enemy rallying point for possible strike operation.",
10987,CENTCOM ,REGION VIII,NORTHERN SAMAR  ,ENCOUNTER,"8ID, PA ",8D3-OPN-949-3108 ,31 Aug 2010,"On 301330 Aug 2010, section 3, SR Cl 176-10 composed of one (1) officer and fourteen (14) EP under 1LT ALMAR M MACABACYAO (INF) PA together with one (1) team, SSC Cl 15-10 composed of two (2) EP led by Sgt Buenafe PA while patrolling along their axis of advance encountered MOL thirty three (33) CTs under unknown leader at vicinity Brgy Senonogan de Tobang, Sivino Lobos, Northern Samar. Firefight lasted for about five (5) minutes afterwich, the enemy withdrew Northward possibly to the nearest Brgy.Other Details:",,,,,,,One (1) damaged M16 rifle w/ SN 241649 on government side due to a bullet hit from enemy. Negative casualty government side while undetermined on the enemy side.,,
10992,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,ENCOUNTER,PNP ,PNPOC-090110-01 ,01 Sep 2010,"On 01 Sep 2010, elements of BCoy, 2IB encountered armed men believed to be members of CTs CPP-NPA at vicinity Sitio Yning, Brgy San Pablo, Manapla, Negros Occidental. No reported casualty on both sidesAction Taken:",,,,,,,,Hot pursuit operation is still on going. ,
11001,CENTCOM ,REGION VIII,NORTHERN SAMAR  ,ENCOUNTER,8ID ,8D3-OPN-951-0109-10 ,01 Sep 2010,"On 01 Sep 2010, Section 3 of SR CL 176-10 composed of one (1) officer and eighteen (18) EP under 1LT MACABACYAO PA while conducting combat clearing operation encountered undetermined number of CTs at vicinity Bgy Senonogan De Tubang, Silvino Lobos, Northern Samar. Firefight lasted for about thirty (30) minutes after which, the enemy withdrew towards different direction. Action Taken:",,,,,,,,Troops continue scouring the area to locate any war materials and other belongings while tracking the enemy route of withdrawal.,
11024,CENTCOM ,REGION VIII,NORTHERN SAMAR  ,DISCOVERY OF ENEMY CAMP,8ID ,CNR-8D3-OPN-958-0903-10 ,04 Sep 2010,"On 02 Sep 2010, Pltn (-) of CCoy, 20IB composed of one (1) officer and fifteen (15) EP led by 1LT ADRIAN PHILIP R PUBLICO (INF) PA while conducting strike operation discovered an abandoned enemy camp at vicinity Brgy E. Duran, Bobon, NSamar. Said CT encampment can accomodate MOL thirty (30) CT`s with twenty seven (27) bunkers and two kitchens and believed to be abandoned for a week.Items Recovered / Loss: ",,,,,,Recovered 80 - rds of 5.56mm ammos 1 - combat pack with personal belongings 1 - bandoleer 1 - holster for cal. 45 pistol 1 - improvised stove 1 - enemy documents with  high intel value 2 - plastic containers 1 - assorted medicines,,,
11050,CENTCOM ,REGION VIII,NORTHERN SAMAR  ,DISCOVERY OF ENEMY CAMP,8ID ,8D3-OPN-971-0609-10 ,06 Sep 2010,"On 06 Sep 2010, one (1) sec of 3rd SR Coy composed of one (1) officer and fifteen (15) EP, led by 1LT BAYLON PA while conducting combat clearing operation discovered an abandoned enemy encampment at vicinity Bgy Cuenco, Las Navas, Northern Samar. Said abandoned enemy encampment was compose of one (1) messhall, three (3) bunkers and one (1) comfort room that can accomodate MOL 50 CTs. The enemy abadoned camp is believed have been abandoned for almost two months.",,,,,,,,,
11076,CENTCOM ,REGION VIII,WESTERN SAMAR ,ENCOUNTER,"AOC, PA ",SITREP # 85 ,10 Sep 2010,"On 10 Sep 2010, one (1) squad of ACoy, 34IB, PA composed of nine (9) EP led by Cpl Michael D Angel 776256 (FA) PA while conducting combat patrol, encountered MOL fifty (50) CTs at vic between Brgy Caranas and Brgy Hinicaan (51P YK 204239), both of Motiong, Western Samar.Government Side:",Killed  One (1) enemy (BC)    ,KIA Pfc Aleji C Aclan 875266 ,,,,Recovered 1 - camouflage back pack 1 - upper hand guard,,,
11089,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,AMBUSH,CENTCOM ,COC-2010-300 ,10 Sep 2010,"On 10 Sep 2010, one (1) squad from BCoy, 62IB, PA led by SSg Ruel Gorgonio (Inf) PA while onboard ELF service vehicle going back to their Coy CP was ambushed by undetermined number of CTs under unknown leader at Hacienda Balandra Uno, Brgy Andres Bonifacio, Cadiz City, Negros Occidental. No casualty was reported on both sides.Action Taken:",,,,,,,,Troops under 1LT ELVIE DOLOJAN (INF) PA of 62IB proceeded towards the ambush site and conduct pursuit operations.,
11092,CENTCOM ,REGION VIII,WESTERN SAMAR ,ENCOUNTER,"8ID, PA ",8D3-OPN-993-1109-10 ,11 Sep 2010,"Progress Report to Journal Item Nr: 11076 dtd 10 Sep 2010, one (1) squad of ACoy, 34IB, PA composed of nine (9) EP led by Cpl Michael D Angel 776256 (FA) PA while conducting combat patrol, encountered MOL fifty (50) CTs at vic between Brgy Caranas and Brgy Hinicaan (51P YK 204239), both of Motiong, Western Samar on 100540 Sep 2010. Items Recovered / Loss: ",,,,,,Lost 3 - long magazine for M16 1 - short magazine for M16 Recovered 1 - cellular phone   - kitchen utensils 1 - long magazine for M16 13 - live ammos shotgun   - documents with high intel value,,"a. At about 0555H same day, one (1) KM 450 carrier left TCP, Calapi, Motiong, Samar driven by Pfc Fenis PA with escorts and proceeded towards encounter site to shuttle one (1) squad composed of one (1) officer 2LT SAMOSA PA and nine (9) EP and one (1) squad composed of ten (10) EP under Sgt Prado PA to pick-up the cadaver of late Pfc Alejo C Aclan 875266 (Inf) PA and returned station at about 0615H same day. b. At about 0745H same day, pltn (-), ACoy composed of one (1) officer under 2LT SAMOSA PA and seventeen (17) EP left encounter site and conducted pursuit operation towards vicinity VGL 14-20 and HGL 20-26, tri-bounderied of Motiong, Jiabong and San Jorge all of Samar while troops under Sgt Prado provided security at encounter site. c. At about 1208H same day, two (2) patrol car of PNP SOCO of Catbalogan City arrived ACoy TCP, Calapi, Motiong, Samar. At about 1210H same day, same troops together with 1LT PALISOC PA, CO, ACoy with escorts on board one (1) KM 450 Troops carrier and (2) patrol cars left TCP, Calapi, Motiong, Samar and proceeded towards encounter site for investigation and returned station at about 1310H same day. d. At about 1300H same day, pltn (-), CCoy composed of one (1) officer under 1LT GESLAGA PA and sixteen (16) EP  left CCoy, TCP, Brgy Camarubuan, Jiabong, Samar and conducted pursuit/blocking operation at vicinity VGL 14-20 and HGL 12-18 Jiabong and Motiong complex and still on progress. e. At about 1540 same day, pltn (-), BCoy composed of one (1) officer under 1LT LATONIO PA and fifteen (15) EP left BCoy, Brgy Blanca Aurora, San Jorge, Samar and conducted pursuit/blocking operation at vicity VGL 08-14 and HGL 21-27, San Jorge and Motiong area and still on progress.",
11095,CENTCOM ,REGION VIII,NORTHERN SAMAR  ,ENCOUNTER,"8ID, PA ",8D3-OPN-994-1109-10 ,11 Sep 2010,"On 110645 Sep 2010, pltn (-), CCoy, 20IB composed of one (1) officer and nineteen (19) EP led by 1LT ADRIAN PHILIP R PUBLICO O-14560 (INF) PA as Supporting Effort Four (SE4) previously reported on strike operation and shifted to FRAG-O 02-10 dtd 08 Sep 2010 while on combat operation in the Municipality of Lope de Vega, Northern Samar encountered by MOL twenty seven (27) CTs at vicinity Brgy Somoroy, Lope de Vega Northern Samar. Firefight lasted five (5) minutes. The enemies scampered to different directions and undetermined number of casualty to enemy side.Government Side:",,WIA Pfc Philip M Engada 858048 ,,,,,,,
11100,CENTCOM ,REGION VIII,WESTERN SAMAR ,ENCOUNTER,"8ID, PA ",8D3-OPN-1001-1109-10 ,11 Sep 2010,"On 11 Sep 2010, combined operating troops of 1(-), ACoy and 1/1/CCoy, 34IB composed twenty four (24) EP under 2LT EDUARDO D MENDOZA (INF) PA, while conducting combat operation encountered MOL twenty (20) CTs at vicinity Brgy San Andres, Motiong, Western Samar. Firefight lasted for about twenty (20) minutes. Afterwhich enemy withdrew towards Nortwest Direction.Items Recovered / Loss: ",,,,,,Recovered   - foodstuff/cooked rice,,Operating troops conducted pursuit operation and still on progress.,
