Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
19073,CENTCOM ,REGION VIII,NORTHERN SAMAR ,RECOVERY,8ID ,8D3-Opn- 1043 -13-10-12  ,13 Oct 2012,"Progress Report from Journal Nr.19043 dtd 09 Oct 12 re Recovery at Caputoan, LAS NAVAS, NORTHERN SAMAR, Region VIII. On 120930 Oct 2012, Ooa 120930 October 2012, Squad (+) of ACoy, 63IB this Command composed of one (1) Officer and eleven (11) EP under 1LT OWEN B YANTO (INF) PA and two (2) K9 personnel led by Sgt Magsalin PA with combat tracking Dog “LALA” (Aspin) and Explosive Detector Dog “SYRA” (Labrador), while continued tracking the bloodstains and scouring approximately 1km radius of the previous encounter site that transpired last 081130 October 2012 at 51P YP128543, area of Brgy Capoto-an, Las Navas, NSamar, recovered two (2) Handheld Radios (SWITEL Brand), CT personal belongings and subversive documents. ",,,,,,Recovered/2 - Handheld Radio (SWITEL Brand),"The recovered Handhel Radios are believed to have been left by the withdrawing CTs during the encounter between operating troops of ACoy, 63IB under 1LT YANTO last 081130 Oct 12 at 51P YP128543, area of Brgy Capoto-an, Las Navas, NSamar. Moreover, the CTs initially withdrew towards west direction and made a U-Turn towards west direction leading to vicinity Brgy Sag-ud, Las Navas, NSamar in order to evade from the pursuing government troops and seek refuge from the civilian populace thereat.   ","Scouring and clearing operations will continue within the day then troops will pursue the CTs towards east direction at vicinity Brgy Sag-ud, Las navas,NSamar."
19084,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,SURRENDER,CENTCOM ,COC-2012-447 ,17 Oct 2012,"On 151700H Oct 2012, A certain Angelito Lapoy @ Lito (NPSR LISTED), a member of Lambat Paniktik/Courier, 36 yo, married & a resident of Brgy Sag-ang, La Castellana, NOC secretly surrendered without firearm to COLT 2, intel platoon of 11IB led by Ssg Mangole PA at Brgy Poblacion, La Castellana, NOC.  Enemy Side:",Surrendered/CNN Angelito Lapoy Lito,,,,,,,"Said person covers the area of Brgy Sag-ang, La Castellana, NOC. Subject is now undergoing custodial debriefing."
19091,CENTCOM ,REGION VIII,LEYTE ,ENCOUNTER,8ID ,8D3-OPN- 1064 -18-10-12 ,18 Oct 2012,"On 180840 Oct 2012, Pltn(-) of BCoy, 78IB this Command under 2LT MAYONO PA, while conducting combat operation encountered more or less three (3) fully armed CTs at vicinity 51PXM 000939, Brgy San Agustin, Baybay City, Leyte. Firefight lasted for about five (5) minutes, afterwhich the enemy withdrew towards north direction. No reported casualty on both sides.Action Taken:",,,,,,,,"a. The engaged troops conducted pursuit operation and still on progress.  b. One (1) platoon under 1LT MASANGKAY PA established blocking position at vic Brgy Bunga, Baybay City, Leyte.  "
19094,CENTCOM ,REGION VIII,LEYTE ,APPREHENSION,8ID ,8D3-OPN- 1069 -19-10-12 ,19 Oct 2012,"On 181430 Oct 2012, A certain Ramon Pacaldo y Escoto, 42 yrs old, resident of Brgy Montealegre, Kananga, Leyte was apprehended by the elements of Binulho CAA Detachment, ACoy, 52IB (CAFGU) under SSg Alexander B Dañosos 703894 (Inf) PA. Accordingly, Ramon Pacaldo was suspiciously sighted while passing along the outer lane of perimeter fence of post number 2 of the detachment. After the apprehension, SSg Dañosos PA   immediately conducted an interview/questioning with regards to the personality of the subject but failed to reveal his true identity. However, with the help of S2 personnel coming from 78IB, 8ID, PA, the elements of Binulho CAA Detachment were able to extract information with the subject until he finally revealed his true name, residence and other important information pertaining to his identity.  Other Details:",,,,,,,"   Ramon Pacaldo y Escoto also disclosed that he was with the group of insurgents encountered by the elements of 78IB, 8ID, PA on 180840 October 2012 at Brgy Bunga, Baybay City. Subject further revealed that after the encounter with the government forces, they scampered into different directions until he accidentally got into the premises of Binulho CAA Detachment. Subject further disclosed that he left his carbine rifle along his way while trying to escape from the government forces. ","Ooa 190430H October 2012, elements  of CCoy, 78IB under 1LT ALADDIN L ALMENDRAS (INF) PA with two (2) CAA from Binulho CAA  Detachment conducted long range patrol for possible retrieval of  the said  carbine rifle.      "
19105,CENTCOM ,REGION VI,CAPIZ ,ARREST,CENTCOM ,COC-2012-455 ,22 Oct 2012,"On 211700 Oct 2012, a certain Roger Belo Y Olido @ Rex (NPSR Listed), CF,KR-P member was apprehended by a squad led by SSg Catamin PA from B/61IB.Other Details:",,,,,,,"Subject person has a stnding Warrant of Arrest before RTC 6th Judicial Region, Br 20, Mambusao, Capiz with different Criminal cases.","Said NPA member was brought to Tapaz MPS, Tapaz, Capiz fpr proper disposition."
19106,CENTCOM ,REGION VII,NEGROS ORIENTAL ,SURRENDER,CENTCOM ,COC-2012-456 ,22 Oct 2012,"On 221100 Oct 2012, Leonardo Grapa Y Pacenabo 2 Caloy/Jr (PSR Listed) member of squad 3 SGD Platoon Cn: ROBINSON, SEF, KR-SBwas voluntarily turned himself to Intel Operatives, 79IB at vic So Bacnit, Brgy Nagbinlod, Sta Catalina, NOR.Action Taken:",,,,,,,,Subject person is undergoing custodial debriefing as of this report.
19127,CENTCOM ,REGION VI,ILOILO ,ENCOUNTER,CENTCOM ,COC-2012-460 ,27 Oct 2012,"Progress Report from Journal Nr. 19127 dtd 10/27/2012On 270745 Oct 2012, One Pltn from BCoy, 82IB, PA led by 1LT RAMONES, PA encountered undetermined number of NPA while conducting combat operation at vicinity Brgy Bucari, Leon, Iloilo.  ",,KIA/    PA/WIA/Pfc John Philip Durana 876444 PA,,,,,,"3ID directed two (2) UH-1H helis from HNOPPO to preposition at H82IB, Cp Monteclaro, Brgy Igtuba, Miag-ao, Iloilo to perform CAS and CASEVAC mission. OOA 270905H Oct 12, the two (2) helis departed Bacolod City for H82IB. Squad reinforced led by 2LT RODRIGUEZ conducted security operation in the crash site. Squad (=) led by 2LT ASISTIN together with K unit conducted scouring the vicinity of encounter site. On 270810H October 2012, squad composed of one (1) officer and ten (10) EP led by 2LT RODRIGUEZ evacuated Pfc Durena towards designated LZ. At about 1030H same day,  K9 personnel with 2 K9 dogs from H301Bde arrived at H82IB"
19128,CENTCOM ,REGION VI,ILOILO ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2012-461 ,27 Oct 2012,"On 261315 Oct 2012, OOA 261315H Oct 12, one section from BCoy, 82IB led by 1LT RAMONES PA discovered an enemy encampment that can accommodate MOL thirty (30) NPAs while on combat patrol at vicinity Sitio Tabionan, Brgy Bucari, Leon, Iloilo.Items Recovered / Loss: ",,,,,,9 - Assorted empty can goods/1 - Cooking device/1 - Empty magazine pouch for cal .45 pistol/1 - Black sweatshirt/1 - Cartoon marked with Cebu plastic sticker and labeled with RR and RJ/ - Empty packs of coffee and assorted biscuit wrappers,,Troops scoured the encampment area.   
19130,CENTCOM ,REGION VII,NEGROS ORIENTAL ,SURRENDER,CENTCOM ,COC-2012-463 ,27 Oct 2012,"On 260800 Oct 2012, Ricahrd T Jakosalem @ TOTO (NPSR Listed), member of Yunit MZilitia/Lambat Paniktik, 33 years old, married and a resident of Sitio Gu7sa, brgy Budlasan, canlaon City, NOR surrendered without FA to the members of COLT 1, Intel platoon of 11IB lewd by TSg Alfonso C Montebon PA at vicinity Sitio Crossing Galban, Brgy Budlasan, Canlaon City, NOR. Enemy Side:",Surrendered/CT Richard Jacosalem Toto,,,,,,"Initial TI conducted disclosed that area of operations of said person covers the area of Brgy Budlasan, Canlaon City and Brgy Trinidad of Guiholngan City both of NOR.",Subject person is undergoing on custodial debriefing.
19147,CENTCOM ,REGION VI,ILOILO ,HARASSMENT,CENTCOM ,COC-2012-469 ,28 Oct 2012,"On 281843 Oct 2012, B/82 located at Brgy Lanag Norte, Tubungan, Iloilo was fired upon by undetermined numbers of NPA. The enemy positioned at the hilly portion of southeast direction with a distance of 400 meters from the said camp. firefight lasted for about ten (10) minutes.Action Taken:",,,,,,,,"Troops of ""C"" Coy and HHCo/82IB were on alert status for possible reinforcement. Intel operatives were tasked to continuously monitor the situation in the area. "
19150,CENTCOM ,REGION VIII,EASTERN SAMAR ,RECOVERY OF WAR MATERIEL,8ID ,8D3-OPN-1112 -29-10-12  ,29 Oct 2012,"On 281600 Oct 2012, Operating troops from CCoy, 14IB, PA under 2LT TAAY  while conducting combat clearing operations at 51P YP 354600 vic Brgy San Roque, Jipapad, ESamar,  discovered/recovered a hand guard for M16 rifle, three (3) pcs unserviceable magazines (30 rds cap) for M16 rifle and unserviceable electronic/computer gadgets believed to have disposed by the enemy for about two (2) months prior the discovery. Action Taken:",,,,,,,,Troops still in the area conducting security operation.
19151,CENTCOM ,REGION VIII,NORTHERN SAMAR ,SURRENDER,8ID ,8D3-OPN-1109-30-10-12 ,30 Oct 2012,"On 281500 Oct 2012, A vcertain Jennifer S Centino @ Jelyn (PSR Listed-1st Qtr 09 PSR), member of PLAGER 2, Nida Cantong Command, Front 2, NSPPC under NPA leader alias Salvador Nordan @ Badok, voluntarily surrendered without firearms to combined troops of Intel Pltn, SWG and ACoy, 20IB, PA under 2LT JED MCWILL SANTOS (INF) PA at Bn Hqs, Brgy Magsaysay, Lope De Vega, Northern Samar. The surrender of subject person was facilitated by Hon Danilo Balleta, Brgy Captain of Brgy Trangue, Catarman, NSamar. Action Taken:",,,,,,,,Subject is now undergoing custodial debriefing. 
19152,CENTCOM ,REGION VIII,NORTHERN SAMAR ,SURRENDER,8ID ,8D3-OPN-1110 -29-10-12 ,29 Oct 2012,"On 291300 Oct 2012, A certain Pablito Basiloy De Leon @ Rabis, squad leader of Squad 2, PLAGER 2, Nida Cantong Command, Front 2, NSPPC under NPA leader alias Renato Delequina @ Webb (PSR listed 1st Qtr CY-2009) voluntarily surrendered without firearms to combined troops of Intel Pltn and ACoy,20IB, PA under 1LT RAUL DELOS SANTOS (INF) PA at Brgy Magsaysay, Lope de Vega, Northern Samar. Subject is the husband of @ Jelyn who also surrendered to 20IB last 281500 October 2012. The surrender was facilitated by Hon Mila L Somodoy, Brgy Kagawad of Brgy Trangue, Catarman, NSamar.Action Taken:",,,,,,,,The rebel returnee is now undergoing custodial debriefing. 
19153,CENTCOM ,REGION VI,ILOILO ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2012-475 ,30 Oct 2012,"On 281340 Oct 2012, On 281340H October 21012, platoon (-) from 31st DRC led by 2LT AGUILAR PA while conducting combat operation/scouring at vicinity Brgy Bucari, Leon, ilolio discovered an enemy abandoned post consisting of two (2) makeshift foxholes that can be occupied by 3 to 5 NPA members.Action Taken:",,,,,,,,Said troops continue scouring the area.
19157,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,ENCOUNTER,CENTCOM ,COC-2012-477 ,30 Oct 2012,"On 300530 Oct 2012, On 300530H October 2012, scout pltn from 47IB led by 2LT ABULENCIA PA while conducting community security patrol along the vicinity of Sitio Sit-an, Brgy East, Candoni, Negros Occidental encountered MOL 20 NPAs believed to be under the group of RENIEL CELLON @ KUMPOL of platoon “2” (SDG), SWF, KR-N. Firefight lasted for about 20 minutes. No casualty on the gov’t side.            ",NPA JULIA TABAT GAB,,,,,,,A Pursuit operation is still ongoing. 
19158,CENTCOM ,REGION VIII,SAMAR ,ENCOUNTER,CENTCOM ,COC-2012-478 ,30 Oct 2012,"On 301315 Oct 2012, Operating troops from one (1) platoon of 81st DRC composed of one (1) Officer and nineteen (19) EP under LT TURDA PA while conducting combat operation encountered undet number of NPAs at vicinity Brgy Del Rosario, Matuguinao, Western Samar. Government Side:",,KIA/Pfc Glenn Candido  ,,,,,,"a. One (1) Pltn, from 81DRC led by 2LT MATA PA were directed immediately to block the enemy towards NE of LT TURDA PA while directing other operating troops of 63IB to closely monitor the withdrawing enemy towards North direction of LT TURDA. b. Immediately requested for the availability of two (2) UH-1H and 2 MD 520 MG helis for CAS and CASEVAC. c. Coordinated and plan for the provision of 105mm HOW fire support to the engaged troops. d. Other units in the vicinity were alerted to monitor and block all enemy withdrawal routes.  cc2012430 CENTCOM (VIII) SAMAR (DISCOVERY OF ENEMY CAMP) Ref: 8ID Report RN: 1008 dtd 02 Oct 2012 On 020530 Oct 2012, Combined troops of 1Sec/A/87IB under Cpt Tuguinay L Lagoy (Inf) PA composed of 1 offr, 18 EP & 1Sec/81DRC under 1Lt Michael N Madayag PA composed of 1 offr & 18 EP & 1 CAA while conducting combat opns discovered an enemy abandoned encampment with 1 kitchen, 1 CR & 10 bunkers that can accommodate MOL 20 CTs. while scouring the area, said troops found 1 empty improvised magazine for AK47 rifle and assorted empty cans of sardines. Said encampment is estimated to have been vacated for almost 1 week prior the discovery.  cc2012431 CENTCOM (VIII) NSAMAR (DISCOVERY OF ENEMY CAMP) Ref: 8ID Report RN: 1009 dtd 02 Oct 2012 On 020930 Oct 2012, Pltn (-) of HHSVCo/20IB composed of 1 offr and 22 EP under 2Lt Jed MCWill A Santos PA while conducting combat operations in the municipality of Catarman and part of Lope De Vega both Nsamar discovered CT abandoned camp. said camp has 10 bunkers that can accommodate MOL 30 CTs and believed to be abandoned for 4 months prior the discovery. cc2012432 CENTCOM (VIII) NSAMAR (ENCOUNTER ) Ref: 8ID Report RN: 1011 dtd 03 Oct 2012 On 030905 Oct 2012, Pltn (-)B/63IB composed of 1 offr and 26 EP under 1Lt Joash U Pramis (Inf) PA, while conducting combat/clearing operation encountered MOL 5 CTs at vicinity boundary of Brgy Cuenco of Las Navas, NSamar and Brgy LIgaya of Matuguinao, Samar. firefight lasted for about 10 mins. afterwhich, CTs withdrew towards southeast direction. Result: No casualty on government side  while undet on the CTs side, and recovery of 1 magazine spring for M16 rfl & 5 Ctg. 5.56mm ammo. Action Taken: Engaged troops under 1LT Pramis PA scoured the encounter site while troops under 1Lt Retumban PA continued its combat clearing operations at the SW part of the encounter site in order to block enemy from possible withdrwal. Assesment: The encounter CTs could possibly be the security force of the reported C3 of the NSPPC situated at the tri-boundary of Las Navas, Slvino Lubos both of NSamar & Matuguinao of WSamar. moreover, it is believed that the enemy will conduct atrocities to the troops scuh as sniping, harassment and other diversionary tactics in oreder prevent the troops from locating or hitting thier Command Group particularly the F3 and NSPPC that are situated in the area. cc2012433 CENTCOM (REGION VI) NEGROS OCCIDENTAL (SURRENDER) Ref: 3ID Report RN: 3DTOC-08-0310-2012 dtd 03 Jan 2012 On 030811 Oct 2012, A certain Randy B Jurolan @ Yuri (NPSR listed), 20 YO, single a resident of So. Indangawan, Brgy Manlucahuc, Sipalay City, NOC and a mbr of 2nd Sqd, Pltn 1, SWF, KR-N under Joebert Herrera @ Allan voluntarily surrendered W/O firearm to B/47IB, under 1Lt Callejo PA based at So. Barasbarasan, Brgy Manlucahuc, Sipalay City, NOC accompanied by Brgy Chairman Debuyan, Brgy Kagawad Libre, his father Supreno Jurolan & his Mother Santiaga Jurolan. Accordingly, the subject was recruited by @ allan last August 2011 at So.Sadlum, Brgy Camindangan, Sipalay City, NOC. The subject further revealed that thier group operates at S. Bugtong Lubi, Brgy Damutan & S. Gaas of Brgy Gaas of Brgy San Rafael, Hinobaan, NOC. he was involved during the encounter at Mag-asawang Bukid, Brgy Camindangan Sipaly City, NOC last 27 Jan 2012. The Subject decided to surrender due to hardship experienced in the mountains and intense combat military operation in the area. After custodial debriefing will follow.  Action Taken: S2, 47IB is currently conducting custodial debriefing to said surrenderee. CC2012435 CENTCOM (VI) ILOILO (SURRENDER) Ref: 3ID Report RN: 3DTOC-12-0410-2012 dtd 04 Oct 2012 On 031800 Oct 2012, A certain Rodel PLENIAGO y Lilia @ Bigote, NPSR Listed, 33 years old, married and a resident of Brgy Malitbog Ilaya, Bingawan, Iloilo voluntarily surrendered to the Bayanihan Team led by Cpl Junlin A Abella (Inf) PA of B/61IB at vicinity Brgy Malitbog Ilaya, Bingawan, Iloilo. Said person is a collector/courier of CF, KR-P in the area and also the Manager of Small Farmers Association, a CNN front organization, organized in the said barangay.               Action Taken: Action Taken: Custodial debriefing was conducted to the surrenderee by the Intel Personnel of B/61IB at B Coy Hqs, Brgy Lagdungan, Tapaz, Capiz. Afterwhich, he was properly turned-over to his family accompanied by the Bayanihan Team Operators back to his residence. CC2012436 CENTCOM (VI) NEGROS ORRIENTAL (SURRENDER) Ref: 3ID Report RN: 3DTO-13-0510-2012 dtd 05 Oct 2012 On 041600 Oct 2012, a certain  Roberto AMIHOY @ Berting, NPSR Listed, Yunit Militia, 43 years old, married, a resident of Sitio Dinakupan, Brgy Lag-it, Tayasan NOR surrendered without firearm to COLT 3, Intel Platoon of 11IB led by Cpl Melchor N Yunting (Inf) PA at Sitio Dinakupan, Brgy Lag-it, Tayasan, NOR. Said person covers the area of Brgy Lag-it, Brgy Tanlad, Brgy Bulabog and Brgy Linao all of Tayasan, NOR.  Action Taken: The surrenderee is now undergoing custodial debriefing."
EMC10891,CENTCOM ,REGION 10,BUKIDNON ,HARASSMENT,4ID ,OPNS 2610-1845-12 ,26 Oct 2012,"Progress Report from Journal Nr. EMC10382   dtd 10/25/2012On 242100 Oct 2012, Progress report    re harassment  of Information Support Affairs (ISA) Team of 8IB led by Cpl Napoleon C Latogan (Inf) PA while conducting visitation at vicinity Plaza, Brgy Bunacao, San Fernando, Bukidnon by MOL four (4) armed men believed to be NPAs of GF 6, NCMRC on 242100 October 2012.",,,,,,,,"a. Ooa 251130 Oct 12, PO2 Ruel D Limbo, EOD, Bukidnon PPO and one (1) squad of PNP personnel of San Fernando Bukidnon Police Station under P/INS SERASPE  arrived CP Bravo Company, 8IB, 4ID at Sitio Malantao, Brgy Halapitan, San Fernando, Bukidnon and subsequently proceeded towards vicinity Brgy Bunacao of same Municipality purposely to investigate and recovered/ disposed the unexplode grenade and arrived thereat  AA 1210H, same day.  b. Ooa 251600 Oct 12, One (1) squad of Bravo Coy under  2LT CLARK ISAGANI Z YACO (INF) PA, Ex-O, and IP, 8IB together with PO2 Ruel D Limbo, EOD, Bukidnon PPO and One (1) squad of PNP personnel of San Fernando Bukidnon Police Station under P/INS SERASPE  left Brgy Bunacao and returned to base AA 1630H, same day. "
19040,EASTMINCOM ,CARAGA,SURIGAO DEL NORTE ,ENCOUNTER,4ID ,OPNS 0810-1738-2012 ,08 Oct 2012,"On 080856 Oct 2012, one (1) section of Alpha Company, 30IB under 2LT ROGELIO S DELA ROSA (INF) PA  encountered MOL 20 NPAs believed to be members of GF16, NEMRC at Sitio Boy Banwa, Camam-onan, Gigaquit, Surigao del Norte while on combat operations. Firefight lasted for about fifteen (15) minutes. The enemy withdrew towards east direction.  Enemy Side:",Killed/CNN Body Count ,,,,,Recovered/4 - Magazine for AK-47/160 rds - AK-47 ammos/1 - Bandoleer,,"a.  Engaged troops continue scouring the encounter site;  b.  Nearby PDTs and CAA PBs were alerted; and c.  Intel operatives were tasked to continuously monitor enemy movement in the area. d. At about 081800 October 2012, the cadaver of killed NPA was turned over to Gigaquit MPS at Poblacion, Gigaguit, Surigao del Norte and subsequently brought to Gades Funeral Parlor, Brgy Campo, Bacuag, same province for proper funeral services. Likewise, elements of SOCO performed the autopsy thereat. "
19144,EASTMINCOM ,CARAGA,SURIGAO DEL SUR ,ENCOUNTER,4ID ,OPNS 2810-1855-2012 ,28 Oct 2012,"On 280550 Oct 2012, one (1) Scout Platoon (-), 75IB under 2LT OMAR L BERAN (INF) PA and one (1) platoon of CCoy, 75IB under 1LT SHERWIN F SOLIS (INF) PA encountered MOL fifty (50) NPAs believed to be elements of SECOM 14, NEMRC under unknown leader while moving towards thier designated objective at vicinity Sitio Malinao, Brgy Tambis, Barobo, Surigao del Sur. Firefight lasted for almost one (1) hour. Afterwhich, the enemy withdrew towards Northwest direction.  No reported casualty on both sides. Action Taken:",,,,,,,,Troops continue scouring the encounter site.
EMC09214,EASTMINCOM ,REGION 11,DDS ,ENCOUNTER,10ID ,10ID3-TOC-2909-409-12 ,30 Sep 2012,"Progress Report from Journal Nr2. Progress Report to Rad Msg CN EMCOC-2909-201-12 dtd 10/1/2012On 291545 Sep 2012, re encounter of two (2) sections 103rd DRC, 10ID, PA led by 1LT REVALE (INF) PA, 1LT PACAÑA (INF) PA and one (1) platoon, 3rd BLRP under Pfc Ogao (Inf) PA between MOL forty (40) NPAs at vicinity Hill 911 GC 51NYJ 639186, Brgy Malabog, Paquibato District, Davao City on 291545H Sep 12.",,,,,,,,"On 301010 September 2012, K9 and EOD teams were inserted at the encounter site GC 51NYJ639186 via one (1) UH-1H and two (2) MG520 helicopters, and EOD personnel recovered said landmine.  For information."
EMC10218,EASTMINCOM ,REGION 11,COMPOSTELA VALLEY ,SURRENDER,10ID ,10ID3-TOC-0210-410-12 ,02 Oct 2012,"On 101400 Oct 2012, Spot Report: On 101400 September 12, a certain Louie Silma Movera @RONALD/COBRA member of Sqd 1, SDG, F2,SRC2,SMRC NPSRL voluntarily turned himself with LPFA (cal.45 with SN#224357,Romin Rand)  to 71IB at H71IB Brgy Kingking, Pantukan CVP. @RONALD/COBRA is 20 years old, single and a resident of Sitio Mapagba, Brgy Maputi, Banay-Banay, Davao Oriental. ",,,,,,,,"The surrender of the aforementioned was under the Custodial Debriefing to the Headquarters by 71IB at H71IB Brgy Kingking, Pantukan CVP.  "
EMC10228,EASTMINCOM ,REGION 11,DDS ,SURRENDER,10ID ,10ID3-TOC-0410-414-12 ,04 Oct 2012,"On 041500 Oct 2012, a certain Redjie Comeros y Lagoling @REGINO, Member, Team A, Squad 1, Pltn Lawin, F71, FSMR voluntarily turned himself without firearms to S2 Section, 39IB led by 1LT ALBUERA at So Bato, Brgy Mamacao, Sta Maria, Davao del Sur.  ",,,,,,,,"@REGINO is now undergoing interview with Intel operatives of 39IB led by 1LT ALBUERA at Sta Maria, Davao del Sur.        For information."
EMC10232,EASTMINCOM ,REGION 11,DAVAO ORIENTAL ,SURRENDER,10ID ,10ID3-TOC-0510-415-12 ,05 Oct 2012,"Other Details:@ BOTYOK/DANTE is 24 years old single and a resident of Sitio Calasagan, Barangany San Isidro, Lupon, Davao Oriental. ",,,,,,,"@ BOTYOK/DANTE is 24 years old single and a resident of Sitio Calasagan, Barangany San Isidro, Lupon, Davao Oriental. / Initial interview revealed that subject was escaped while the group was temporarily harbored at VC KM15, Brgy Cabuyuan, Mabini, Compostela Valley Province. /@ BOTYOK/DANTE decided to return back to the mainstream of the society due to hardship and loneliness experience, and he wants to live-in a normal and peaceful life.","Said surrenderee was brought to Lupon District Hospital and undergone medical check-up. Further, the surrender of @BOTYOK/DANTE was put into blotter at Lupon MPS and he was also executed an affidavit that he is willing to be interviewed by the operatives of 28IB. "
EMC10233,EASTMINCOM ,REGION 11,DAVAO ORIENTAL ,SURRENDER,10ID ,10ID3-TOC-0510-416-12 ,05 Oct 2012,"On 030900 Oct 2012, Four (4) regular members of SDG, F18, SMRC voluntarily turned themselves without firearms to Brgy Captain Hon. Diosdado M Satera of Brgy Maputi Banaybanay, Davao Oriental identified as certain Jonny Perdez CAROS @ JACKLY, Nelson Fernandez MONTANEZ @ MIKE, Rudy Yunson CABIGAS @ ALEX, and Yunson CABIGAS @ ERIK at  Brgy Maputi Banaybanay, Davao Oriental.Other Details:",,,,,,,"@ JACKLY is 19 years old, single, Team Leader Baking Team, Squad 1, SDG, F18, SMRC; @ MIKE is 23 years old, single, S4 Abe Team, Squad 1, SDG, FC18, SMRC; @ ALEX is 24 years old, single and @ ERIK, 17 years old, single, all members of F18, SMRC and all residents of Purok 8, Brgy Maputi, Banaybanay, Davao Oriental. / The surrender of the aforementioned NPA members was facilitated by the PDTs of B/28IB under 1LT EMIL G LEYBA (INF) PA and Banay-banay MPS through the Joint Peace and Security coordinating Committee (JPSCC). /Said persons signified their willingness to return into the folds of law and executed an affidavit that they are willing be interviewed by the elements of 28IB. ","Said surrenderees are currently interviewed with the PDTs and operatives of 28IB at Brgy Maputi Banaybanay, Davao Oriental."
EMC10235,EASTMINCOM ,REGION 12,SOUTH COTABATO ,SURRENDER,10ID ,10ID3-TOC-0510-417-12 ,05 Oct 2012,"On 051330 Oct 2012, a certain Nimfa G Bigang @MARA, Team leader, GTO sa kababaihan voluntarily turned herself without firearms to PDT 1 and 2 led by 1LT CUENCO, B/27IB at Brgy Takonel, Lake Sebu, South Cotabato. ",,,,,,,"@MARA is 28 years old, married and a resident of Purok Batotongal, Brgy Takonel, Lake Sebu, South Cotabato./ /The surrender of the aforementioned was a result of the ongoing PDOP efforts of 27IB in the area./ ","The surrender of @MARA was blottered by operatives of 27IB to PNP Lake Sebu. The latter is now undergoing interview with operatives of 27IB at Command Group B/27IB, Brgy Luhib, Lake Sebu, South Cotabato."
EMC10236,EASTMINCOM ,61,61 ,SURRENDER,10ID ,10ID3-TOC-0610-418-12 ,06 Oct 2012,"On 060015 Oct 2012, Andili CAA PB under Sgt Halarsis, 72IB was harassed by more or less 15 armed men believed to be members of F27, SMRC  at Brgy Andili, Mawab Compostela Valley Province. Other Details:",,,,,,,"Exchange of fire lasted for about 10 minutes.  Afterwhich, the enemy withdrew towards Purok 2, Brgy Kinoban, Maco, CVP. The enemy positioned MOL 50 meters North and Northeast of the Patrol Base. /Negative casualty on gov't side and undetermined on the enemy side.","On 060430 October 2012, One (1) Squad of A/66IB with CAA from Brgy Nueva Visayas led by Cpl Padernal deployed in the area to clear the suspected enemy position EASTMINCOM (REGION 11) COMPOSTELA VALLEY PROVINCE (HARASSMENT) Ref: 10ID Report RN: 10ID3-TOC-0610-418-12 dtd 06 Oct 2012 On 060015 Oct 2012, Andili CAA PB under Sgt Halarsis, 72IB was harassed by more or less 15 armed men believed to be members of F27, SMRC  at Brgy Andili, Mawab Compostela Valley Province.  Other Details: Exchange of fire lasted for about 10 minutes.  Afterwhich, the enemy withdrew towards Purok 2, Brgy Kinoban, Maco, CVP. The enemy positioned MOL 50 meters North and Northeast of the Patrol Base.  Negative casualty on gov't side and undetermined on the enemy side. Action Taken: On 060430 October 2012, One (1) Squad of A/66IB with CAA from Brgy Nueva Visayas led by Cpl Padernal deployed in the area to clear the suspected enemy position"
emc10241,EASTMINCOM ,REGION 13 CARAGA,AGUSAN DEL SUR ,ABDUCTION,4ID ,OPNS 0610-1731-12 ,06 Oct 2012,"On 061510 Oct 2012, On or about 061510 October 2012, CAA Jesus T Agravante AS-G10-000199 assigned with 31st SDS CAA Coy (PB La Fortuna), Charlie Company, 23IB (CAFGU) stationed at GC 51P ZJ 209 677, vicinity Brgy La Furtuna, Veruela, Agusan del Sur while on off duty was abducted by more or less seven (7) NPA’s believed to be members of GF-3 under, SMRC @REVO (TNU) at his residence at Purok 10 of same barangay. Afterwhich, said group withdrew towards Purok 6, Sitio La Suerte of same barangay bringing along CAA Agravante. Result: Abducted CAA Jesus T Agravante AS-G10-000199.",,,,,,,,"CO, Charlie Company 23IB was directed to coordinate with 26IB to launch combat operations and track down the perpetrators. Likewise, the family of said CAA was advised to file complaint/police blotter at the nearest police station. "
EMC10246,EASTMINCOM ,REGION 12,SOUTH COTABATO ,SURRENDER,10ID ,10ID3-TOC-0610-422-12 ,06 Oct 2012,"On 061100 Oct 2012, Nine (9) members of women’s UGMO, F73, FSMR of Sitio Flang, Brgy Lamfugon voluntarily turned themselves to PDT C/27IB led by Sgt Sansano at Brgy Lamfugon (51NXG 849 912), Lake Sebu, South Cotabato .Enemy Side:",Surrendered/CNN Mary Jane Bayonas  /CNN Anita Dawang  /CNN Fia Tamungal  /CNN Analyn Gadong -   /CNN Menis Amfan  /CNN Sonia Limboy  /CNN Donna Limboy  /CNN Felisa Dawang  /CNN Jenelyn Sungka  ,,,,,,,"The subject surrenderees are now undergoing interview with PDTof C/27IB at Brgy Lamfugon, Lake Sebu, South Cotabato. "
