Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
16205,SOLCOM ,REGION V,MASBATE ,SURRENDER,SOLCOM ,SLCOC-0612-1016-11 ,06 Dec 2011,"On 050600 Dec 2011, former CNN member @JECEL of Pltn,KLG South operating in the municiplity of Cawaynan and adjacent Brgy of Palanas, Dimasalang and Uson, Masbate curently member of Milisyang Bayan (MB) at Brgy Lbertad, Cawaynan,Masbate surrendered with firearm through negotiation and intelligence build up done by 9ID,22IB,(^MICO,PIS-PNP and RIU5. Enemy Side:",Surrendered/CNN member @JECEL  ,,,,,,,"Subject is now under the custody of intelligence section of 9IB,9ID,PA for After custodila debriefing report (ACDR) and subsequent re-project."
16238,SOLCOM ,REGION V,ALBAY ,HARASSMENT,SOLCOM ,SLCOC-1213-1030-11 ,13 Dec 2011,"On 122000 Dec 2011, a squad size security detachment under Cpl Capellan PA securing the construction equipment of the road project at So Agay, Brgy Caguiba, Camalig, Albay was harassed by Mol five (5) CNN. The enemy withdrew towards Brgy Miting Saday,Camalig, Albay.Government Side:",,KIA/CAA Jesus  Canuel  /WIA/CAA  Santiago  ,Wounded/Mr Bryan ,,,,CAA Jesus Canuel was initially reported wounded but died at about 2100H.,"a. Admin ambulance left Bicol Regional Training Teaching Hospital (BRTTH), Legazpi City to pick-up wounded CAA and one (1) civilian.  b. One (1) Squad from Palanog, Detachment jumped-off to conduct pursuit operation at Brgy Miting Saday, Camalig, Albay.  c. One (1) section from Recon Pltn, HCoy, 2IB led by Cpl Tan (Inf) PA, jumped-off H2IB to clear and conduct pursuit operation at Brgy Calabidongan and Brgy Caguiba, Camalig, Albay.  d. One (1) Squad of CCoy, 2IB led by Cpl Balatayo (Inf) PA jumped-off San Ramon, Daraga, Albay to conduct pursuit operation at Brgy Solong, Camalig, Albay."
16246,SOLCOM ,REGION V,MASBATE ,ENCOUNTER,SOLCOM ,SLCOC-1312-1034-11 ,13 Dec 2011,"On 130500 Dec 2011, Joint Elements of Centurion Coy, 9IB COLT, Psyops Team, 9IB, 96MICO, and MIG composed of fourteen (14) EP led by Sgt Amandy (Inf) PA encountered MOL eight (8) CNNs while conducting strike operations at vic Sitio Alpa, Brgy Gabi, Baleno, Masbate. Negative casualty on the gov’t side while three (3) casualties on the enemy side were being dragged by their withdrawing comrades towards Northwest direction. Firearms Gains:",,,,Recovered/1 - M16 rifle (sn: Still being determined)/1 - M14 rifle (sn: Still being determined)/1 - Improvised Cal 5.56 rifle (sn: )/1 - Homemade shotgun (sn: Still being determined)/3 - Cal .38 revolver (sn: Still being determined),,Recovered/4 - Improvised claymore mine/2 - Improvised anti-tank landmines/6 - Molotov Bombs/2 - Backpacks with reading material and personal belongings,,"On 130700H Dec 2011, Pltn (-) composed of one (1) Officer and twenty six (26) EP under 2LT DIAROS (INF) PA conducted blocking operation at vic Eastern Capsay, Baleno, Masbate."
16248,SOLCOM ,REGION IVA,QUEZON ,DISCOVERY OF ENEMY CAMP,SOLCOM ,SLCOC-1312-1033-11 ,13 Dec 2011,"On 121630 Dec 2011, one (1) Sec (Scout Pltn), 85IB led by 2LT MORANA (INF) PA discovered an abandoned CNN encampment while conducting reconnaisance operation at vic Sitio Hibitan, Brgy Mapulot, Tagkawayan, Quezon.Items Recovered / Loss: ",,,,,,"1  - LG 21"" colored TV/1  - Loncin Generator/10 pcs - Sanitary Napkin/1  - VCD Player/15 kgs - Ammonium Nitrate",The CNN encampment/assorted items were believed to be owned and abandoned by the CNN operating in the area.,Troops continue scouring in the area.
16286,SOLCOM ,REGION V,ALBAY ,HARASSMENT,SOLCOM ,SLCOC-2312-1047-11 ,23 Dec 2011,"On 221410 Dec 2011, the TPB, ACoy, 2IB, 9ID, PA based in Brgy Batbat, Guinobatan, Albay  was fired upon by two (2) CTs armed with M16 and Carbine rifles. The firing stopped only after the troops returned fire at the suspects CT position. Negative casualties on both sides.",,,,,,,,
16307,SOLCOM ,REGION IV,RIZAL ,APPREHENSION,SOLCOM ,SLCOC-2612-1051-11 ,26 Dec 2011,"On 251700 Dec 2011, a certain Emmanuel Quioyo (TN) @MNUEL/ETCHIE, member of squad Balite, KSPN REDBULL, KLG CN: JULIO, KOMPROB, Rizal was apprehended and subsequently surrendered to elements of 31st, SAC, 3rd SAB, PNP SAF at So San Jose, Brgy San Jose, Antipolo City.Enemy Side:", Apprehended/ Emmanuel Quioyo @MANUEL/ETCHIE,,,,,,,The subj was brought to Rizal PPO for legal actions and proper disposition.
16312,SOLCOM ,REGION IV,RIZAL ,APPREHENSION,SOLCOM ,SLCOC-2812-1052-11 ,28 Dec 2011,"Progress Report from Journal Nr. 16307 dtd 12/27/2011, re apprehension of a certain Emmanuel Quioyo (TN) @MNUEL/ETCHIE, member of squad Balite, KSPN REDBULL, KLG CN: JULIO, KOMPROB, Rizal on 25 Dec 2011.Action Taken:",,,,,,,,"a. OOA 261300 Dec 2011, subj was brought to Rizal PPO to subscribe affidavit as witness for filling charges against perpetrators of Sep 2011 harassment against PNP SAF base at So San Josef, Brgy San Jose, Antipolo City. b. OOA 261500 Dec 2011, subj was brought  to provincial prosecutors office for case filing and immediately follows medical examination at Antipolo City Medical Center. c. OOA 261900 Dec 2011, CO 22nd MICO and S2, 16IB conducted Custodial debriefing with the subj of Rizal PPO. d. OOA 262200 Dec 2011, PNP SAF led by PSUPT Arnedo release and turn-over the subj at Pagray 1, So Chairman Marcial Briones at Brgy Hall, Brgy Mayamot, Antipolo City with PSUPT DELA PEÑA, Chief PCP-1, Antipolo City as witness."
16188,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,RANSACK,CENTCOM ,COC-2011-513 ,02 Dec 2011,"On 012230 Dec 2011, eight (8) unidentified NPA under Felix Susas @TATA/JUNJUN, CO, FOC, LG1, KRN wearing bonnet and armed with HPFAs ransacked the house of a certain Ronilo Escober, a businessman and owner of sugarcane farm, livestock and cargo trucks at his residence at Sitio Binataan, Brgy Quitin Remo, Moises Padella, NOC. Other Details:",,,,,,,"The perpetrators carted away two 92) Cal .45 pistol, one (1) .357 magnum revolver and one (1) .38 revolver. After the incident the group withdrew to unknown direction.",Moises Padilla PNP was condting investigation to identify the suspects for filling of charges.
16189,CENTCOM ,REGION VII,NEGROS ORIENTAL ,SURRENDER,CENTCOM ,COC-2011-514 ,02 Dec 2011,"On 020600 Dec 2011, a ceratin Rolando Aurostila @KALNER, 31 yrs old, single, member of Pltn Budlas, LG1, CNC, KRN and a resident of brgy Quinanhawan, Trinidad, Bohol voluntarily surrendred without firearm to SSgt Melo D Pascual 781010 (Inf) PA, Detachment Comdr of Garces Detachment, Brgy Villegas, Guihulngan City, NOR.Enemy Side:",Surrendered  Rolando Aurostila @KALNER,,,,,,,
16190,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,"8ID,PA ",8D3-OPN-1430-0312-11 ,03 Dec 2011,"On 010930 Dec 2011, operating troop of 63IB composed of One 91) Officer and 21 EP led by 2LT SANTIAGO (INF) PA discovered an enemy abndoned camp while conducting combat operation at vic 51PYP053571 area of Brgy Sinonogan De Tobang, Silvino Lobos, NSamar. The camp composed of six (6) bunkers and one (1) kitchen that can accommodate MOL thrity (30) CTs and believed to have been abandoned for almost one (1) month.",,,,,,,,
16191,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011-512 ,03 Dec 2011,"On 301255 Nov 2011, operating troops of 63IB, 8ID, PA composed of one 91) Officer and 21 EP led by 2LT SANTIAGO (INF) PA discovered an enemy abandoned camp while conducting combat operation at 51P YP063567, Brgy Sinonogan De Tobang, Silvino Lobos, NSamar. The camp composed of five (5) bunkers that can accommodate MOL 20 CTs and believed to be have been abandoned for almost two (2) months.",,,,,,,,
16197,CENTCOM ,REGION VIII,SAMAR ,ENCOUNTER,CENTCOM ,COC-2011-516 ,04 Dec 2011,"On 041330 Dec 2011, one (1) section from ""C"" Co, 87IB led by 1LT ACASIO while on combat operation encountered MOL (20) CNNs under unknown CTL at vic Brgy Cawayan, Catbalogan City, Samar. After one (1) hour intermittent fight, the enemy withdrew towards north direction to brgy San Andres, Catbalogan City, Samar.Firearms Gains:",,,,Recovered 1 - M16 rifle (sn: 165553),,,,
16201,CENTCOM ,REGION VIII,SAMAR ,ENCOUNTER,"8ID, PA ",CNR 8D3-OPN- 1441  -0512-11 ,05 Dec 2011,"On 041330 Dec 2011, operating troops of CCoy, 87IB under 1LT ACASIO PA while conducting combat operation encountered MOL twenty (20) armed CT’s believed to be members of SK IGONG, CFS1, SPPC, EVRPC under CTL Sadam  MABANAN @ ARAW at vic 51P YP092054, Brgy Cawayan, Catbalogan City, Samar. Firefight lasted for almost one (1) hour after which the enemy withdrew towards different directions.Firearms Gains:",,,,Recovered/1 - M16 rifle (sn: 165553),,four (4) pcs  - combat packs/twelve (12) pcs -  jungle hammocks/ - voluminous subversive documents with intel value,,"a. One (1) section under 1LT ACASIO PA conducted pursuit operations towards enemy route of withdrawal.    b. Section (-) under 2LT MORALES PA conducted blocking/ambush position at vic VGL 08-13 & HGL 03-10 vic Brgys Tagbaya-on, Parina and Salvacion all of Jiabong and Brgy Lobo, Catbalogan City Samar effective 042200 December 2011. c. One (1) section under 2LT SEMBLANTE PA conducted blocking/ambush position at vic VGL 15-23 & HGL 16-18 at vic Brgys Dongongan, Jiabong and Caligues, Paranas, both of Samar effective 042200 December 2011. d. On 1630H Dec 11, personnel fm Jiabong MPS, under PSI RIVERA PNP conducted checkpoint opns at vicinity Pob, Jiabong, Samar. e. On 1745H same day, one (1) squad under Cpl Pulgar PA together with personnel from MPS, Motiong under SPO2 Avellano  PNP conducted checkpoint operations at vic Poblacion, Motiong, Samar"
16202,CENTCOM ,REGION VIII,NORTHERN SAMAR ,HARASSMENT,"8ID, PA ",CNR 8D3-OPN- 1442  -0512-11 ,05 Dec 2011,"On 042115 Dec 2011, CP of ACoy, 34IB station at vicinity 51P YP 326841, Brgy Bangon, Palapag, NSamar was harassed by undetermined number of CTs positioned southeast of said CP. Said CTs delivered fires for about two (2) minutes using various types of firearms. Action Taken:",,,,,,,,"a. Troops in the CP immediately occupied defensive positions and observed the situation without returning fire. Likewise, two (2) squads conducting PDO in Brgys Capacujan and Bangon which are within 700 meters radius from CP of ACoy, 34IB were directed to consolidate in the CP.   b. OOA 050515 December 2011, Scout Pltn (-), HHC, 34IB led by 1LT RODRIGO B LATONIO JR (INF) PA left H34IB to conduct combat operations in area bounded by VGL 25-30, HGL 87-91 while 3(-)/ACoy led by Sgt Rodelio B Prado (CAV) PA left CP, ACoy, 34IB to conduct pursuit operations"
16209,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,8ID ,8D3-Opn- 1442 -0512-11 ,05 Dec 2011,"On 041400 Dec 2011, operating troops of 20IB composed of two (2) officers and sixty five (65) EP led by 1LT PUBLICO PA and 2LT ERIA PA while conducting combat operation discovered an abandoned enemy camp at  51P XP623643,  Sitio Munini, Brgy Eduran, Bobon, NSamar. Said camp composed of twenty five (25) bunkers that can accommodate MOL twenty (25) CTs, with access to Smart and Globe signal and believed to have been abandoned for almost two (2) months. ",,,,,,,,
16210,CENTCOM ,REGION VI,ILOILO ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011- 519 ,07 Dec 2011,"On 050930 Dec 2011, one (1) squad (+) composite from Scout Pltn and Intel Pltn both HHSVCo led by 2LT CAMLON S RAMONES (MI) PA and 1(+)/1/C led by 2LT DESFORD M MASIRAG (INF) PA both of 82IB while conducting combat operation at vicinity Sitio Digpi 51P VM 262951, Brgy Manampunay, Leon, Iloilo discovered an abandoned enemy underground tunnel than can accommodate more or less twenty five (25) NPA’s. Action Taken:",,,,,,,,operating troops immediately contained and still scoured the area.
16211,CENTCOM ,REGION VIII,SAMAR ,WESTERN SAMAR) (ENCOUNTER,8ID ,8D3-Opn- 1445 -0412-11 ,07 Dec 2011,"On 061115 Dec 2011, 1&2/2/A 14IB under 2LT VILLAMATER PA composed of one (1) Officer and nineteen (19) EP while conducting combat operation at Matuguinao Complex, Samar encountered MOL five (5) fully armed CNNs believed to be member of SECOM  CS at vicinity 51P YP023498, Brgy Mahayag, Matuguinao, WSamar. Firefight lasted for about eight (8) minutes. After which enemy withdrew towards south direction. Result: negative casualty on government side while undetermined number of casualties on enemy side based on the blood stains on enemy route of withdrawal. Recovered:  One (1) M16 (5.56mm) Rifle with defaced serial number and four (4) short magazine with live ammo by Pfc Rembert P Prado 826816 (Inf) PA. Additionally, revelation from civilian states that they saw armed men carrying a seemingly dead man while rushing towards south direction. Firearms Gains:",,,,Recovered/1 - M16 rifle (sn: defaced),,Serviceable 4 - magazines,,
16212,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,8ID ,8D3-Opn- 1446 -0612-11 ,07 Dec 2011,"On 061000 Dec 2011, platoon (-) of CCoy, 34IB this Command composed of one (1) officer and 20 EP led by 1LT HAROLD BRYAN D LLANDADO (INF) PA while on combat operation discovered an abandoned enemy camp at vic Brgy Nagoocan, Las Navas, Nsamar. Said enemy camp has fifty makeshift huts made of indigenous materials/laminated sacks that can accomodate MOL 120 CNNs and believed to have been abandoned for almost six (6) days.Items Recovered / Loss: ",,,,,,Serviceable/1 - personal belongings/1 - subversive documents,,Operating troops led by 1LT LLANDDO was directed to continue scour the area for possible caches and satellite camp in the area.
16214,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,DISCOVERY OF ENEMY CAMP,CENTCOM ,COC-2011- 524 ,07 Dec 2011,"On 061200 Dec 2011, Fourteen (14) Man Section (-) from 2/H/B & 2/2/B (Composed of 1 Offr & 13 EP) led by 2LT DEXTER O RANER (INF) PA under  28 Man Pltn (Composed of 2 Offrs & 26 EP) led by 2LT NORVEN JAY A GARCIA (INF) PA as ME while conducting combat operation towards AO “BRAVO” bounded by VGL 44-47 and HGL 94-95 discovered an abandoned enemy encampment at the hilltop of Hill 448, Mount Huyop-huyop, Sitio Pasto 51P VL 433943, Brgy Inayawan, Cauayan, NOC. Said abandoned enemy encampment could accommodate more or less eighty (80) CNNs. Said camp was abandoned for almost one (1) month.",,,,,,,,
16215,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,SURRENDER,CENTCOM ,COC-2011- 522 ,07 Dec 2011,"On 051200 Dec 2011, Three (3) former CNN elements operating in Negros Occidental namely: Wilfredo Peduche y GENARO @ JACKY/DODONG of RF, SQD 1 PLTN 3, NNF, KRN, Roland Peduche y GENARO @ BENJIE, RF, SGD 1 PLTN 3, NNF, KRN and Maricel Noble y BELLEZA @ DONA/NENE, FLO, SQD 1 PLTN 3, NNF, KRN voluntarily surrendered to SPOT-16, MIG,6 at Brgy 1-A, Manapla, NOC. The three (3) surrenderees are now undergoing debriefing at the SPOT office, MIG,6 in NOPPO.Enemy Side:",Surrendered CNN Wilfredo Peduche Genaro Jacky CNN Roland Peduch Genaro Benjie CNN Maricel Noble Belleza Dona/Nene,,,,,,,
16217,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,SURRENDER,CENTCOM ,COC-2011-526 ,07 Dec 2011,"On 050800 Dec 2011, a certain Mark P Caban @BONBON, resident of So Pinamay-an, Brgy Camalanda-an, Cauayan, NOC voluntarily surrendered w/o firearm to the personnel of PDT 31st CMO based at Brgy Caliling, Cauayan, NOC. Accordingly, @BONBON was recruited last May 2009 at So Pinamay-an and became a member and finance logistic officer of Sqd 1, Pltn 1, SWF, KR-N operating within the hinterland brgys of Sipalay  City, NOC and occupying base area at Brgy Camindangan of same city. Initial custodial debriefing revealed that the reason for him to lie-low was due to serious illness he suffered brought about by contiuous movement  to evade mil operations and extreme fatigue.Enemy Side:",Surrendered CNN Mark P Caban @BONBON,,,,,,,
16218,CENTCOM ,REGION VII,NEGROS ORIENTAL ,SURRENDER,CENTCOM ,COC-2011-529 ,08 Dec 2011,"On 071300 Dec 2011, a certain Guadencio Adapon Y Janayan @DAPOY/PIKOY, So. Kang Ongaw, Brgy Calango, Zamboanguita, NOR and squad leader of squad 2 IVORY/SUPERLEE Pltn, SEF, KR-SB voluntarily surrendered to intelligence operatives of C/79IB led by Sgt Romy Amparo (Inf) PA at District 2 Dauin, NOR. Initial revelations from the subj state that he decided to abandon the armed struggle because of fear brought by the sustained combat operations conducted by the unit. Tactical interrogation will be conducted to extract vital information on the enemy.Enemy Side:",Surrendered CNN Adapon Y Janayan @DAPOY/PIKOY,,,,,,,
16219,CENTCOM ,REGION VIII,SAMAR ,ENCOUNTER,CENTCOM ,COC-2011-528 ,07 Dec 2011,"Progress Report from Journal Nr. 16211 dtd 12/8/2011, re encounter 1&2/2/A 14IB under 2LT VILLAMATER PA composed of one (1) Officer and nineteen (19) EP while conducting combat operation at Matuguinao Complex, Samar on 06 Dec 2011.Action Taken:",,,,,,,,"a. 1LT DIQUIATCO PA initiated blocking position at vic Mataguinao Complex, Samar for possible enemy withdrawal. b. Troops of 1/3 &3/3/A under 2LT CARANDANG PA conducted monitoring enemy activity at Brgy Nagpapakaw, Matuginao, Samar.  c. Troops of 1/1 @ 2/1/A under 2LT LAURA PA conducted monitoring of nemey activity at Brgy Angyap, Matuguinao, Samar."
16220,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,SURRENDER,CENTCOM ,COC-2011-527 ,07 Dec 2011,"On 060800 Dec 2011, a certain Gerome L Mingilo @WAWAY, resident of Purok Malipayon, Brgy San Jose, Sipalay City, NOC surrendered w/o firearm to PDT personnel of BCoy, 47IB, 3ID based at Brgy San Jose, Sipalay City, NOC. Accordingly he was recruited on May 2011, became a member of squad 2 Pltn 1, SWF, KR-N. After three (3) months, he decided to lie-low on August 2011 before he decided to surrender. Initial debriefing revealed that the reasons for him to lie-low are the hardship experienced due to constant movement evading military operations and starvation.Enemy Side:",Surrendered CNN member Gerome L Mingilo @WAWAY,,,,,,,
16224,CENTCOM ,REGION VI,ANTIQUE ,ENCOUNTER,"AOC, PA ",SITREP NR 154/ CENTCOM COC-2011-534/ 538 /505 ,09 Dec 2011,"On 091330 Dec 2011, one (1) squad from Aningalan CAA Det,B/12 placed OPCON to 82IB led by Cpl Labitan while conducting combat operation encountered MOL 30 CNNs at So Ibgaklag, Brgy Aningalan, San Remigio, Antique. Firefight lasted for about 15 minutes.Government Side:",,KIA/Cpl Absalon  Labitan  PA/CAA Julie Huayang  PA/CAA Vevencio Mutha  PA/Firearms Losses: /Losses/1 - M16 rifle (sn: 4092190)/1 - M14 rifle  (sn: 0000006)/1 - M1 Carbine rifle (sn: 753351),,,,Serviceable/1 - MOTOROLA ICOM Handheld Radio/14 - Magazine for M16/15 - Magazine forM14/14 - Magazine for M1 Carbine,,"a. 3ID coordinated with U3,CENTCOM for the availability of (2) UH-IH Helis to be placed on standby alert for possible CAS/TI mission. One (1) squad from A/82 led by 2LT SAMONTE PA were deployed to conduct pursuit and blocking operation. Two (2) squads from C/82 led by 1LT ACBANG PA and one (1) squad from A/82 led by Cpl Filarca were deployed and conducted pursuit and blocking operation.b. At about 1630 same day, Cpl Abong PA Sigint Personnel of 82IB with two (2) CAAs based at Aningalan CAA Det conducted reinforcement to engaged troops and upon arrival in the area they retrieved the three (3) KIAs and rescued the four (4) CAAs Survivor and returned detachment together with the cadavers and the survivors.c. At about 1730H, MAJ DELOS SANTOS PA, EX-O of 82IB together with (2) squads for C/82 led by 1LT ACBANG PA arrived in the encounter site and immediately scoured the area. Thereafter, MAJ DELOS SANTOS PA proceeded to Aningalan CAA Det and further established TCP thereat. While, the operating troops led by 1LT ACBANG conducted pursuit operations.d. At about 1930H same day, the three (3) cadavers were brought to the Funeral Homes at Sibalom, Antique for disposition.e. 301Bde dispatched the 2nd Pltn and 3rd K9 Coy, K9 Bn, ISG, PA and prepositioned at Aningalan CAA Det,  Brgy Aningalan, San Remigio, Antique for possible tracking operations in the area in support to ongoing pursuit operations."
16245,CENTCOM ,REGION VIII,NSAMAR ,ENCOUNTER,CENTCOM ,COC-2011-538 ,13 Dec 2011,"On 130730 Dec 2011, Pltn (+) of BCoy, 20IB composed of one (1) Officer and thirty two (32) EP led by 1LT ANDREW M LINAO (INF) PA encountered MOL sixty (60) CNN while on combat operation at Sitio Mapigas, Brgy Santander, Bobon, NSmar. Firefight lasted for about fifteen (15) minutes, afterwhich the enemy withdrew towards South direction. Negative casualties on both sides.Action Taken:",,,,,,,,"a. Pltn(-) from BCoy, 20IB led by 2LT SHEEHAN KUB-ARON (INF) PA was instructed to close-in the engaged troops and conduct blocking position at vic 51P XP 6470. b. 5th Firing Pltn, B Btry, 6FAB under MSgt Archimedes M Zabala (FA) PA was directed to lay two (2) 105MM Hows to provide indirect fire support to the engaged troops."
16247,CENTCOM ,REGION VI,ILOILO ,HARASSMENT,CENTCOM ,COC-2011-539 ,13 Dec 2011,"On 131805 Dec 2011, Molina Detachment was fire upon by undetermined number of armed men believed to be CNN using rifle of unknown caliber at vic Brgy Molina, Tubungan, Iloilo. The group was belived to have utilized a motorcycle which travelled from the road net of Brgy Igtuble towards Poblacion Tubungan. The gunshots heard were estimated to have reached fifteen (15) rounds that lasted for about 10 to 20 seconds.Action Taken:",,,,,,,,"A Pltn (-) troops of CCoy, 82IB under 2LT MASIRAG (INF) PA was inside the siad detachment during the incident and advised to alert the troops inside and planned for a possible counter-attack while operatives verified the possible of withdrawal of the perpetrators using motorcycle."
16251,CENTCOM ,REGION VIII,SAMAR ,ENCOUNTER,CENTCOM ,8D3–OPN-1482-1512-11 ,15 Dec 2011,"On 150945 Dec 2011, platoon (-) of ACo, 14IB this Command composed of one (1) officer and nineteen (19) EP led by 2LT VILLAMATER PA while conducting combat operation encountered MOL five (5) CNNs at vic Brgy Inobod, Matuguinao, WSamar.  Firefight lasted for about twenty (20) minutes, afterwhich the enemy withdrew towards southwest direction. ",,,,,,,,
16266,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,SURRENDER,CENTCOM ,COC 2011- 544 ,19 Dec 2011,"On 180700 Dec 2011, Four (4) regular members of NNF, KR-N namely;Jove Belleza @ CHARRY/MERMER, VCO, Platoon 3; Carmelito Palma @ ROMMEL/RAYMUND, ASL, Sqd 1; Margie Latoza @ MITCH/KAREN, Po/Medical, Platoon 3 and Gerry Peducge @ JUN, FLO,Sqd 1, Platoon 3 all operating in ESTOCA Complex voluntarily surrendered without firearms to the elements of SPOT 604th, MIG6, ISAFP at brgy Caduha-an, Cadiz City, NOC. The surrender was made possible thru the effort of SPOT 604th, 32 MICO and 303 Bde.Enemy Side:","Surrendered/CT member Jove  Belleza  CHARRY/MERMER/CT member Carmelito  Palma  ROMMEL/RAYMUND/CT member Margie   Latoza  MITCH/KAREN/CT member Gerry  Peduche  JUN,/FLO",,,,,,,"The Surrenderees were later brought to SPOT 604 office, MIG6 at camp Montelibano, brgy Camingawan, Bacolod City for debriefing."
16268,CENTCOM ,REGION VIII,NSAMAR ,ENCOUNTER,CENTCOM ,COC-2011-545 ,20 Dec 2011,"On 200710 Dec 2011, 2(-)/A/34IB composed of one (1) Officer and 20 EP while on law enforcement activity at vicinity Brgy San Miguel, Las Navas, NSmar encountered MOL 15 CTs under unknown CTL. Firefight lasted for about 15 minutes afterwhich enemy withdrew towards SE direction.Government Side:",,KIA Pfc  Tagbilaran  PA WIA Pfc  Jangayo  PA,,,,,,
16274,CENTCOM ,REGION VIII,NORTHERN SAMAR ,ENCOUNTER,"8ID, PA ",8D3-OPN-2012-11 ,21 Dec 2011,"Progress Report to Journal Nr. 16268 dtd 12/21/2011, re-encounter of ACoy, 34IB against MOL fifteen (15) CTs at vic Brgy San Miguel, Las Navas, Northern Samar on 200645H Dec 2001 not 200710H Dec 2011 as earlier reported.Other Details:",,,,,,,"a. On 1334H Huey Helis arrived at PZ Brgy Bangon, Gamay, NSamar to pick-up troops of 1(-) BCoy and left PZ at about 1340H for troops insertion and arrived DZ/PZ Brgy San Miguel, Las Navaz, Northern Samar at about 1345H same day. At about 1355H same Hueys left DZ to H8ID for CASEVAC and arrived thereat about 1432H./b. Recovered document (Letter addressed to Brgy Chairman of Brgy San Miguel, Las Navaz, NSamar dtd Dec 2011)","a. Pltn (-)of ACoy led by 2LT HERNANDEZ (INF) PA augmented with one 91) Squad from BCoy was directed to pursue/track down withdrawing enemy at area bounded by VGL 30-35, HGL 59-62. b. One (1) Pltn(-) from CCoy under 2LT MADARANG (INF) PA was directed to pursue/track down withdrawing enemy at area bounded by VGL 35-38, HGL 59-64."
16275,CENTCOM ,REGION VI,NEGROS OCCIDENTAL ,SHOOTING,CENTCOM ,COC-2011-241 ,21 Dec 2011,"On 201500 Dec 2011, a certain Edwin Flores, 30 yrs old, married and a resident of brgy Quintin Remo, Moises Padilla, NOC was shot by unidentified gunmen believed to be members of NPA SPARU at vic Sitio Minuro Carling, Upper Mamballo, Brgy Quintin Remo, Moises Padilla, NOC.Civilian Side:",,,Killed/Mr Edwin Elores,,,,The victim suffered a gunshot wound on his head that caused his instantaneous death. The cadaver of the victim was brought to Moises Padilla PNP Station for autopsy and proper disposition.,"At about 1515H same day, one 91) Squad of CAA from Montilla Detachment led by TSg Descallar (Inf) PA conducted pursuit operation at vic Sitio Upper Mamballo, Brgy Quintin Remo, Moises Padilla, NOC. Said troops returned station at about 1900H same day with no untoward incident."
16277,CENTCOM ,REGION VI,ILOILO ,SURRENDER,CENTCOM ,COC-2011-548 ,22 Dec 2011,"On 221200 Dec 2011, a certain Isidro M Empig y Mariano (NPSR-Listed) @JAMES/VINCENT, member of Sibat Pltn, SF, KR-P and a resident of Brgy Amorogtong, Igbaras, Iloilo voluntary surrender without firearms to the Intel Operatives of 82IB at H82IB, Brgy Igtuba, Miag-ao Iloilo.Enemy Side:",Surrendered/CT Isidro M Empig  y Mariano @JAMES/VINCENT,,,,,,,Subject is now undergoing custodial debriefing.
16278,CENTCOM ,REGION VII,NEGROS ORIENTAL ,SURRENDER,CENTCOM ,COC-2011-547 ,22 Dec 2011,"On 212130 Dec 2011, CTL Marcelo Gallardo (NPSR-Listed) @ONIK/INTSEK, Squad Leader, Squad 1, SDG Pltn Codename: ""ROBINSON"", SEF, KR-SB secretly surrendered ro CO, 33MICO, 3MIB at Brgy Agan-an, Sibulan, NOR. Enemy Side:",Surrendered/CTL Marcelo Gallardo ONIK/INTSEK,,,,,,"Said CTL was one of the three (3) wounded together with Marilyn Badayos @JONA during the encounter of 1SRBn and SDG of SEF last 03 May 2011 at vic Carima Creek, Sitio Avocado, Brgy Talalak, Sta Catalina, NOR.",The suspect is now undergoing custodial debriefing.
